stamp,current_state_x,current_state_y,current_state_z,current_state_rpy_x,current_state_rpy_y,current_state_rpy_z,current_state_velocity_x,current_state_velocity_y,current_state_velocity_z,current_state_angular_velocity_z,first_path_state_x,first_path_state_y,first_path_state_rpy_z,first_path_state_velocity_x,second_path_state_x,second_path_state_y,second_path_state_rpy_z,second_path_state_velocity_x,third_path_state_x,third_path_state_y,third_path_state_rpy_z,third_path_state_velocity_x,fourth_path_state_x,fourth_path_state_y,fourth_path_state_rpy_z,fourth_path_state_velocity_x,fifth_path_state_x,fifth_path_state_y,fifth_path_state_rpy_z,fifth_path_state_velocity_x,planner_computation_time,cross_track_error
"builtin_interfaces.msg.Time(sec=1751477715, nanosec=462711753)",245.54328461357264,-238.8702192201067,0.0,0.0,0.0,-0.9831464046560119,14.400001279566796,-0.3595244970002118,0.0,-0.23707067868325307,0.01226949691772461,0.41755303740501404,-0.044904861599206924,16.02227210998535,0.30010560154914856,0.4083102345466614,-0.04913869872689247,16.036813735961914,0.587887167930603,0.39780205488204956,-0.05332222953438759,16.05238914489746,0.8756098747253418,0.3860495984554291,-0.057455215603113174,16.06894874572754,1.1633076667785645,0.37304869294166565,-0.06153741851449013,16.086437225341797,0.3882780075073242,0.4177345335483551
"builtin_interfaces.msg.Time(sec=1751477715, nanosec=497527164)",246.0421317290304,-239.68555636935875,0.0,0.0,0.0,-0.9985915325327426,14.42216483042342,-0.3380178471101681,0.0,-0.20380922876577393,0.012035220861434937,0.4188617765903473,-0.043406400829553604,16.074806213378906,0.3003886640071869,0.4098817706108093,-0.04747835174202919,16.092626571655273,0.5887529850006104,0.3996787667274475,-0.05149904265999794,16.111297607421875,0.8771024942398071,0.3882692754268646,-0.05546823516488075,16.13076400756836,1.165466547012329,0.3756706118583679,-0.05938616767525673,16.150978088378906,0.392071008682251,0.41902977228164673
"builtin_interfaces.msg.Time(sec=1751477715, nanosec=529793808)",246.0421317290304,-239.68555636935875,0.0,0.0,0.0,-0.9985915325327426,14.42216483042342,-0.3380178471101681,0.0,-0.20380922876577393,0.012035220861434937,0.4188617765903473,-0.043406400829553604,16.074806213378906,0.3003886640071869,0.4098817706108093,-0.04747835174202919,16.092626571655273,0.5887529850006104,0.3996787667274475,-0.05149904265999794,16.111297607421875,0.8771024942398071,0.3882692754268646,-0.05546823516488075,16.13076400756836,1.165466547012329,0.3756706118583679,-0.05938616767525673,16.150978088378906,0.3979400098323822,0.41902977228164673
"builtin_interfaces.msg.Time(sec=1751477715, nanosec=563217689)",246.56231915951912,-240.5809405077774,0.0,0.0,0.0,-1.0134672316499191,14.493976104761817,-0.33689969570304434,0.0,-0.2110469600672106,0.013427183032035828,0.42842891812324524,-0.04300490394234657,16.14309310913086,0.3032788932323456,0.41934481263160706,-0.046909961849451065,16.163854598999023,0.5931369662284851,0.4090880751609802,-0.05076471343636513,16.18534278869629,0.882954478263855,0.3976699709892273,-0.05457106605172157,16.20756721496582,1.1726795434951782,0.38512280583381653,-0.05833140388131142,16.230541229248047,0.45175701379776,0.4286327064037323
"builtin_interfaces.msg.Time(sec=1751477715, nanosec=598551093)",246.56231915951912,-240.5809405077774,0.0,0.0,0.0,-1.0134672316499191,14.493976104761817,-0.33689969570304434,0.0,-0.2110469600672106,0.013427183032035828,0.42842891812324524,-0.04300490394234657,16.14309310913086,0.3032788932323456,0.41934481263160706,-0.046909961849451065,16.163854598999023,0.5931369662284851,0.4090880751609802,-0.05076471343636513,16.18534278869629,0.882954478263855,0.3976699709892273,-0.05457106605172157,16.20756721496582,1.1726795434951782,0.38512280583381653,-0.05833140388131142,16.230541229248047,0.39140599966049194,0.4286327064037323
"builtin_interfaces.msg.Time(sec=1751477715, nanosec=631412632)",247.0865320857159,-241.49318619145237,0.0,0.0,0.0,-1.0270823039063712,14.61031753121535,-0.32699833965989517,0.0,-0.18925554418327797,0.013927489519119263,0.42748868465423584,-0.04340401664376259,16.2224063873291,0.3060573935508728,0.4180554449558258,-0.04716530814766884,16.246068954467773,0.5980632901191711,0.4075026214122772,-0.050883207470178604,16.270524978637695,0.8899320363998413,0.3958379924297333,-0.0545600987970829,16.295780181884766,1.1816636323928833,0.3830616772174835,-0.05819717422127724,16.321826934814453,0.38989800214767456,0.4277181923389435
"builtin_interfaces.msg.Time(sec=1751477715, nanosec=665441112)",247.0865320857159,-241.49318619145237,0.0,0.0,0.0,-1.0270823039063712,14.61031753121535,-0.32699833965989517,0.0,-0.18925554418327797,0.013927489519119263,0.42748868465423584,-0.04340401664376259,16.2224063873291,0.3060573935508728,0.4180554449558258,-0.04716530814766884,16.246068954467773,0.5980632901191711,0.4075026214122772,-0.050883207470178604,16.270524978637695,0.8899320363998413,0.3958379924297333,-0.0545600987970829,16.295780181884766,1.1816636323928833,0.3830616772174835,-0.05819717422127724,16.321826934814453,0.41639798879623413,0.4277181923389435
"builtin_interfaces.msg.Time(sec=1751477715, nanosec=699313822)",247.60981359905142,-242.43869268893343,0.0,0.0,0.0,-1.0397604866558616,14.750816153850772,-0.31129381782494703,0.0,-0.18281824505036326,0.01254861056804657,0.42833614349365234,-0.044477853924036026,16.31426239013672,0.30713021755218506,0.41839244961738586,-0.04812184348702431,16.34111213684082,0.6016360521316528,0.4073253273963928,-0.05172673240303993,16.368696212768555,0.8961023092269897,0.3951665759086609,-0.055292759090662,16.396944046020508,1.1905840635299683,0.3819192945957184,-0.058819446712732315,16.42578125,0.40096500515937805,0.42852312326431274
"builtin_interfaces.msg.Time(sec=1751477715, nanosec=732651522)",247.60981359905142,-242.43869268893343,0.0,0.0,0.0,-1.0397604866558616,14.750816153850772,-0.31129381782494703,0.0,-0.18281824505036326,0.01254861056804657,0.42833614349365234,-0.044477853924036026,16.31426239013672,0.30713021755218506,0.41839244961738586,-0.04812184348702431,16.34111213684082,0.6016360521316528,0.4073253273963928,-0.05172673240303993,16.368696212768555,0.8961023092269897,0.3951665759086609,-0.055292759090662,16.396944046020508,1.1905840635299683,0.3819192945957184,-0.058819446712732315,16.42578125,0.38225099444389343,0.42852312326431274
"builtin_interfaces.msg.Time(sec=1751477715, nanosec=765783437)",248.02665548244016,-243.20693946057048,0.0,0.0,0.0,-1.0507553200952722,14.803218509707747,-0.3055066564585002,0.0,-0.17926275212322462,0.012773394584655762,0.4251828193664551,-0.04423633590340614,16.396448135375977,0.3084750175476074,0.4151465594768524,-0.047776613384485245,16.425384521484375,0.6042589545249939,0.4040257930755615,-0.05127755180001259,16.45484161376953,0.9001327753067017,0.39183369278907776,-0.05473843589425087,16.484756469726562,1.1961230039596558,0.3785551190376282,-0.058160457760095596,16.51508331298828,0.5059109926223755,0.4253750443458557
"builtin_interfaces.msg.Time(sec=1751477715, nanosec=797791513)",248.02665548244016,-243.20693946057048,0.0,0.0,0.0,-1.0507553200952722,14.803218509707747,-0.3055066564585002,0.0,-0.17926275212322462,0.012773394584655762,0.4251828193664551,-0.04423633590340614,16.396448135375977,0.3084750175476074,0.4151465594768524,-0.047776613384485245,16.425384521484375,0.6042589545249939,0.4040257930755615,-0.05127755180001259,16.45484161376953,0.9001327753067017,0.39183369278907776,-0.05473843589425087,16.484756469726562,1.1961230039596558,0.3785551190376282,-0.058160457760095596,16.51508331298828,0.39013901352882385,0.4253750443458557
"builtin_interfaces.msg.Time(sec=1751477715, nanosec=824516417)",248.45831775619723,-244.01769668170405,0.0,0.0,0.0,-1.0605540551401669,14.912685018430034,-0.2954182439295266,0.0,-0.15595308125694982,0.01528620719909668,0.41866394877433777,-0.045373592525720596,16.48855972290039,0.31360292434692383,0.4080807566642761,-0.048815879970788956,16.519163131713867,0.6119933724403381,0.39644214510917664,-0.052219782024621964,16.550167083740234,0.9103893637657166,0.3837512135505676,-0.05558720603585243,16.581581115722656,1.208709478378296,0.3700186312198639,-0.05892077460885048,16.613433837890625,0.4124689996242523,0.4189353585243225
"builtin_interfaces.msg.Time(sec=1751477715, nanosec=854211156)",248.45831775619723,-244.01769668170405,0.0,0.0,0.0,-1.0605540551401669,14.912685018430034,-0.2954182439295266,0.0,-0.15595308125694982,0.01528620719909668,0.41866394877433777,-0.045373592525720596,16.48855972290039,0.31360292434692383,0.4080807566642761,-0.048815879970788956,16.519163131713867,0.6119933724403381,0.39644214510917664,-0.052219782024621964,16.550167083740234,0.9103893637657166,0.3837512135505676,-0.05558720603585243,16.581581115722656,1.208709478378296,0.3700186312198639,-0.05892077460885048,16.613433837890625,0.41799500584602356,0.4189353585243225
