stamp,message_name,message_id,message_type,sequence_number,time_status,gps_week_number,gps_week_milliseconds,receiver_status,idle_time,clock_status,offset,utc_offset,utc_year,utc_month,utc_day,utc_hour,utc_min,utc_msec,utc_status
"builtin_interfaces.msg.Time(sec=1751477973, nanosec=88976318)",TIME,101,0,0,180,2373,322791000,33587200,26,0,3.0481682969279448e-09,-17.999999999068677,2025,7,2,17,39,33000,1
"builtin_interfaces.msg.Time(sec=1751477974, nanosec=105546818)",TIME,101,0,0,180,2373,322792000,33587200,26,0,3.023112753187884e-09,-17.999999999068677,2025,7,2,17,39,34000,1
"builtin_interfaces.msg.Time(sec=1751477975, nanosec=112055948)",TIME,101,0,0,180,2373,322793000,33587200,26,0,3.164111536284748e-09,-17.999999999068677,2025,7,2,17,39,35000,1
"builtin_interfaces.msg.Time(sec=1751477976, nanosec=106561187)",TIME,101,0,0,180,2373,322794000,33587200,26,0,3.3788891078251102e-09,-17.999999999068677,2025,7,2,17,39,36000,1
"builtin_interfaces.msg.Time(sec=1751477977, nanosec=103894997)",TIME,101,0,0,180,2373,322795000,33587200,26,0,3.300914529878355e-09,-17.999999999068677,2025,7,2,17,39,37000,1
"builtin_interfaces.msg.Time(sec=1751477978, nanosec=108740618)",TIME,101,0,0,180,2373,322796000,33587200,27,0,2.959821803238926e-09,-17.999999999068677,2025,7,2,17,39,38000,1
"builtin_interfaces.msg.Time(sec=1751477979, nanosec=108490322)",TIME,101,0,0,180,2373,322797000,33587200,27,0,2.6973489967841514e-09,-17.999999999068677,2025,7,2,17,39,39000,1
"builtin_interfaces.msg.Time(sec=1751477980, nanosec=105673032)",TIME,101,0,0,180,2373,322798000,33587200,27,0,2.3389277012148074e-09,-17.999999999068677,2025,7,2,17,39,40000,1
"builtin_interfaces.msg.Time(sec=1751477981, nanosec=103870426)",TIME,101,0,0,180,2373,322799000,33587200,27,0,1.6520729589587343e-09,-17.999999999068677,2025,7,2,17,39,41000,1
"builtin_interfaces.msg.Time(sec=1751477982, nanosec=119819332)",TIME,101,0,0,180,2373,322800000,33587200,29,0,1.322440125765948e-09,-17.999999999068677,2025,7,2,17,39,42000,1
"builtin_interfaces.msg.Time(sec=1751477983, nanosec=103164618)",TIME,101,0,0,180,2373,322801000,33587200,29,0,7.515280208343393e-10,-17.999999999068677,2025,7,2,17,39,43000,1
"builtin_interfaces.msg.Time(sec=1751477984, nanosec=107970605)",TIME,101,0,0,180,2373,322802000,33587200,27,0,6.036212786075131e-10,-17.999999999068677,2025,7,2,17,39,44000,1
"builtin_interfaces.msg.Time(sec=1751477985, nanosec=104533770)",TIME,101,0,0,180,2373,322803000,33587200,27,0,6.432595741342794e-10,-17.999999999068677,2025,7,2,17,39,45000,1
"builtin_interfaces.msg.Time(sec=1751477986, nanosec=105394556)",TIME,101,0,0,180,2373,322804000,33587200,27,0,8.623390345407224e-10,-17.999999999068677,2025,7,2,17,39,46000,1
"builtin_interfaces.msg.Time(sec=1751477987, nanosec=105053950)",TIME,101,0,0,180,2373,322805000,33587200,27,0,1.014374609217926e-09,-17.999999999068677,2025,7,2,17,39,47000,1
"builtin_interfaces.msg.Time(sec=1751477988, nanosec=105256259)",TIME,101,0,0,180,2373,322806000,33587200,28,0,1.2332833838082106e-09,-17.999999999068677,2025,7,2,17,39,48000,1
"builtin_interfaces.msg.Time(sec=1751477989, nanosec=102084813)",TIME,101,0,0,180,2373,322807000,33587200,25,0,1.1430120772454835e-09,-17.999999999068677,2025,7,2,17,39,49000,1
"builtin_interfaces.msg.Time(sec=1751477990, nanosec=107512313)",TIME,101,0,0,180,2373,322808000,33587200,25,0,7.006319909142962e-10,-17.999999999068677,2025,7,2,17,39,50000,1
"builtin_interfaces.msg.Time(sec=1751477991, nanosec=103809429)",TIME,101,0,0,180,2373,322809000,33587200,25,0,2.8479111414625987e-10,-17.999999999068677,2025,7,2,17,39,51000,1
"builtin_interfaces.msg.Time(sec=1751477992, nanosec=117952562)",TIME,101,0,0,180,2373,322810000,33587200,26,0,-1.265941404459349e-10,-17.999999999068677,2025,7,2,17,39,52000,1
"builtin_interfaces.msg.Time(sec=1751477993, nanosec=102825757)",TIME,101,0,0,180,2373,322811000,33587200,24,0,-3.518421685640986e-10,-17.999999999068677,2025,7,2,17,39,53000,1
"builtin_interfaces.msg.Time(sec=1751477994, nanosec=107125685)",TIME,101,0,0,180,2373,322812000,33587200,24,0,-3.4510208956791614e-10,-17.999999999068677,2025,7,2,17,39,54000,1
"builtin_interfaces.msg.Time(sec=1751477995, nanosec=107041013)",TIME,101,0,0,180,2373,322813000,33587200,25,0,-1.546633640515294e-10,-17.999999999068677,2025,7,2,17,39,55000,1
"builtin_interfaces.msg.Time(sec=1751477996, nanosec=108192151)",TIME,101,0,0,180,2373,322814000,33587200,26,0,1.62039123709291e-11,-17.999999999068677,2025,7,2,17,39,56000,1
"builtin_interfaces.msg.Time(sec=1751477997, nanosec=104272370)",TIME,101,0,0,180,2373,322815000,33587200,24,0,2.626952088663061e-10,-17.999999999068677,2025,7,2,17,39,57000,1
"builtin_interfaces.msg.Time(sec=1751477998, nanosec=107767096)",TIME,101,0,0,180,2373,322816000,33587200,24,0,5.315036739621898e-10,-17.999999999068677,2025,7,2,17,39,58000,1
"builtin_interfaces.msg.Time(sec=1751477999, nanosec=102780486)",TIME,101,0,0,180,2373,322817000,33587200,28,0,7.873737582334977e-10,-17.999999999068677,2025,7,2,17,39,59000,1
"builtin_interfaces.msg.Time(sec=1751478000, nanosec=102639590)",TIME,101,0,0,180,2373,322818000,33587200,27,0,1.2047466055804106e-09,-17.999999999068677,2025,7,2,17,40,0,1
"builtin_interfaces.msg.Time(sec=1751478001, nanosec=100814855)",TIME,101,0,0,180,2373,322819000,33587200,27,0,1.2805700554459467e-09,-17.999999999068677,2025,7,2,17,40,1000,1
"builtin_interfaces.msg.Time(sec=1751478002, nanosec=89419774)",TIME,101,0,0,180,2373,322820000,33587200,28,0,1.2986004456507976e-09,-17.999999999068677,2025,7,2,17,40,2000,1
"builtin_interfaces.msg.Time(sec=1751478003, nanosec=86902422)",TIME,101,0,0,180,2373,322821000,33587200,30,0,1.136709898117791e-09,-17.999999999068677,2025,7,2,17,40,3000,1
"builtin_interfaces.msg.Time(sec=1751478004, nanosec=97409166)",TIME,101,0,0,180,2373,322822000,33587200,30,0,2.0269672224623617e-09,-17.999999999068677,2025,7,2,17,40,4000,1
"builtin_interfaces.msg.Time(sec=1751478005, nanosec=81132528)",TIME,101,0,0,180,2373,322823000,33587200,35,0,2.9603569454001638e-09,-17.999999999068677,2025,7,2,17,40,5000,1
"builtin_interfaces.msg.Time(sec=1751478006, nanosec=86580843)",TIME,101,0,0,180,2373,322824000,33587200,33,0,3.601202158178707e-09,-17.999999999068677,2025,7,2,17,40,6000,1
"builtin_interfaces.msg.Time(sec=1751478007, nanosec=87982607)",TIME,101,0,0,180,2373,322825000,33587200,31,0,3.6657257449263465e-09,-17.999999999068677,2025,7,2,17,40,7000,1
"builtin_interfaces.msg.Time(sec=1751478008, nanosec=87976279)",TIME,101,0,0,180,2373,322826000,33587200,28,0,3.889823207236861e-09,-17.999999999068677,2025,7,2,17,40,8000,1
"builtin_interfaces.msg.Time(sec=1751478009, nanosec=107987885)",TIME,101,0,0,180,2373,322827000,33587200,28,0,3.6289388860684282e-09,-17.999999999068677,2025,7,2,17,40,9000,1
"builtin_interfaces.msg.Time(sec=1751478010, nanosec=89020310)",TIME,101,0,0,180,2373,322828000,33587200,24,0,3.843919237529537e-09,-17.999999999068677,2025,7,2,17,40,10000,1
"builtin_interfaces.msg.Time(sec=1751478011, nanosec=87192899)",TIME,101,0,0,180,2373,322829000,33587200,24,0,3.885860105431836e-09,-17.999999999068677,2025,7,2,17,40,11000,1
"builtin_interfaces.msg.Time(sec=1751478012, nanosec=105044680)",TIME,101,0,0,180,2373,322830000,33587200,26,0,3.80993731369238e-09,-17.999999999068677,2025,7,2,17,40,12000,1
"builtin_interfaces.msg.Time(sec=1751478013, nanosec=88838885)",TIME,101,0,0,180,2373,322831000,33587200,22,0,3.5487617761540197e-09,-17.999999999068677,2025,7,2,17,40,13000,1
"builtin_interfaces.msg.Time(sec=1751478014, nanosec=101857192)",TIME,101,0,0,180,2373,322832000,33587200,22,0,3.3918840012680605e-09,-17.999999999068677,2025,7,2,17,40,14000,1
"builtin_interfaces.msg.Time(sec=1751478015, nanosec=101931582)",TIME,101,0,0,180,2373,322833000,33587200,24,0,3.1876335076047073e-09,-17.999999999068677,2025,7,2,17,40,15000,1
"builtin_interfaces.msg.Time(sec=1751478016, nanosec=104841487)",TIME,101,0,0,180,2373,322834000,33587200,23,0,2.7661065170457644e-09,-17.999999999068677,2025,7,2,17,40,16000,1
"builtin_interfaces.msg.Time(sec=1751478017, nanosec=100698376)",TIME,101,0,0,180,2373,322835000,33587200,23,0,2.4913649060670446e-09,-17.999999999068677,2025,7,2,17,40,17000,1
"builtin_interfaces.msg.Time(sec=1751478018, nanosec=87722549)",TIME,101,0,0,180,2373,322836000,33587200,25,0,2.357338694453216e-09,-17.999999999068677,2025,7,2,17,40,18000,1
"builtin_interfaces.msg.Time(sec=1751478019, nanosec=105161046)",TIME,101,0,0,180,2373,322837000,33587200,25,0,2.33977279146437e-09,-17.999999999068677,2025,7,2,17,40,19000,1
"builtin_interfaces.msg.Time(sec=1751478020, nanosec=88873943)",TIME,101,0,0,180,2373,322838000,33587200,25,0,2.353854663220634e-09,-17.999999999068677,2025,7,2,17,40,20000,1
"builtin_interfaces.msg.Time(sec=1751478021, nanosec=101773661)",TIME,101,0,0,180,2373,322839000,33587200,25,0,2.5165958601101796e-09,-17.999999999068677,2025,7,2,17,40,21000,1
"builtin_interfaces.msg.Time(sec=1751478022, nanosec=106081128)",TIME,101,0,0,180,2373,322840000,33587200,25,0,2.5466376929626454e-09,-17.999999999068677,2025,7,2,17,40,22000,1
"builtin_interfaces.msg.Time(sec=1751478023, nanosec=87371349)",TIME,101,0,0,180,2373,322841000,33587200,25,0,2.6697859555799765e-09,-17.999999999068677,2025,7,2,17,40,23000,1
"builtin_interfaces.msg.Time(sec=1751478024, nanosec=90053699)",TIME,101,0,0,180,2373,322842000,33587200,26,0,2.4833627589424395e-09,-17.999999999068677,2025,7,2,17,40,24000,1
"builtin_interfaces.msg.Time(sec=1751478025, nanosec=87712938)",TIME,101,0,0,180,2373,322843000,33587200,22,0,2.2889529986987102e-09,-17.999999999068677,2025,7,2,17,40,25000,1
"builtin_interfaces.msg.Time(sec=1751478026, nanosec=89413228)",TIME,101,0,0,180,2373,322844000,33587200,22,0,2.23726683943795e-09,-17.999999999068677,2025,7,2,17,40,26000,1
"builtin_interfaces.msg.Time(sec=1751478027, nanosec=103427472)",TIME,101,0,0,180,2373,322845000,33587200,24,0,2.327589427779751e-09,-17.999999999068677,2025,7,2,17,40,27000,1
"builtin_interfaces.msg.Time(sec=1751478028, nanosec=86265232)",TIME,101,0,0,180,2373,322846000,33587200,25,0,2.345353443885501e-09,-17.999999999068677,2025,7,2,17,40,28000,1
"builtin_interfaces.msg.Time(sec=1751478029, nanosec=88639599)",TIME,101,0,0,180,2373,322847000,33587200,22,0,2.4850546190284955e-09,-17.999999999068677,2025,7,2,17,40,29000,1
"builtin_interfaces.msg.Time(sec=1751478030, nanosec=100073023)",TIME,101,0,0,180,2373,322848000,33587200,22,0,2.514079790938442e-09,-17.999999999068677,2025,7,2,17,40,30000,1
"builtin_interfaces.msg.Time(sec=1751478031, nanosec=87025995)",TIME,101,0,0,180,2373,322849000,33587200,23,0,2.378151649592931e-09,-17.999999999068677,2025,7,2,17,40,31000,1
"builtin_interfaces.msg.Time(sec=1751478032, nanosec=103574535)",TIME,101,0,0,180,2373,322850000,33587200,23,0,2.333510390048672e-09,-17.999999999068677,2025,7,2,17,40,32000,1
"builtin_interfaces.msg.Time(sec=1751478033, nanosec=88145394)",TIME,101,0,0,180,2373,322851000,33587200,23,0,2.46529208595073e-09,-17.999999999068677,2025,7,2,17,40,33000,1
"builtin_interfaces.msg.Time(sec=1751478034, nanosec=85816065)",TIME,101,0,0,180,2373,322852000,33587200,23,0,2.4495789445107023e-09,-17.999999999068677,2025,7,2,17,40,34000,1
"builtin_interfaces.msg.Time(sec=1751478035, nanosec=101266206)",TIME,101,0,0,180,2373,322853000,33587200,23,0,2.066010663763559e-09,-17.999999999068677,2025,7,2,17,40,35000,1
"builtin_interfaces.msg.Time(sec=1751478036, nanosec=86276486)",TIME,101,0,0,180,2373,322854000,33587200,25,0,1.6171323309676882e-09,-17.999999999068677,2025,7,2,17,40,36000,1
"builtin_interfaces.msg.Time(sec=1751478037, nanosec=108938207)",TIME,101,0,0,180,2373,322855000,33587200,19,0,1.35997888032292e-09,-17.999999999068677,2025,7,2,17,40,37000,1
"builtin_interfaces.msg.Time(sec=1751478038, nanosec=100704764)",TIME,101,0,0,180,2373,322856000,33587200,19,0,1.333895159165473e-09,-17.999999999068677,2025,7,2,17,40,38000,1
"builtin_interfaces.msg.Time(sec=1751478039, nanosec=100070554)",TIME,101,0,0,180,2373,322857000,33587200,24,0,1.2637433701569893e-09,-17.999999999068677,2025,7,2,17,40,39000,1
"builtin_interfaces.msg.Time(sec=1751478040, nanosec=105763172)",TIME,101,0,0,180,2373,322858000,33587200,24,0,1.276065375926626e-09,-17.999999999068677,2025,7,2,17,40,40000,1
"builtin_interfaces.msg.Time(sec=1751478041, nanosec=100484913)",TIME,101,0,0,180,2373,322859000,33587200,24,0,1.191326870064846e-09,-17.999999999068677,2025,7,2,17,40,41000,1
"builtin_interfaces.msg.Time(sec=1751478042, nanosec=104491702)",TIME,101,0,0,180,2373,322860000,33587200,24,0,1.2894673407371592e-09,-17.999999999068677,2025,7,2,17,40,42000,1
"builtin_interfaces.msg.Time(sec=1751478043, nanosec=100806509)",TIME,101,0,0,180,2373,322861000,33587200,24,0,1.205807855432491e-09,-17.999999999068677,2025,7,2,17,40,43000,1
"builtin_interfaces.msg.Time(sec=1751478044, nanosec=86498975)",TIME,101,0,0,180,2373,322862000,33587200,25,0,1.111779012629805e-09,-17.999999999068677,2025,7,2,17,40,44000,1
"builtin_interfaces.msg.Time(sec=1751478045, nanosec=100730296)",TIME,101,0,0,180,2373,322863000,33587200,24,0,1.0577451922122477e-09,-17.999999999068677,2025,7,2,17,40,45000,1
"builtin_interfaces.msg.Time(sec=1751478046, nanosec=89363981)",TIME,101,0,0,180,2373,322864000,33587200,24,0,1.1240722213563392e-09,-17.999999999068677,2025,7,2,17,40,46000,1
"builtin_interfaces.msg.Time(sec=1751478047, nanosec=101669240)",TIME,101,0,0,180,2373,322865000,33587200,26,0,9.093798465952399e-10,-17.999999999068677,2025,7,2,17,40,47000,1
"builtin_interfaces.msg.Time(sec=1751478048, nanosec=101311733)",TIME,101,0,0,180,2373,322866000,33587200,25,0,7.97783490832229e-10,-17.999999999068677,2025,7,2,17,40,48000,1
"builtin_interfaces.msg.Time(sec=1751478049, nanosec=108413328)",TIME,101,0,0,180,2373,322867000,33587200,25,0,6.565925084295127e-10,-17.999999999068677,2025,7,2,17,40,49000,1
"builtin_interfaces.msg.Time(sec=1751478050, nanosec=81451937)",TIME,101,0,0,180,2373,322868000,33587200,25,0,7.634116970435971e-10,-17.999999999068677,2025,7,2,17,40,50000,1
"builtin_interfaces.msg.Time(sec=1751478051, nanosec=81100303)",TIME,101,0,0,180,2373,322869000,33587200,25,0,-4.4839417565477583e-10,-17.999999999068677,2025,7,2,17,40,51000,1
"builtin_interfaces.msg.Time(sec=1751478052, nanosec=103598087)",TIME,101,0,0,180,2373,322870000,33587200,30,0,-1.2041087625120213e-09,-17.999999999068677,2025,7,2,17,40,52000,1
"builtin_interfaces.msg.Time(sec=1751478053, nanosec=89555300)",TIME,101,0,0,180,2373,322871000,33587200,30,0,-1.498467970951875e-09,-17.999999999068677,2025,7,2,17,40,53000,1
"builtin_interfaces.msg.Time(sec=1751478054, nanosec=106869588)",TIME,101,0,0,180,2373,322872000,33587200,27,0,-1.4297502298349979e-09,-17.999999999068677,2025,7,2,17,40,54000,1
"builtin_interfaces.msg.Time(sec=1751478055, nanosec=85069496)",TIME,101,0,0,180,2373,322873000,33587200,27,0,-1.0117619114405913e-09,-17.999999999068677,2025,7,2,17,40,55000,1
"builtin_interfaces.msg.Time(sec=1751478056, nanosec=104048385)",TIME,101,0,0,180,2373,322874000,33554432,26,0,-6.769207716570696e-10,-17.999999999068677,2025,7,2,17,40,56000,1
"builtin_interfaces.msg.Time(sec=1751478057, nanosec=104927641)",TIME,101,0,0,180,2373,322875000,33587200,26,0,-6.193099348653209e-10,-17.999999999068677,2025,7,2,17,40,57000,1
"builtin_interfaces.msg.Time(sec=1751478058, nanosec=105303365)",TIME,101,0,0,180,2373,322876000,33587200,27,0,-4.5149984263647096e-10,-17.999999999068677,2025,7,2,17,40,58000,1
"builtin_interfaces.msg.Time(sec=1751478059, nanosec=84471331)",TIME,101,0,0,180,2373,322877000,33587200,27,0,-5.573534360676681e-10,-17.999999999068677,2025,7,2,17,40,59000,1
"builtin_interfaces.msg.Time(sec=1751478060, nanosec=90624939)",TIME,101,0,0,180,2373,322878000,33587200,28,0,-2.074440243749384e-11,-17.999999999068677,2025,7,2,17,41,0,1
"builtin_interfaces.msg.Time(sec=1751478061, nanosec=86203606)",TIME,101,0,0,180,2373,322879000,33587200,32,0,2.514325363008458e-10,-17.999999999068677,2025,7,2,17,41,1000,1
"builtin_interfaces.msg.Time(sec=1751478062, nanosec=104876741)",TIME,101,0,0,180,2373,322880000,33587200,30,0,2.8283691555389434e-10,-17.999999999068677,2025,7,2,17,41,2000,1
"builtin_interfaces.msg.Time(sec=1751478063, nanosec=88083124)",TIME,101,0,0,180,2373,322881000,33587200,30,0,1.5584693230083354e-10,-17.999999999068677,2025,7,2,17,41,3000,1
"builtin_interfaces.msg.Time(sec=1751478064, nanosec=84686726)",TIME,101,0,0,180,2373,322882000,33587200,31,0,1.7094703221676576e-10,-17.999999999068677,2025,7,2,17,41,4000,1
"builtin_interfaces.msg.Time(sec=1751478065, nanosec=86228428)",TIME,101,0,0,180,2373,322883000,33587200,31,0,1.221382474726437e-10,-17.999999999068677,2025,7,2,17,41,5000,1
"builtin_interfaces.msg.Time(sec=1751478066, nanosec=376427121)",TIME,101,0,0,180,2373,322884000,33587200,31,0,3.799356799067989e-10,-17.999999999068677,2025,7,2,17,41,6000,1
"builtin_interfaces.msg.Time(sec=1751478067, nanosec=84538089)",TIME,101,0,0,180,2373,322885000,33587200,16,0,5.182502232560044e-10,-17.999999999068677,2025,7,2,17,41,7000,1
"builtin_interfaces.msg.Time(sec=1751478068, nanosec=86773541)",TIME,101,0,0,180,2373,322886000,33587200,16,0,4.5608480420994914e-10,-17.999999999068677,2025,7,2,17,41,8000,1
"builtin_interfaces.msg.Time(sec=1751478069, nanosec=85920369)",TIME,101,0,0,180,2373,322887000,33587200,16,0,4.862624787353715e-10,-17.999999999068677,2025,7,2,17,41,9000,1
"builtin_interfaces.msg.Time(sec=1751478070, nanosec=84797981)",TIME,101,0,0,180,2373,322888000,33587200,18,0,9.021395452741654e-10,-17.999999999068677,2025,7,2,17,41,10000,1
"builtin_interfaces.msg.Time(sec=1751478071, nanosec=84507178)",TIME,101,0,0,180,2373,322889000,33587200,27,0,1.324507792752066e-09,-17.999999999068677,2025,7,2,17,41,11000,1
"builtin_interfaces.msg.Time(sec=1751478072, nanosec=102467545)",TIME,101,0,0,180,2373,322890000,33587200,26,0,1.6165557384572067e-09,-17.999999999068677,2025,7,2,17,41,12000,1
"builtin_interfaces.msg.Time(sec=1751478073, nanosec=82805561)",TIME,101,0,0,180,2373,322891000,33587200,26,0,1.8126457926679751e-09,-17.999999999068677,2025,7,2,17,41,13000,1
"builtin_interfaces.msg.Time(sec=1751478074, nanosec=84398964)",TIME,101,0,0,180,2373,322892000,33587200,28,0,1.978958810603295e-09,-17.999999999068677,2025,7,2,17,41,14000,1
"builtin_interfaces.msg.Time(sec=1751478075, nanosec=86466972)",TIME,101,0,0,180,2373,322893000,33587200,28,0,2.1389285526442778e-09,-17.999999999068677,2025,7,2,17,41,15000,1
"builtin_interfaces.msg.Time(sec=1751478076, nanosec=86320792)",TIME,101,0,0,180,2373,322894000,33587200,30,0,2.1849414724023966e-09,-17.999999999068677,2025,7,2,17,41,16000,1
"builtin_interfaces.msg.Time(sec=1751478077, nanosec=84816640)",TIME,101,0,0,180,2373,322895000,33587200,26,0,2.2713071350786205e-09,-17.999999999068677,2025,7,2,17,41,17000,1
"builtin_interfaces.msg.Time(sec=1751478078, nanosec=85006032)",TIME,101,0,0,180,2373,322896000,33587200,26,0,2.2413986350030915e-09,-17.999999999068677,2025,7,2,17,41,18000,1
"builtin_interfaces.msg.Time(sec=1751478079, nanosec=84426486)",TIME,101,0,0,180,2373,322897000,33587200,28,0,2.389690960744223e-09,-17.999999999068677,2025,7,2,17,41,19000,1
"builtin_interfaces.msg.Time(sec=1751478080, nanosec=106798849)",TIME,101,0,0,180,2373,322898000,33587200,28,0,2.550198293562517e-09,-17.999999999068677,2025,7,2,17,41,20000,1
"builtin_interfaces.msg.Time(sec=1751478081, nanosec=87468556)",TIME,101,0,0,180,2373,322899000,33587200,25,0,2.7891286683828565e-09,-17.999999999068677,2025,7,2,17,41,21000,1
"builtin_interfaces.msg.Time(sec=1751478082, nanosec=100212779)",TIME,101,0,0,180,2373,322900000,33587200,25,0,2.870033473942934e-09,-17.999999999068677,2025,7,2,17,41,22000,1
"builtin_interfaces.msg.Time(sec=1751478083, nanosec=83600099)",TIME,101,0,0,180,2373,322901000,33587200,25,0,2.7214044699168522e-09,-17.999999999068677,2025,7,2,17,41,23000,1
"builtin_interfaces.msg.Time(sec=1751478084, nanosec=85980253)",TIME,101,0,0,180,2373,322902000,33587200,26,0,2.7306326337193205e-09,-17.999999999068677,2025,7,2,17,41,24000,1
"builtin_interfaces.msg.Time(sec=1751478085, nanosec=81409371)",TIME,101,0,0,180,2373,322903000,33587200,24,0,3.003143448170861e-09,-17.999999999068677,2025,7,2,17,41,25000,1
"builtin_interfaces.msg.Time(sec=1751478086, nanosec=86903178)",TIME,101,0,0,180,2373,322904000,33587200,24,0,3.033985558286275e-09,-17.999999999068677,2025,7,2,17,41,26000,1
"builtin_interfaces.msg.Time(sec=1751478087, nanosec=106421771)",TIME,101,0,0,180,2373,322905000,33587200,29,0,3.0435383507430674e-09,-17.999999999068677,2025,7,2,17,41,27000,1
"builtin_interfaces.msg.Time(sec=1751478088, nanosec=84769518)",TIME,101,0,0,180,2373,322906000,33587200,29,0,3.111949195484263e-09,-17.999999999068677,2025,7,2,17,41,28000,1
"builtin_interfaces.msg.Time(sec=1751478089, nanosec=82776377)",TIME,101,0,0,180,2373,322907000,33587200,29,0,3.3463082090876168e-09,-17.999999999068677,2025,7,2,17,41,29000,1
"builtin_interfaces.msg.Time(sec=1751478090, nanosec=84626117)",TIME,101,0,0,180,2373,322908000,33587200,27,0,3.55232981750008e-09,-17.999999999068677,2025,7,2,17,41,30000,1
"builtin_interfaces.msg.Time(sec=1751478091, nanosec=97079521)",TIME,101,0,0,180,2373,322909000,33587200,27,0,3.821206493350894e-09,-17.999999999068677,2025,7,2,17,41,31000,1
"builtin_interfaces.msg.Time(sec=1751478092, nanosec=108916018)",TIME,101,0,0,180,2373,322910000,33587200,29,0,3.9730837673818e-09,-17.999999999068677,2025,7,2,17,41,32000,1
"builtin_interfaces.msg.Time(sec=1751478093, nanosec=86230112)",TIME,101,0,0,180,2373,322911000,33587200,25,0,4.129131671078945e-09,-17.999999999068677,2025,7,2,17,41,33000,1
"builtin_interfaces.msg.Time(sec=1751478094, nanosec=84490161)",TIME,101,0,0,180,2373,322912000,33587200,25,0,4.233235165483142e-09,-17.999999999068677,2025,7,2,17,41,34000,1
"builtin_interfaces.msg.Time(sec=1751478095, nanosec=83712322)",TIME,101,0,0,180,2373,322913000,33587200,26,0,4.354871217306969e-09,-17.999999999068677,2025,7,2,17,41,35000,1
"builtin_interfaces.msg.Time(sec=1751478096, nanosec=80144520)",TIME,101,0,0,180,2373,322914000,33587200,27,0,4.262224931480788e-09,-17.999999999068677,2025,7,2,17,41,36000,1
"builtin_interfaces.msg.Time(sec=1751478097, nanosec=83278549)",TIME,101,0,0,180,2373,322915000,33587200,27,0,4.151798678706e-09,-17.999999999068677,2025,7,2,17,41,37000,1
"builtin_interfaces.msg.Time(sec=1751478098, nanosec=85515221)",TIME,101,0,0,180,2373,322916000,33587200,27,0,3.8856123798156695e-09,-17.999999999068677,2025,7,2,17,41,38000,1
"builtin_interfaces.msg.Time(sec=1751478099, nanosec=86569910)",TIME,101,0,0,180,2373,322917000,33587200,27,0,3.5557503592587264e-09,-17.999999999068677,2025,7,2,17,41,39000,1
"builtin_interfaces.msg.Time(sec=1751478100, nanosec=81183186)",TIME,101,0,0,180,2373,322918000,33587200,28,0,3.4342440502281645e-09,-17.999999999068677,2025,7,2,17,41,40000,1
"builtin_interfaces.msg.Time(sec=1751478101, nanosec=80666758)",TIME,101,0,0,180,2373,322919000,33587200,24,0,3.2493513162363607e-09,-17.999999999068677,2025,7,2,17,41,41000,1
"builtin_interfaces.msg.Time(sec=1751478102, nanosec=102748354)",TIME,101,0,0,180,2373,322920000,33587200,24,0,2.9469515046783173e-09,-17.999999999068677,2025,7,2,17,41,42000,1
"builtin_interfaces.msg.Time(sec=1751478103, nanosec=82564074)",TIME,101,0,0,180,2373,322921000,33587200,27,0,2.5850964513147136e-09,-17.999999999068677,2025,7,2,17,41,43000,1
"builtin_interfaces.msg.Time(sec=1751478104, nanosec=84210889)",TIME,101,0,0,180,2373,322922000,33587200,26,0,2.5346317699632266e-09,-17.999999999068677,2025,7,2,17,41,44000,1
"builtin_interfaces.msg.Time(sec=1751478105, nanosec=86879233)",TIME,101,0,0,180,2373,322923000,33587200,26,0,2.3097966237519873e-09,-17.999999999068677,2025,7,2,17,41,45000,1
"builtin_interfaces.msg.Time(sec=1751478106, nanosec=86763192)",TIME,101,0,0,180,2373,322924000,33587200,27,0,2.155585018071394e-09,-17.999999999068677,2025,7,2,17,41,46000,1
"builtin_interfaces.msg.Time(sec=1751478107, nanosec=86282054)",TIME,101,0,0,180,2373,322925000,33587200,27,0,1.8511990161587361e-09,-17.999999999068677,2025,7,2,17,41,47000,1
"builtin_interfaces.msg.Time(sec=1751478108, nanosec=114519436)",TIME,101,0,0,180,2373,322926000,33587200,27,0,1.546253334895491e-09,-17.999999999068677,2025,7,2,17,41,48000,1
"builtin_interfaces.msg.Time(sec=1751478109, nanosec=97335289)",TIME,101,0,0,180,2373,322927000,33587200,23,0,1.077083750041741e-09,-17.999999999068677,2025,7,2,17,41,49000,1
"builtin_interfaces.msg.Time(sec=1751478110, nanosec=99176860)",TIME,101,0,0,180,2373,322928000,33587200,23,0,6.800865142966045e-10,-17.999999999068677,2025,7,2,17,41,50000,1
"builtin_interfaces.msg.Time(sec=1751478111, nanosec=98765703)",TIME,101,0,0,180,2373,322929000,33587200,22,0,2.192076370894591e-10,-17.999999999068677,2025,7,2,17,41,51000,1
"builtin_interfaces.msg.Time(sec=1751478112, nanosec=103554930)",TIME,101,0,0,180,2373,322930000,33587200,22,0,-2.5382503347938246e-10,-17.999999999068677,2025,7,2,17,41,52000,1
"builtin_interfaces.msg.Time(sec=1751478114, nanosec=97278750)",TIME,101,0,0,180,2373,322932000,33587200,23,0,-1.1117907630276833e-09,-17.999999999068677,2025,7,2,17,41,54000,1
"builtin_interfaces.msg.Time(sec=1751478115, nanosec=83219490)",TIME,101,0,0,180,2373,322933000,33587200,20,0,-1.879776661577792e-09,-17.999999999068677,2025,7,2,17,41,55000,1
