stamp,message_name,message_id,message_type,sequence_number,time_status,gps_week_number,gps_week_milliseconds,receiver_status,idle_time,sol_status,vel_type,latency,diff_age,hor_speed,trk_gnd,ver_speed
"builtin_interfaces.msg.Time(sec=1751477600, nanosec=839955821)",BESTVEL,1430,0,0,180,2373,322418800,33587200,26,0,novatel_oem7_msgs.msg.PositionOrVelocityType(type=50),0.02500000037252903,0.800000011920929,0.014274318131456729,194.50814893392058,0.047818447855252647
"builtin_interfaces.msg.Time(sec=1751477600, nanosec=883911631)",BESTVEL,1430,0,0,180,2373,322418850,33587200,26,0,novatel_oem7_msgs.msg.PositionOrVelocityType(type=50),0.02500000037252903,0.8500000238418579,0.03087009802527043,166.8681740003166,0.0019578726825847676
"builtin_interfaces.msg.Time(sec=1751477600, nanosec=934758314)",BESTVEL,1430,0,0,180,2373,322418900,33587200,26,0,novatel_oem7_msgs.msg.PositionOrVelocityType(type=50),0.02500000037252903,0.8999999761581421,0.006901520344980618,143.81137220288863,-0.023865211582563082
"builtin_interfaces.msg.Time(sec=1751477600, nanosec=985976512)",BESTVEL,1430,0,0,180,2373,322418950,33587200,26,0,novatel_oem7_msgs.msg.PositionOrVelocityType(type=50),0.02500000037252903,0.949999988079071,0.028274266872268736,355.9807145032379,-0.050145729154118676
"builtin_interfaces.msg.Time(sec=1751477601, nanosec=64927713)",BESTVEL,1430,0,0,180,2373,322419000,33587200,26,0,novatel_oem7_msgs.msg.PositionOrVelocityType(type=50),0.02500000037252903,1.0,0.023346103574124002,250.15305348406116,0.018284649884153265
"builtin_interfaces.msg.Time(sec=1751477601, nanosec=86010164)",BESTVEL,1430,0,0,180,2373,322419050,33587200,26,0,novatel_oem7_msgs.msg.PositionOrVelocityType(type=50),0.02500000037252903,1.0499999523162842,0.02198555754434154,188.35869259385768,0.02987121241297646
"builtin_interfaces.msg.Time(sec=1751477601, nanosec=134791576)",BESTVEL,1430,0,0,180,2373,322419100,33587200,26,0,novatel_oem7_msgs.msg.PositionOrVelocityType(type=50),0.02500000037252903,1.100000023841858,0.006434231332115087,144.06372717952394,-0.0010149589493618186
"builtin_interfaces.msg.Time(sec=1751477601, nanosec=184998748)",BESTVEL,1430,0,0,180,2373,322419150,33587200,26,0,novatel_oem7_msgs.msg.PositionOrVelocityType(type=50),0.02500000037252903,1.149999976158142,0.013179257710230268,248.44449857605173,0.010521328558883417
"builtin_interfaces.msg.Time(sec=1751477601, nanosec=334267084)",BESTVEL,1430,0,0,180,2373,322419200,33587200,26,0,novatel_oem7_msgs.msg.PositionOrVelocityType(type=50),0.02500000037252903,1.2000000476837158,0.015712137817360323,282.7546232632947,-0.034296876423809866
"builtin_interfaces.msg.Time(sec=1751477601, nanosec=340644396)",BESTVEL,1430,0,0,180,2373,322419250,33587200,26,0,novatel_oem7_msgs.msg.PositionOrVelocityType(type=50),0.02500000037252903,1.25,0.012970567021882142,76.08534915822294,0.07856403818822394
"builtin_interfaces.msg.Time(sec=1751477601, nanosec=346847076)",BESTVEL,1430,0,0,180,2373,322419300,33587200,26,0,novatel_oem7_msgs.msg.PositionOrVelocityType(type=50),0.02500000037252903,1.2999999523162842,0.018184520872515087,248.5965906729441,-0.06314661348452853
"builtin_interfaces.msg.Time(sec=1751477601, nanosec=421190256)",BESTVEL,1430,0,0,180,2373,322419350,33587200,26,0,novatel_oem7_msgs.msg.PositionOrVelocityType(type=50),0.02500000037252903,1.350000023841858,0.020974408945636677,67.25391281304783,0.017933420018161506
"builtin_interfaces.msg.Time(sec=1751477601, nanosec=448736757)",BESTVEL,1430,0,0,180,2373,322419400,33587200,26,0,novatel_oem7_msgs.msg.PositionOrVelocityType(type=50),0.02500000037252903,1.399999976158142,0.032539197069682425,182.21133797242757,-0.04330596319793796
"builtin_interfaces.msg.Time(sec=1751477601, nanosec=484807651)",BESTVEL,1430,0,0,180,2373,322419450,33587200,26,0,novatel_oem7_msgs.msg.PositionOrVelocityType(type=50),0.02500000037252903,0.44999998807907104,0.024757458001774875,260.128669173759,0.0020753109314399776
"builtin_interfaces.msg.Time(sec=1751477601, nanosec=541015072)",BESTVEL,1430,0,0,180,2373,322419500,33587200,26,0,novatel_oem7_msgs.msg.PositionOrVelocityType(type=50),0.02500000037252903,0.5,0.042582304471162374,45.14688680342141,-0.007615668627650177
"builtin_interfaces.msg.Time(sec=1751477601, nanosec=585109678)",BESTVEL,1430,0,0,180,2373,322419550,33587200,26,0,novatel_oem7_msgs.msg.PositionOrVelocityType(type=50),0.02500000037252903,0.550000011920929,0.0064526531900987935,270.2772832859975,-0.023877368384683906
"builtin_interfaces.msg.Time(sec=1751477601, nanosec=640038951)",BESTVEL,1430,0,0,180,2373,322419600,33587200,26,0,novatel_oem7_msgs.msg.PositionOrVelocityType(type=50),0.02500000037252903,0.6000000238418579,0.01145382525216557,36.51938251050219,0.025646719794148797
"builtin_interfaces.msg.Time(sec=1751477601, nanosec=684318796)",BESTVEL,1430,0,0,180,2373,322419650,33587200,26,0,novatel_oem7_msgs.msg.PositionOrVelocityType(type=50),0.02500000037252903,0.6499999761581421,0.009863436029501136,281.59548640343985,0.016888867150512642
"builtin_interfaces.msg.Time(sec=1751477601, nanosec=733956183)",BESTVEL,1430,0,0,180,2373,322419700,33587200,26,0,novatel_oem7_msgs.msg.PositionOrVelocityType(type=50),0.02500000037252903,0.699999988079071,0.025607505137657867,222.8451541877155,0.0022411576810882905
"builtin_interfaces.msg.Time(sec=1751477601, nanosec=784635526)",BESTVEL,1430,0,0,180,2373,322419750,33587200,26,0,novatel_oem7_msgs.msg.PositionOrVelocityType(type=50),0.02500000037252903,0.75,0.01379389117071106,18.590556235635876,0.005612077694377482
"builtin_interfaces.msg.Time(sec=1751477601, nanosec=840857972)",BESTVEL,1430,0,0,180,2373,322419800,33587200,26,0,novatel_oem7_msgs.msg.PositionOrVelocityType(type=50),0.02500000037252903,0.800000011920929,0.0078061554362909525,52.121584117385595,-0.011466750710589434
"builtin_interfaces.msg.Time(sec=1751477601, nanosec=884434225)",BESTVEL,1430,0,0,180,2373,322419850,33587200,26,0,novatel_oem7_msgs.msg.PositionOrVelocityType(type=50),0.02500000037252903,0.8500000238418579,0.011589322312134512,211.82183946853223,0.02004165271471628
"builtin_interfaces.msg.Time(sec=1751477601, nanosec=935753757)",BESTVEL,1430,0,0,180,2373,322419900,33587200,26,0,novatel_oem7_msgs.msg.PositionOrVelocityType(type=50),0.02500000037252903,0.8999999761581421,0.015460689191894082,267.6425915198498,0.006842137946061198
"builtin_interfaces.msg.Time(sec=1751477601, nanosec=985858441)",BESTVEL,1430,0,0,180,2373,322419950,33587200,26,0,novatel_oem7_msgs.msg.PositionOrVelocityType(type=50),0.02500000037252903,0.949999988079071,0.008250596111051382,298.99913857245963,-0.04163834881583532
"builtin_interfaces.msg.Time(sec=1751477602, nanosec=71410302)",BESTVEL,1430,0,0,180,2373,322420000,33587200,26,0,novatel_oem7_msgs.msg.PositionOrVelocityType(type=50),0.02500000037252903,1.0,0.025166591236041688,154.95591334846574,0.012219282889460099
"builtin_interfaces.msg.Time(sec=1751477602, nanosec=88095964)",BESTVEL,1430,0,0,180,2373,322420050,33587200,26,0,novatel_oem7_msgs.msg.PositionOrVelocityType(type=50),0.02500000037252903,1.0499999523162842,0.00989492398662774,181.23394880395645,-0.000987939237208543
"builtin_interfaces.msg.Time(sec=1751477602, nanosec=135000899)",BESTVEL,1430,0,0,180,2373,322420100,33587200,25,0,novatel_oem7_msgs.msg.PositionOrVelocityType(type=50),0.02500000037252903,1.100000023841858,0.008223146933892372,342.48736788870633,0.019477810578427242
"builtin_interfaces.msg.Time(sec=1751477602, nanosec=184661161)",BESTVEL,1430,0,0,180,2373,322420150,33587200,25,0,novatel_oem7_msgs.msg.PositionOrVelocityType(type=50),0.02500000037252903,1.149999976158142,0.04472198042596945,210.42662336019126,0.02408490092278127
"builtin_interfaces.msg.Time(sec=1751477602, nanosec=259080057)",BESTVEL,1430,0,0,180,2373,322420200,33587200,25,0,novatel_oem7_msgs.msg.PositionOrVelocityType(type=50),0.02500000037252903,1.2000000476837158,0.01850358375528489,272.2474585564114,-0.03982920453089378
"builtin_interfaces.msg.Time(sec=1751477602, nanosec=285269780)",BESTVEL,1430,0,0,180,2373,322420250,33587200,25,0,novatel_oem7_msgs.msg.PositionOrVelocityType(type=50),0.02500000037252903,1.25,0.018434597974154712,117.05717202683768,0.006816974930509083
"builtin_interfaces.msg.Time(sec=1751477602, nanosec=334417567)",BESTVEL,1430,0,0,180,2373,322420300,33587200,25,0,novatel_oem7_msgs.msg.PositionOrVelocityType(type=50),0.02500000037252903,1.2999999523162842,0.017247606123700954,202.16951394476408,0.032536518526990105
"builtin_interfaces.msg.Time(sec=1751477602, nanosec=384923393)",BESTVEL,1430,0,0,180,2373,322420350,33587200,25,0,novatel_oem7_msgs.msg.PositionOrVelocityType(type=50),0.02500000037252903,1.350000023841858,0.034061164676485726,229.9037852281878,-0.011830205776190685
"builtin_interfaces.msg.Time(sec=1751477602, nanosec=447302986)",BESTVEL,1430,0,0,180,2373,322420400,33587200,25,0,novatel_oem7_msgs.msg.PositionOrVelocityType(type=50),0.02500000037252903,1.399999976158142,0.03419488556302234,31.416282669690876,-0.050040242574760294
"builtin_interfaces.msg.Time(sec=1751477602, nanosec=486139802)",BESTVEL,1430,0,0,180,2373,322420450,33587200,25,0,novatel_oem7_msgs.msg.PositionOrVelocityType(type=50),0.02500000037252903,1.4500000476837158,0.04164604021426784,229.11741814333533,0.030497696304567043
"builtin_interfaces.msg.Time(sec=1751477602, nanosec=541734225)",BESTVEL,1430,0,0,180,2373,322420500,33587200,25,0,novatel_oem7_msgs.msg.PositionOrVelocityType(type=50),0.02500000037252903,1.5,0.03276845601556647,57.7501190925753,0.020735641576080138
"builtin_interfaces.msg.Time(sec=1751477602, nanosec=585088906)",BESTVEL,1430,0,0,180,2373,322420550,33587200,25,0,novatel_oem7_msgs.msg.PositionOrVelocityType(type=50),0.02500000037252903,1.5499999523162842,0.02560114182112987,218.86076723392057,0.02172209453689485
"builtin_interfaces.msg.Time(sec=1751477602, nanosec=643340275)",BESTVEL,1430,0,0,180,2373,322420600,33587200,25,0,novatel_oem7_msgs.msg.PositionOrVelocityType(type=50),0.02500000037252903,1.600000023841858,0.011687963062277049,156.4120264003776,-0.028834608100523795
"builtin_interfaces.msg.Time(sec=1751477602, nanosec=684556478)",BESTVEL,1430,0,0,180,2373,322420650,33587200,25,0,novatel_oem7_msgs.msg.PositionOrVelocityType(type=50),0.02500000037252903,0.6499999761581421,0.013441700224103884,308.9112077974696,-0.002276693527940005
"builtin_interfaces.msg.Time(sec=1751477602, nanosec=734754101)",BESTVEL,1430,0,0,180,2373,322420700,33587200,25,0,novatel_oem7_msgs.msg.PositionOrVelocityType(type=50),0.02500000037252903,0.699999988079071,0.004551506820223066,6.603618849812094,0.0017617901397212964
"builtin_interfaces.msg.Time(sec=1751477602, nanosec=787453114)",BESTVEL,1430,0,0,180,2373,322420750,33587200,25,0,novatel_oem7_msgs.msg.PositionOrVelocityType(type=50),0.02500000037252903,0.75,0.009660825958346544,221.16982142067607,0.008072543204520435
"builtin_interfaces.msg.Time(sec=1751477602, nanosec=840642970)",BESTVEL,1430,0,0,180,2373,322420800,33587200,25,0,novatel_oem7_msgs.msg.PositionOrVelocityType(type=50),0.02500000037252903,0.800000011920929,0.025239805055516908,88.77281113527334,-0.00843684049068722
"builtin_interfaces.msg.Time(sec=1751477602, nanosec=884136395)",BESTVEL,1430,0,0,180,2373,322420850,33587200,25,0,novatel_oem7_msgs.msg.PositionOrVelocityType(type=50),0.02500000037252903,0.8500000238418579,0.01343124157834639,353.4209429144658,0.007894297949952831
"builtin_interfaces.msg.Time(sec=1751477602, nanosec=934948180)",BESTVEL,1430,0,0,180,2373,322420900,33587200,25,0,novatel_oem7_msgs.msg.PositionOrVelocityType(type=50),0.02500000037252903,0.8999999761581421,0.008112330575252817,300.2090865323686,-0.00851426145006868
"builtin_interfaces.msg.Time(sec=1751477602, nanosec=984792889)",BESTVEL,1430,0,0,180,2373,322420950,33587200,25,0,novatel_oem7_msgs.msg.PositionOrVelocityType(type=50),0.02500000037252903,0.949999988079071,0.008733035434565663,308.73947314601236,-0.007807628850446053
"builtin_interfaces.msg.Time(sec=1751477603, nanosec=66757878)",BESTVEL,1430,0,0,180,2373,322421000,33587200,25,0,novatel_oem7_msgs.msg.PositionOrVelocityType(type=50),0.02500000037252903,1.0,0.0723059224160732,225.69934676543838,-0.01987409303125261
"builtin_interfaces.msg.Time(sec=1751477603, nanosec=85701767)",BESTVEL,1430,0,0,180,2373,322421050,33587200,25,0,novatel_oem7_msgs.msg.PositionOrVelocityType(type=50),0.02500000037252903,1.0499999523162842,0.15697851933049187,228.67902826161313,-0.017292245332412262
"builtin_interfaces.msg.Time(sec=1751477603, nanosec=135036383)",BESTVEL,1430,0,0,180,2373,322421100,33587200,25,0,novatel_oem7_msgs.msg.PositionOrVelocityType(type=50),0.02500000037252903,1.100000023841858,0.21486349937405722,223.23289716864872,0.005813130221620569
"builtin_interfaces.msg.Time(sec=1751477603, nanosec=185113961)",BESTVEL,1430,0,0,180,2373,322421150,33587200,25,0,novatel_oem7_msgs.msg.PositionOrVelocityType(type=50),0.02500000037252903,1.149999976158142,0.28503708238996245,224.07650036142002,-0.04070993253379357
"builtin_interfaces.msg.Time(sec=1751477603, nanosec=255986451)",BESTVEL,1430,0,0,180,2373,322421200,33587200,25,0,novatel_oem7_msgs.msg.PositionOrVelocityType(type=50),0.02500000037252903,1.2000000476837158,0.32954584781620033,221.1109379143177,-0.010868440506344487
"builtin_interfaces.msg.Time(sec=1751477603, nanosec=326457708)",BESTVEL,1430,0,0,180,2373,322421250,33587200,25,0,novatel_oem7_msgs.msg.PositionOrVelocityType(type=50),0.02500000037252903,1.25,0.42305009038933533,227.73381036575384,0.013007034825204822
"builtin_interfaces.msg.Time(sec=1751477603, nanosec=341711086)",BESTVEL,1430,0,0,180,2373,322421300,33587200,25,0,novatel_oem7_msgs.msg.PositionOrVelocityType(type=50),0.02500000037252903,1.2999999523162842,0.5028565560210259,224.71150625629346,0.04436244491543853
"builtin_interfaces.msg.Time(sec=1751477603, nanosec=387266063)",BESTVEL,1430,0,0,180,2373,322421350,33587200,25,0,novatel_oem7_msgs.msg.PositionOrVelocityType(type=50),0.02500000037252903,1.350000023841858,0.5897773150002873,227.66395767619818,-0.06890228945442958
"builtin_interfaces.msg.Time(sec=1751477603, nanosec=472138535)",BESTVEL,1430,0,0,180,2373,322421400,33587200,25,0,novatel_oem7_msgs.msg.PositionOrVelocityType(type=50),0.02500000037252903,1.399999976158142,0.7150684834343777,225.56349582461965,0.042359321384737525
"builtin_interfaces.msg.Time(sec=1751477603, nanosec=487247803)",BESTVEL,1430,0,0,180,2373,322421450,33587200,25,0,novatel_oem7_msgs.msg.PositionOrVelocityType(type=50),0.02500000037252903,0.44999998807907104,0.7739319501846327,224.74615195514062,-0.06466313786614708
"builtin_interfaces.msg.Time(sec=1751477603, nanosec=542768180)",BESTVEL,1430,0,0,180,2373,322421500,33587200,25,0,novatel_oem7_msgs.msg.PositionOrVelocityType(type=50),0.02500000037252903,0.5,0.8734716672880938,224.26020958765972,0.04938758805430127
"builtin_interfaces.msg.Time(sec=1751477603, nanosec=584949728)",BESTVEL,1430,0,0,180,2373,322421550,33587200,26,0,novatel_oem7_msgs.msg.PositionOrVelocityType(type=50),0.02500000037252903,0.550000011920929,0.9666445353718202,223.84428423054297,0.03779636084283611
"builtin_interfaces.msg.Time(sec=1751477603, nanosec=640055208)",BESTVEL,1430,0,0,180,2373,322421600,33587200,26,0,novatel_oem7_msgs.msg.PositionOrVelocityType(type=50),0.02500000037252903,0.6000000238418579,1.036427359272115,227.09110408678006,-0.06072724650423317
"builtin_interfaces.msg.Time(sec=1751477603, nanosec=684635224)",BESTVEL,1430,0,0,180,2373,322421650,33587200,26,0,novatel_oem7_msgs.msg.PositionOrVelocityType(type=50),0.02500000037252903,0.6499999761581421,1.1326117822433523,225.98964380001487,-0.07805805747322092
"builtin_interfaces.msg.Time(sec=1751477603, nanosec=735131842)",BESTVEL,1430,0,0,180,2373,322421700,33587200,26,0,novatel_oem7_msgs.msg.PositionOrVelocityType(type=50),0.02500000037252903,0.699999988079071,1.2619234466490448,221.9397161888687,-0.025115747529102395
"builtin_interfaces.msg.Time(sec=1751477603, nanosec=784501794)",BESTVEL,1430,0,0,180,2373,322421750,33587200,26,0,novatel_oem7_msgs.msg.PositionOrVelocityType(type=50),0.02500000037252903,0.75,1.4653498877508038,222.39000260930422,0.007260384811614395
"builtin_interfaces.msg.Time(sec=1751477603, nanosec=842119049)",BESTVEL,1430,0,0,180,2373,322421800,33587200,26,0,novatel_oem7_msgs.msg.PositionOrVelocityType(type=50),0.02500000037252903,0.800000011920929,1.5368726417644238,225.12788991581417,-0.045295524217480065
"builtin_interfaces.msg.Time(sec=1751477603, nanosec=884589880)",BESTVEL,1430,0,0,180,2373,322421850,33587200,26,0,novatel_oem7_msgs.msg.PositionOrVelocityType(type=50),0.02500000037252903,0.8500000238418579,1.6634068148368906,222.41124040830044,0.04962973510237312
"builtin_interfaces.msg.Time(sec=1751477603, nanosec=935649925)",BESTVEL,1430,0,0,180,2373,322421900,33587200,26,0,novatel_oem7_msgs.msg.PositionOrVelocityType(type=50),0.02500000037252903,0.8999999761581421,1.7103249947946848,222.60617897206131,-0.06252587205475668
"builtin_interfaces.msg.Time(sec=1751477603, nanosec=986618461)",BESTVEL,1430,0,0,180,2373,322421950,33587200,26,0,novatel_oem7_msgs.msg.PositionOrVelocityType(type=50),0.02500000037252903,0.949999988079071,1.9333012510167735,221.91974683649212,0.01803190494121798
"builtin_interfaces.msg.Time(sec=1751477604, nanosec=66889267)",BESTVEL,1430,0,0,180,2373,322422000,33587200,26,0,novatel_oem7_msgs.msg.PositionOrVelocityType(type=50),0.02500000037252903,1.0,2.0303985385480963,223.25270429387552,-0.11039309020926247
"builtin_interfaces.msg.Time(sec=1751477604, nanosec=85890344)",BESTVEL,1430,0,0,180,2373,322422050,33587200,26,0,novatel_oem7_msgs.msg.PositionOrVelocityType(type=50),0.02500000037252903,1.0499999523162842,2.11137148249724,222.1372925807814,-0.030687210224420558
"builtin_interfaces.msg.Time(sec=1751477604, nanosec=135769597)",BESTVEL,1430,0,0,180,2373,322422100,33587200,24,0,novatel_oem7_msgs.msg.PositionOrVelocityType(type=50),0.02500000037252903,1.100000023841858,2.3012228075120973,222.7975116307961,-0.08269015601611718
"builtin_interfaces.msg.Time(sec=1751477604, nanosec=189359978)",BESTVEL,1430,0,0,180,2373,322422150,33587200,24,0,novatel_oem7_msgs.msg.PositionOrVelocityType(type=50),0.02500000037252903,1.149999976158142,2.4088405726134487,221.09146012644635,-0.037433939818123596
"builtin_interfaces.msg.Time(sec=1751477604, nanosec=348541079)",BESTVEL,1430,0,0,180,2373,322422200,33587200,24,0,novatel_oem7_msgs.msg.PositionOrVelocityType(type=50),0.02500000037252903,1.2000000476837158,2.529762434142748,222.24390725132588,0.08831961801127386
"builtin_interfaces.msg.Time(sec=1751477604, nanosec=355297935)",BESTVEL,1430,0,0,180,2373,322422250,33587200,24,0,novatel_oem7_msgs.msg.PositionOrVelocityType(type=50),0.02500000037252903,1.25,2.6568125982140254,222.18326438768966,0.053846758661473926
"builtin_interfaces.msg.Time(sec=1751477604, nanosec=363004099)",BESTVEL,1430,0,0,180,2373,322422300,33587200,24,0,novatel_oem7_msgs.msg.PositionOrVelocityType(type=50),0.02500000037252903,1.2999999523162842,2.7370098605899824,220.38255388926197,-0.0769538710617993
"builtin_interfaces.msg.Time(sec=1751477604, nanosec=385441320)",BESTVEL,1430,0,0,180,2373,322422350,33587200,24,0,novatel_oem7_msgs.msg.PositionOrVelocityType(type=50),0.02500000037252903,0.3499999940395355,2.919896044721883,220.32417314067396,0.05782194609400859
"builtin_interfaces.msg.Time(sec=1751477604, nanosec=440796687)",BESTVEL,1430,0,0,180,2373,322422400,33587200,24,0,novatel_oem7_msgs.msg.PositionOrVelocityType(type=50),0.02500000037252903,0.4000000059604645,3.024471908393901,220.48640991777796,-0.05009108473807866
"builtin_interfaces.msg.Time(sec=1751477604, nanosec=485186813)",BESTVEL,1430,0,0,180,2373,322422450,33587200,24,0,novatel_oem7_msgs.msg.PositionOrVelocityType(type=50),0.02500000037252903,0.44999998807907104,3.116064882187708,220.92355332295773,-0.11325251498468591
"builtin_interfaces.msg.Time(sec=1751477604, nanosec=539822565)",BESTVEL,1430,0,0,180,2373,322422500,33587200,24,0,novatel_oem7_msgs.msg.PositionOrVelocityType(type=50),0.02500000037252903,0.5,3.301501221416837,220.66971783976794,0.01868684473458959
"builtin_interfaces.msg.Time(sec=1751477604, nanosec=586252310)",BESTVEL,1430,0,0,180,2373,322422550,33587200,24,0,novatel_oem7_msgs.msg.PositionOrVelocityType(type=50),0.02500000037252903,0.550000011920929,3.3729118535275124,220.2781601130644,-0.05194868521720397
"builtin_interfaces.msg.Time(sec=1751477604, nanosec=641295838)",BESTVEL,1430,0,0,180,2373,322422600,33587200,24,0,novatel_oem7_msgs.msg.PositionOrVelocityType(type=50),0.02500000037252903,0.6000000238418579,3.5592488706111296,219.43958300880405,-0.04491025660595138
"builtin_interfaces.msg.Time(sec=1751477604, nanosec=684471862)",BESTVEL,1430,0,0,180,2373,322422650,33587200,24,0,novatel_oem7_msgs.msg.PositionOrVelocityType(type=50),0.02500000037252903,0.6499999761581421,3.68055586921164,219.40034778973813,-0.05272827090360033
"builtin_interfaces.msg.Time(sec=1751477604, nanosec=735499071)",BESTVEL,1430,0,0,180,2373,322422700,33587200,24,0,novatel_oem7_msgs.msg.PositionOrVelocityType(type=50),0.02500000037252903,0.699999988079071,3.852618733136411,219.37139359955077,-0.005368842627321513
"builtin_interfaces.msg.Time(sec=1751477604, nanosec=786593849)",BESTVEL,1430,0,0,180,2373,322422750,33587200,24,0,novatel_oem7_msgs.msg.PositionOrVelocityType(type=50),0.02500000037252903,0.75,3.9803930361809696,218.98947057592235,-0.023976103811830463
"builtin_interfaces.msg.Time(sec=1751477604, nanosec=839743058)",BESTVEL,1430,0,0,180,2373,322422800,33587200,24,0,novatel_oem7_msgs.msg.PositionOrVelocityType(type=50),0.02500000037252903,0.800000011920929,4.102920658354482,218.26625091067444,-0.11026530803561996
"builtin_interfaces.msg.Time(sec=1751477604, nanosec=884760662)",BESTVEL,1430,0,0,180,2373,322422850,33587200,24,0,novatel_oem7_msgs.msg.PositionOrVelocityType(type=50),0.02500000037252903,0.8500000238418579,4.285245009301758,219.02732343977385,-0.05470470125039628
"builtin_interfaces.msg.Time(sec=1751477604, nanosec=934944765)",BESTVEL,1430,0,0,180,2373,322422900,33587200,24,0,novatel_oem7_msgs.msg.PositionOrVelocityType(type=50),0.02500000037252903,0.8999999761581421,4.409832608528485,218.37835349416747,-0.013022677676433725
"builtin_interfaces.msg.Time(sec=1751477604, nanosec=983740537)",BESTVEL,1430,0,0,180,2373,322422950,33587200,24,0,novatel_oem7_msgs.msg.PositionOrVelocityType(type=50),0.02500000037252903,0.949999988079071,4.531970934840114,218.6124409536266,-0.07778146499280347
"builtin_interfaces.msg.Time(sec=1751477605, nanosec=59680194)",BESTVEL,1430,0,0,180,2373,322423000,33587200,24,0,novatel_oem7_msgs.msg.PositionOrVelocityType(type=50),0.02500000037252903,1.0,4.7199004112116985,217.8534651597452,-0.06920581961404015
"builtin_interfaces.msg.Time(sec=1751477605, nanosec=86823312)",BESTVEL,1430,0,0,180,2373,322423050,33587200,24,0,novatel_oem7_msgs.msg.PositionOrVelocityType(type=50),0.02500000037252903,1.0499999523162842,4.854790229751933,217.77825957334144,-0.08766166279701304
"builtin_interfaces.msg.Time(sec=1751477605, nanosec=136379416)",BESTVEL,1430,0,0,180,2373,322423100,33587200,23,0,novatel_oem7_msgs.msg.PositionOrVelocityType(type=50),0.02500000037252903,1.100000023841858,5.074885849106248,217.78644511121666,0.031158393970079912
"builtin_interfaces.msg.Time(sec=1751477605, nanosec=186158006)",BESTVEL,1430,0,0,180,2373,322423150,33587200,23,0,novatel_oem7_msgs.msg.PositionOrVelocityType(type=50),0.02500000037252903,1.149999976158142,5.084408764190101,217.695744068611,-0.06857721316336973
"builtin_interfaces.msg.Time(sec=1751477605, nanosec=318366322)",BESTVEL,1430,0,0,180,2373,322423200,33587200,23,0,novatel_oem7_msgs.msg.PositionOrVelocityType(type=50),0.02500000037252903,1.2000000476837158,5.283359419895144,217.47334282592567,-0.07520706673503375
"builtin_interfaces.msg.Time(sec=1751477605, nanosec=323559075)",BESTVEL,1430,0,0,180,2373,322423250,33587200,23,0,novatel_oem7_msgs.msg.PositionOrVelocityType(type=50),0.02500000037252903,1.25,5.452894168195255,216.26212571349438,-0.03899360305311195
"builtin_interfaces.msg.Time(sec=1751477605, nanosec=338842305)",BESTVEL,1430,0,0,180,2373,322423300,33587200,23,0,novatel_oem7_msgs.msg.PositionOrVelocityType(type=50),0.02500000037252903,1.2999999523162842,5.532503864088641,216.7778069770483,-0.01864993956939509
"builtin_interfaces.msg.Time(sec=1751477605, nanosec=385336345)",BESTVEL,1430,0,0,180,2373,322423350,33587200,23,0,novatel_oem7_msgs.msg.PositionOrVelocityType(type=50),0.02500000037252903,0.3499999940395355,5.692535489113455,216.94403563034024,-0.028985859230215016
"builtin_interfaces.msg.Time(sec=1751477605, nanosec=439877217)",BESTVEL,1430,0,0,180,2373,322423400,33587200,23,0,novatel_oem7_msgs.msg.PositionOrVelocityType(type=50),0.02500000037252903,0.4000000059604645,5.723340221822067,216.9395451022416,-0.15444001494461368
"builtin_interfaces.msg.Time(sec=1751477605, nanosec=485066110)",BESTVEL,1430,0,0,180,2373,322423450,33587200,23,0,novatel_oem7_msgs.msg.PositionOrVelocityType(type=50),0.02500000037252903,0.44999998807907104,5.900029532909371,216.9516181523068,-0.0779565444667294
"builtin_interfaces.msg.Time(sec=1751477605, nanosec=541335766)",BESTVEL,1430,0,0,180,2373,322423500,33587200,23,0,novatel_oem7_msgs.msg.PositionOrVelocityType(type=50),0.02500000037252903,0.5,6.039856440380817,215.97164227611395,-0.0990070610268674
"builtin_interfaces.msg.Time(sec=1751477605, nanosec=584914756)",BESTVEL,1430,0,0,180,2373,322423550,33587200,23,0,novatel_oem7_msgs.msg.PositionOrVelocityType(type=50),0.02500000037252903,0.550000011920929,6.099447357374007,216.7181663272721,-0.06690456492170105
"builtin_interfaces.msg.Time(sec=1751477605, nanosec=640314216)",BESTVEL,1430,0,0,180,2373,322423600,33587200,23,0,novatel_oem7_msgs.msg.PositionOrVelocityType(type=50),0.02500000037252903,0.6000000238418579,6.180698748251427,216.6042575427514,-0.05292503967945894
"builtin_interfaces.msg.Time(sec=1751477605, nanosec=684939794)",BESTVEL,1430,0,0,180,2373,322423650,33587200,23,0,novatel_oem7_msgs.msg.PositionOrVelocityType(type=50),0.02500000037252903,0.6499999761581421,6.194238712292301,216.16526618920284,-0.10708660107348722
"builtin_interfaces.msg.Time(sec=1751477605, nanosec=735075691)",BESTVEL,1430,0,0,180,2373,322423700,33587200,23,0,novatel_oem7_msgs.msg.PositionOrVelocityType(type=50),0.02500000037252903,0.699999988079071,6.303237351353066,216.25040823032373,-0.10079991483821704
"builtin_interfaces.msg.Time(sec=1751477605, nanosec=784377425)",BESTVEL,1430,0,0,180,2373,322423750,33587200,23,0,novatel_oem7_msgs.msg.PositionOrVelocityType(type=50),0.02500000037252903,0.75,6.300888159330574,216.27815466836117,-0.13741022763895705
