time,pred0_x,pred0_y,pred1_x,pred1_y,pred2_x,pred2_y
"builtin_interfaces.msg.Time(sec=1751477692, nanosec=31663252)",0.1402359902858734,0.0002216096327174455,0.6309086084365845,0.0008211727836169302,1.2667652368545532,-0.0008815762121230364
"builtin_interfaces.msg.Time(sec=1751477692, nanosec=41899166)",0.14051827788352966,0.00022205934510566294,0.6321946382522583,0.0007600747048854828,1.268051266670227,-0.0009745066636241972
"builtin_interfaces.msg.Time(sec=1751477692, nanosec=52137478)",0.14096176624298096,2.178864997404162e-05,0.6334922909736633,0.0005287898820824921,1.269360899925232,-0.0013523329980671406
"builtin_interfaces.msg.Time(sec=1751477692, nanosec=61425713)",0.14123749732971191,2.1831643607583828e-05,0.6347482800483704,0.0004027571703772992,1.2706164121627808,-0.0015542058972641826
"builtin_interfaces.msg.Time(sec=1751477692, nanosec=72160879)",0.14152032136917114,2.1875743186683394e-05,0.6360365748405457,0.0003115258878096938,1.271904468536377,-0.0017142243450507522
"builtin_interfaces.msg.Time(sec=1751477692, nanosec=81782034)",0.14180877804756165,2.1920723156654276e-05,0.6373506188392639,0.0003096848668064922,1.2732183933258057,-0.0017649761866778135
"builtin_interfaces.msg.Time(sec=1751477692, nanosec=91852016)",0.14209900796413422,2.1965979613014497e-05,0.6386728286743164,0.0003023034951183945,1.2745405435562134,-0.0018049277132377028
"builtin_interfaces.msg.Time(sec=1751477692, nanosec=101787548)",0.14242489635944366,2.2016796719981357e-05,0.6401574015617371,0.0002668521774467081,1.2760249376296997,-0.0018776917131617665
"builtin_interfaces.msg.Time(sec=1751477692, nanosec=111675336)",0.14242489635944366,2.2016796719981357e-05,0.6401573419570923,0.0002522984577808529,1.2760248184204102,-0.0019201802788302302
"builtin_interfaces.msg.Time(sec=1751477692, nanosec=121752328)",0.1426229178905487,2.2047675884095952e-05,0.641059398651123,0.00018789204477798194,1.2769267559051514,-0.0020078399684280157
"builtin_interfaces.msg.Time(sec=1751477692, nanosec=131346152)",0.13829582929611206,-0.0001211851995321922,0.6377512812614441,5.008252992411144e-05,1.2736334800720215,-0.002251777797937393
"builtin_interfaces.msg.Time(sec=1751477692, nanosec=141782025)",0.13859643042087555,-0.00012144657375756651,0.6391205787658691,-6.091872364777373e-06,1.275002360343933,-0.0023719219025224447
"builtin_interfaces.msg.Time(sec=1751477692, nanosec=151894700)",0.13911916315555573,-0.00012190109555376694,0.6415019035339355,-1.3523403140425216e-05,1.2773834466934204,-0.002440548501908779
"builtin_interfaces.msg.Time(sec=1751477692, nanosec=161980680)",0.13938157260417938,-0.00012212927686050534,0.6426973342895508,-1.686561699898448e-05,1.278578758239746,-0.002488219877704978
"builtin_interfaces.msg.Time(sec=1751477692, nanosec=171913157)",0.13964977860450745,-0.00012236248585395515,0.643919050693512,-6.431696965591982e-05,1.279800295829773,-0.002580925589427352
"builtin_interfaces.msg.Time(sec=1751477692, nanosec=181634963)",0.13992014527320862,-0.0001225975574925542,0.6451505422592163,-0.0001303189928876236,1.2810314893722534,-0.0026928845327347517
"builtin_interfaces.msg.Time(sec=1751477692, nanosec=192236753)",0.14021635055541992,-0.00012285511184018105,0.646499752998352,-0.00018839565746020526,1.28238046169281,-0.002792877145111561
"builtin_interfaces.msg.Time(sec=1751477692, nanosec=201717749)",0.14068007469177246,-0.00012325833085924387,0.6486122608184814,-0.00022491608979180455,1.28449285030365,-0.0028619207441806793
"builtin_interfaces.msg.Time(sec=1751477692, nanosec=211988257)",0.14094369113445282,-0.0001234875526279211,0.6498132348060608,-0.00019788013014476746,1.2856937646865845,-0.002856772392988205
"builtin_interfaces.msg.Time(sec=1751477692, nanosec=221684731)",0.1411699801683426,-0.00012368430907372385,0.6508442163467407,-0.00013528352428693324,1.2867248058319092,-0.0028007999062538147
"builtin_interfaces.msg.Time(sec=1751477692, nanosec=231585838)",0.141645148396492,-0.0002955875243060291,0.6522278785705566,-0.00020600095740519464,1.2881274223327637,-0.0029634281527251005
"builtin_interfaces.msg.Time(sec=1751477692, nanosec=241774117)",0.1418960690498352,-0.00029610763886012137,0.6533709168434143,-0.00020813792070839554,1.2892701625823975,-0.0030214095022529364
"builtin_interfaces.msg.Time(sec=1751477692, nanosec=251844509)",0.1421695500612259,-0.0002966744650620967,0.6546165943145752,-0.0002508415491320193,1.2905155420303345,-0.003129474585875869
"builtin_interfaces.msg.Time(sec=1751477692, nanosec=261699859)",0.14241662621498108,-0.0002971865760628134,0.6557419896125793,-0.00030238443287089467,1.2916405200958252,-0.0032389271073043346
"builtin_interfaces.msg.Time(sec=1751477692, nanosec=271806621)",0.14267799258232117,-0.0002977283438667655,0.6569325923919678,-0.0003318811650387943,1.2928308248519897,-0.0033162578474730253
"builtin_interfaces.msg.Time(sec=1751477692, nanosec=281815142)",0.14292649924755096,-0.00029824342345818877,0.6580646634101868,-0.0003281020908616483,1.2939627170562744,-0.0033463952131569386
"builtin_interfaces.msg.Time(sec=1751477692, nanosec=291812984)",0.1431739330291748,-0.00029875629115849733,0.6591919660568237,-0.00030845223227515817,1.2950899600982666,-0.0033513768576085567
"builtin_interfaces.msg.Time(sec=1751477692, nanosec=301781404)",0.14344798028469086,-0.00029932433972135186,0.6604405045509338,-0.00029218121198937297,1.296338438987732,-0.003355592954903841
