stamp,message_name,message_id,message_type,sequence_number,time_status,gps_week_number,gps_week_milliseconds,receiver_status,idle_time,sol_status,pos_type,lat,lon,hgt,diff_age
"builtin_interfaces.msg.Time(sec=1751477599, nanosec=536118603)",BESTGNSSPOS,1429,0,0,180,2373,322417500,33554432,55,0,50,36.587740396496535,-121.7552827976649,232.77517958916724,0.5
"builtin_interfaces.msg.Time(sec=1751477599, nanosec=580288282)",BESTGNSSPOS,1429,0,0,180,2373,322417550,33554432,55,0,50,36.587740395917244,-121.75528281000217,232.77325851935893,0.550000011920929
"builtin_interfaces.msg.Time(sec=1751477599, nanosec=633596870)",BESTGNSSPOS,1429,0,0,180,2373,322417600,33554432,55,0,50,36.58774040246694,-121.75528280134037,232.7737952535972,0.6000000238418579
"builtin_interfaces.msg.Time(sec=1751477599, nanosec=680515385)",BESTGNSSPOS,1429,0,0,180,2373,322417650,33554432,55,0,50,36.58774039568315,-121.75528280123679,232.77216341905296,0.6499999761581421
"builtin_interfaces.msg.Time(sec=1751477599, nanosec=729725889)",BESTGNSSPOS,1429,0,0,180,2373,322417700,33554432,55,0,50,36.58774038798331,-121.75528281045834,232.77242440357804,0.699999988079071
"builtin_interfaces.msg.Time(sec=1751477599, nanosec=782547382)",BESTGNSSPOS,1429,0,0,180,2373,322417750,33554432,55,0,50,36.58774039312917,-121.75528282541534,232.77300725877285,0.75
"builtin_interfaces.msg.Time(sec=1751477599, nanosec=831470899)",BESTGNSSPOS,1429,0,0,180,2373,322417800,33554432,55,0,50,36.587740386012086,-121.75528280488211,232.77220492623746,0.800000011920929
"builtin_interfaces.msg.Time(sec=1751477599, nanosec=880843544)",BESTGNSSPOS,1429,0,0,180,2373,322417850,33554432,55,0,50,36.5877403763951,-121.75528282641592,232.77414849121124,0.8500000238418579
"builtin_interfaces.msg.Time(sec=1751477599, nanosec=931254894)",BESTGNSSPOS,1429,0,0,180,2373,322417900,33554432,55,0,50,36.58774037972481,-121.75528283651339,232.7753263330087,0.8999999761581421
"builtin_interfaces.msg.Time(sec=1751477599, nanosec=982285188)",BESTGNSSPOS,1429,0,0,180,2373,322417950,33554432,55,0,50,36.587740375635654,-121.75528282312138,232.77210679277778,0.949999988079071
"builtin_interfaces.msg.Time(sec=1751477600, nanosec=62026368)",BESTGNSSPOS,1429,0,0,180,2373,322418000,33554432,55,0,50,36.58774038540504,-121.75528283080605,232.77419165801257,1.0
"builtin_interfaces.msg.Time(sec=1751477600, nanosec=80791389)",BESTGNSSPOS,1429,0,0,180,2373,322418050,33554432,49,0,50,36.58774036148207,-121.75528283858591,232.7736343285069,1.0499999523162842
"builtin_interfaces.msg.Time(sec=1751477600, nanosec=130214495)",BESTGNSSPOS,1429,0,0,180,2373,322418100,33554432,49,0,50,36.58774037522207,-121.75528283569301,232.77272996865213,1.100000023841858
"builtin_interfaces.msg.Time(sec=1751477600, nanosec=180558222)",BESTGNSSPOS,1429,0,0,180,2373,322418150,33554432,49,0,50,36.58774037204302,-121.7552828350424,232.77324165124446,1.149999976158142
"builtin_interfaces.msg.Time(sec=1751477600, nanosec=232459813)",BESTGNSSPOS,1429,0,0,180,2373,322418200,33554432,49,0,50,36.58774036521203,-121.7552828355582,232.77019764203578,1.2000000476837158
"builtin_interfaces.msg.Time(sec=1751477600, nanosec=280824309)",BESTGNSSPOS,1429,0,0,180,2373,322418250,33554432,49,0,50,36.587740357950366,-121.75528284882905,232.77227010764182,1.25
"builtin_interfaces.msg.Time(sec=1751477600, nanosec=330883498)",BESTGNSSPOS,1429,0,0,180,2373,322418300,33554432,49,0,50,36.58774035667505,-121.75528284643494,232.77252102736384,1.2999999523162842
"builtin_interfaces.msg.Time(sec=1751477600, nanosec=381391671)",BESTGNSSPOS,1429,0,0,180,2373,322418350,33554432,49,0,50,36.5877403594074,-121.75528285404611,232.77499789744616,1.350000023841858
"builtin_interfaces.msg.Time(sec=1751477600, nanosec=431797752)",BESTGNSSPOS,1429,0,0,180,2373,322418400,33554432,49,0,50,36.5877403613366,-121.7552828752314,232.78400028310716,0.4000000059604645
"builtin_interfaces.msg.Time(sec=1751477600, nanosec=480475927)",BESTGNSSPOS,1429,0,0,180,2373,322418450,33554432,49,0,50,36.58774035540644,-121.75528288681956,232.78079481516033,0.44999998807907104
"builtin_interfaces.msg.Time(sec=1751477600, nanosec=534975046)",BESTGNSSPOS,1429,0,0,180,2373,322418500,33554432,49,0,50,36.587740351319766,-121.75528289275725,232.78209353610873,0.5
"builtin_interfaces.msg.Time(sec=1751477600, nanosec=582052722)",BESTGNSSPOS,1429,0,0,180,2373,322418550,33554432,49,0,50,36.58774035266305,-121.75528290373595,232.78235775139183,0.550000011920929
"builtin_interfaces.msg.Time(sec=1751477600, nanosec=633491756)",BESTGNSSPOS,1429,0,0,180,2373,322418600,33554432,49,0,50,36.58774034187897,-121.7552828875041,232.78156071621925,0.6000000238418579
"builtin_interfaces.msg.Time(sec=1751477600, nanosec=680657585)",BESTGNSSPOS,1429,0,0,180,2373,322418650,33554432,49,0,50,36.587740329788495,-121.75528290658724,232.77948560379446,0.6499999761581421
"builtin_interfaces.msg.Time(sec=1751477600, nanosec=730014090)",BESTGNSSPOS,1429,0,0,180,2373,322418700,33554432,49,0,50,36.58774032173339,-121.75528290187567,232.7844833182171,0.699999988079071
"builtin_interfaces.msg.Time(sec=1751477600, nanosec=780485656)",BESTGNSSPOS,1429,0,0,180,2373,322418750,33554432,49,0,50,36.58774032725335,-121.75528290561097,232.78666624519974,0.75
"builtin_interfaces.msg.Time(sec=1751477600, nanosec=832025558)",BESTGNSSPOS,1429,0,0,180,2373,322418800,33554432,49,0,50,36.58774032545048,-121.75528291837807,232.78576239570975,0.800000011920929
"builtin_interfaces.msg.Time(sec=1751477600, nanosec=881029387)",BESTGNSSPOS,1429,0,0,180,2373,322418850,33554432,49,0,50,36.58774031743213,-121.75528290755551,232.78419991210103,0.8500000238418579
"builtin_interfaces.msg.Time(sec=1751477600, nanosec=930151710)",BESTGNSSPOS,1429,0,0,180,2373,322418900,33554432,49,0,50,36.58774032233457,-121.75528291584314,232.78529559262097,0.8999999761581421
"builtin_interfaces.msg.Time(sec=1751477600, nanosec=980571155)",BESTGNSSPOS,1429,0,0,180,2373,322418950,33554432,49,0,50,36.58774031858693,-121.75528292009602,232.78574112337083,0.949999988079071
"builtin_interfaces.msg.Time(sec=1751477601, nanosec=61579623)",BESTGNSSPOS,1429,0,0,180,2373,322419000,33554432,49,0,50,36.58774030827578,-121.75528292721276,232.78500922583044,1.0
"builtin_interfaces.msg.Time(sec=1751477601, nanosec=81571297)",BESTGNSSPOS,1429,0,0,180,2373,322419050,33554432,49,0,50,36.587740316650184,-121.75528292140021,232.78615632280707,1.0499999523162842
"builtin_interfaces.msg.Time(sec=1751477601, nanosec=131823527)",BESTGNSSPOS,1429,0,0,180,2373,322419100,33554432,55,0,50,36.58774032016752,-121.75528291062497,232.78400429245085,1.100000023841858
"builtin_interfaces.msg.Time(sec=1751477601, nanosec=181204569)",BESTGNSSPOS,1429,0,0,180,2373,322419150,33554432,55,0,50,36.58774031205841,-121.7552829328927,232.78535548504442,1.149999976158142
"builtin_interfaces.msg.Time(sec=1751477601, nanosec=231987022)",BESTGNSSPOS,1429,0,0,180,2373,322419200,33554432,55,0,50,36.58774031799553,-121.75528293454781,232.78431062866002,1.2000000476837158
"builtin_interfaces.msg.Time(sec=1751477601, nanosec=280547595)",BESTGNSSPOS,1429,0,0,180,2373,322419250,33554432,55,0,50,36.587740309695235,-121.75528293696571,232.78336625173688,1.25
"builtin_interfaces.msg.Time(sec=1751477601, nanosec=331930434)",BESTGNSSPOS,1429,0,0,180,2373,322419300,33554432,55,0,50,36.58774030322489,-121.75528294240465,232.78476146701723,1.2999999523162842
"builtin_interfaces.msg.Time(sec=1751477601, nanosec=381302354)",BESTGNSSPOS,1429,0,0,180,2373,322419350,33554432,55,0,50,36.587740301110195,-121.75528295473126,232.7839120971039,0.3499999940395355
"builtin_interfaces.msg.Time(sec=1751477601, nanosec=432306804)",BESTGNSSPOS,1429,0,0,180,2373,322419400,33554432,55,0,50,36.58774028787138,-121.75528295296401,232.78469911124557,0.4000000059604645
"builtin_interfaces.msg.Time(sec=1751477601, nanosec=480774273)",BESTGNSSPOS,1429,0,0,180,2373,322419450,33554432,55,0,50,36.587740290799005,-121.7552829607709,232.7831480083987,0.44999998807907104
"builtin_interfaces.msg.Time(sec=1751477601, nanosec=537396083)",BESTGNSSPOS,1429,0,0,180,2373,322419500,33554432,55,0,50,36.587740294646444,-121.75528295321331,232.78294955473393,0.5
"builtin_interfaces.msg.Time(sec=1751477601, nanosec=580394677)",BESTGNSSPOS,1429,0,0,180,2373,322419550,33554432,55,0,50,36.587740303022095,-121.75528294942491,232.78320764750242,0.550000011920929
"builtin_interfaces.msg.Time(sec=1751477601, nanosec=632065324)",BESTGNSSPOS,1429,0,0,180,2373,322419600,33554432,55,0,50,36.58774029937189,-121.75528294643547,232.78181949723512,0.6000000238418579
"builtin_interfaces.msg.Time(sec=1751477601, nanosec=680349388)",BESTGNSSPOS,1429,0,0,180,2373,322419650,33554432,55,0,50,36.58774029577411,-121.7552829460599,232.7773650996387,0.6499999761581421
"builtin_interfaces.msg.Time(sec=1751477601, nanosec=731034635)",BESTGNSSPOS,1429,0,0,180,2373,322419700,33554432,55,0,50,36.587740283967584,-121.7552829632921,232.7799244504422,0.699999988079071
"builtin_interfaces.msg.Time(sec=1751477601, nanosec=781249753)",BESTGNSSPOS,1429,0,0,180,2373,322419750,33554432,55,0,50,36.5877402938491,-121.75528295786428,232.78017922770232,0.75
"builtin_interfaces.msg.Time(sec=1751477601, nanosec=831158816)",BESTGNSSPOS,1429,0,0,180,2373,322419800,33554432,55,0,50,36.587740295238845,-121.75528295370665,232.78176739159971,0.800000011920929
"builtin_interfaces.msg.Time(sec=1751477601, nanosec=882193449)",BESTGNSSPOS,1429,0,0,180,2373,322419850,33554432,55,0,50,36.58774028735629,-121.75528295453633,232.78082243353128,0.8500000238418579
"builtin_interfaces.msg.Time(sec=1751477601, nanosec=931021961)",BESTGNSSPOS,1429,0,0,180,2373,322419900,33554432,55,0,50,36.58774027690963,-121.75528297290748,232.78049682173878,0.8999999761581421
"builtin_interfaces.msg.Time(sec=1751477601, nanosec=982529971)",BESTGNSSPOS,1429,0,0,180,2373,322419950,33554432,55,0,50,36.58774028572577,-121.7552829745154,232.7818832807243,0.949999988079071
"builtin_interfaces.msg.Time(sec=1751477602, nanosec=64952731)",BESTGNSSPOS,1429,0,0,180,2373,322420000,33554432,55,0,50,36.58774027426767,-121.75528296418065,232.78337067179382,1.0
"builtin_interfaces.msg.Time(sec=1751477602, nanosec=81399231)",BESTGNSSPOS,1429,0,0,180,2373,322420050,33554432,53,0,50,36.587740274744085,-121.7552829781164,232.78305072989315,1.0499999523162842
"builtin_interfaces.msg.Time(sec=1751477602, nanosec=130969385)",BESTGNSSPOS,1429,0,0,180,2373,322420100,33554432,53,0,50,36.587740279090866,-121.75528296742378,232.7792295096442,1.100000023841858
"builtin_interfaces.msg.Time(sec=1751477602, nanosec=180754195)",BESTGNSSPOS,1429,0,0,180,2373,322420150,33554432,53,0,50,36.58774027487224,-121.7552829662382,232.7806577682495,1.149999976158142
"builtin_interfaces.msg.Time(sec=1751477602, nanosec=232828451)",BESTGNSSPOS,1429,0,0,180,2373,322420200,33554432,53,0,50,36.58774027115204,-121.75528297554638,232.77834458928555,1.2000000476837158
"builtin_interfaces.msg.Time(sec=1751477602, nanosec=280941932)",BESTGNSSPOS,1429,0,0,180,2373,322420250,33554432,53,0,50,36.58774026158133,-121.75528297335016,232.78290434740484,1.25
"builtin_interfaces.msg.Time(sec=1751477602, nanosec=330242437)",BESTGNSSPOS,1429,0,0,180,2373,322420300,33554432,53,0,50,36.58774025068873,-121.75528298541877,232.78502233698964,1.2999999523162842
"builtin_interfaces.msg.Time(sec=1751477602, nanosec=380665035)",BESTGNSSPOS,1429,0,0,180,2373,322420350,33554432,53,0,50,36.58774025225019,-121.75528298231862,232.78277938533574,1.350000023841858
"builtin_interfaces.msg.Time(sec=1751477602, nanosec=437573424)",BESTGNSSPOS,1429,0,0,180,2373,322420400,33554432,53,0,50,36.5877402507798,-121.75528298464613,232.7807742152363,1.399999976158142
"builtin_interfaces.msg.Time(sec=1751477602, nanosec=481037811)",BESTGNSSPOS,1429,0,0,180,2373,322420450,33554432,53,0,50,36.5877402507761,-121.7552829960807,232.78417001850903,1.4500000476837158
"builtin_interfaces.msg.Time(sec=1751477602, nanosec=535750690)",BESTGNSSPOS,1429,0,0,180,2373,322420500,33554432,53,0,50,36.587740234177716,-121.7552830093729,232.78573606535792,1.5
"builtin_interfaces.msg.Time(sec=1751477602, nanosec=581968801)",BESTGNSSPOS,1429,0,0,180,2373,322420550,33554432,53,0,50,36.587740221718164,-121.75528299598814,232.78509998694062,0.550000011920929
"builtin_interfaces.msg.Time(sec=1751477602, nanosec=632402531)",BESTGNSSPOS,1429,0,0,180,2373,322420600,33554432,53,0,50,36.58774024951884,-121.75528297955363,232.78438409604132,0.6000000238418579
"builtin_interfaces.msg.Time(sec=1751477602, nanosec=680753562)",BESTGNSSPOS,1429,0,0,180,2373,322420650,33554432,53,0,50,36.58774022542256,-121.75528299555883,232.78450075816363,0.6499999761581421
"builtin_interfaces.msg.Time(sec=1751477602, nanosec=730331669)",BESTGNSSPOS,1429,0,0,180,2373,322420700,33554432,53,0,50,36.58774023749314,-121.75528298669227,232.78496851678938,0.699999988079071
"builtin_interfaces.msg.Time(sec=1751477602, nanosec=780698350)",BESTGNSSPOS,1429,0,0,180,2373,322420750,33554432,53,0,50,36.587740234774806,-121.75528299112678,232.78730440326035,0.75
"builtin_interfaces.msg.Time(sec=1751477602, nanosec=832504148)",BESTGNSSPOS,1429,0,0,180,2373,322420800,33554432,53,0,50,36.58774021702537,-121.75528296819675,232.77927435096353,0.800000011920929
"builtin_interfaces.msg.Time(sec=1751477602, nanosec=881195505)",BESTGNSSPOS,1429,0,0,180,2373,322420850,33554432,53,0,50,36.58774024198693,-121.75528297055887,232.78114041034132,0.8500000238418579
"builtin_interfaces.msg.Time(sec=1751477602, nanosec=930375173)",BESTGNSSPOS,1429,0,0,180,2373,322420900,33554432,53,0,50,36.587740240312506,-121.7552829771976,232.784051197581,0.8999999761581421
"builtin_interfaces.msg.Time(sec=1751477602, nanosec=981018151)",BESTGNSSPOS,1429,0,0,180,2373,322420950,33554432,53,0,50,36.58774024513109,-121.75528298659896,232.78336646873504,0.949999988079071
"builtin_interfaces.msg.Time(sec=1751477603, nanosec=62447936)",BESTGNSSPOS,1429,0,0,180,2373,322421000,33554432,53,0,50,36.58774022304617,-121.75528301107681,232.781778707169,1.0
"builtin_interfaces.msg.Time(sec=1751477603, nanosec=81511800)",BESTGNSSPOS,1429,0,0,180,2373,322421050,33554432,53,0,50,36.58774015991794,-121.75528306378982,232.78264973219484,1.0499999523162842
"builtin_interfaces.msg.Time(sec=1751477603, nanosec=132192435)",BESTGNSSPOS,1429,0,0,180,2373,322421100,33554432,53,0,50,36.58774009920977,-121.75528314610841,232.78018828388304,1.100000023841858
"builtin_interfaces.msg.Time(sec=1751477603, nanosec=181334723)",BESTGNSSPOS,1429,0,0,180,2373,322421150,33554432,53,0,50,36.58774000397529,-121.7552832625059,232.7812723601237,1.149999976158142
"builtin_interfaces.msg.Time(sec=1751477603, nanosec=233288835)",BESTGNSSPOS,1429,0,0,180,2373,322421200,33554432,53,0,50,36.587739882250574,-121.75528339776028,232.77824999950826,1.2000000476837158
"builtin_interfaces.msg.Time(sec=1751477603, nanosec=281013606)",BESTGNSSPOS,1429,0,0,180,2373,322421250,33554432,55,0,50,36.58773976363473,-121.75528355474633,232.78033779002726,1.25
"builtin_interfaces.msg.Time(sec=1751477603, nanosec=331227342)",BESTGNSSPOS,1429,0,0,180,2373,322421300,33554432,55,0,50,36.587739594488006,-121.7552837627011,232.77976210042834,1.2999999523162842
"builtin_interfaces.msg.Time(sec=1751477603, nanosec=381144615)",BESTGNSSPOS,1429,0,0,180,2373,322421350,33554432,55,0,50,36.58773940392519,-121.75528398330465,232.77932513970882,0.3499999940395355
"builtin_interfaces.msg.Time(sec=1751477603, nanosec=431411105)",BESTGNSSPOS,1429,0,0,180,2373,322421400,33554432,55,0,50,36.58773918394273,-121.75528425489365,232.7774498136714,0.4000000059604645
"builtin_interfaces.msg.Time(sec=1751477603, nanosec=480952917)",BESTGNSSPOS,1429,0,0,180,2373,322421450,33554432,55,0,50,36.587738931566896,-121.75528455819762,232.77967433352023,0.44999998807907104
"builtin_interfaces.msg.Time(sec=1751477603, nanosec=536799756)",BESTGNSSPOS,1429,0,0,180,2373,322421500,33554432,55,0,50,36.58773866254082,-121.75528489755025,232.77815837878734,0.5
"builtin_interfaces.msg.Time(sec=1751477603, nanosec=580522339)",BESTGNSSPOS,1429,0,0,180,2373,322421550,33554432,55,0,50,36.587738346405814,-121.75528528370539,232.7806084631011,0.550000011920929
"builtin_interfaces.msg.Time(sec=1751477603, nanosec=633252911)",BESTGNSSPOS,1429,0,0,180,2373,322421600,33554432,55,0,50,36.58773800467264,-121.75528571675324,232.77538575138897,0.6000000238418579
"builtin_interfaces.msg.Time(sec=1751477603, nanosec=680971362)",BESTGNSSPOS,1429,0,0,180,2373,322421650,33554432,55,0,50,36.58773762629525,-121.75528617378178,232.77635753620416,0.6499999761581421
"builtin_interfaces.msg.Time(sec=1751477603, nanosec=730225743)",BESTGNSSPOS,1429,0,0,180,2373,322421700,33554432,55,0,50,36.587737214602434,-121.75528666095929,232.77876521181315,0.699999988079071
"builtin_interfaces.msg.Time(sec=1751477603, nanosec=780964089)",BESTGNSSPOS,1429,0,0,180,2373,322421750,33554432,55,0,50,36.587736738247216,-121.75528721206541,232.7781163705513,0.75
"builtin_interfaces.msg.Time(sec=1751477603, nanosec=831938859)",BESTGNSSPOS,1429,0,0,180,2373,322421800,33554432,55,0,50,36.58773620320098,-121.75528781278594,232.7796669974923,0.800000011920929
"builtin_interfaces.msg.Time(sec=1751477603, nanosec=881163025)",BESTGNSSPOS,1429,0,0,180,2373,322421850,33554432,55,0,50,36.587735661022464,-121.75528842457179,232.78407833632082,0.8500000238418579
"builtin_interfaces.msg.Time(sec=1751477603, nanosec=931190322)",BESTGNSSPOS,1429,0,0,180,2373,322421900,33554432,55,0,50,36.58773502844788,-121.7552890722114,232.78054376412183,0.8999999761581421
"builtin_interfaces.msg.Time(sec=1751477603, nanosec=982523389)",BESTGNSSPOS,1429,0,0,180,2373,322421950,33554432,55,0,50,36.58773436945744,-121.75528979525959,232.7752009574324,0.949999988079071
"builtin_interfaces.msg.Time(sec=1751477604, nanosec=62068247)",BESTGNSSPOS,1429,0,0,180,2373,322422000,33554432,55,0,50,36.587733672770604,-121.75529054181177,232.7766070039943,1.0
"builtin_interfaces.msg.Time(sec=1751477604, nanosec=81133279)",BESTGNSSPOS,1429,0,0,180,2373,322422050,33554432,46,0,50,36.58773292392514,-121.75529133738222,232.77332502789795,1.0499999523162842
"builtin_interfaces.msg.Time(sec=1751477604, nanosec=131242985)",BESTGNSSPOS,1429,0,0,180,2373,322422100,33554432,46,0,50,36.58773213226079,-121.75529214684566,232.77067251875997,1.100000023841858
"builtin_interfaces.msg.Time(sec=1751477604, nanosec=181015147)",BESTGNSSPOS,1429,0,0,180,2373,322422150,33554432,46,0,50,36.58773129154657,-121.75529303568477,232.76761818118393,1.149999976158142
"builtin_interfaces.msg.Time(sec=1751477604, nanosec=233063830)",BESTGNSSPOS,1429,0,0,180,2373,322422200,33554432,46,0,50,36.58773041544121,-121.75529395684153,232.76429638266563,1.2000000476837158
"builtin_interfaces.msg.Time(sec=1751477604, nanosec=281579894)",BESTGNSSPOS,1429,0,0,180,2373,322422250,33554432,46,0,50,36.587729484674036,-121.75529492043731,232.76528120227158,1.25
"builtin_interfaces.msg.Time(sec=1751477604, nanosec=330456395)",BESTGNSSPOS,1429,0,0,180,2373,322422300,33554432,46,0,50,36.58772851860904,-121.75529584963898,232.75513931829482,0.30000001192092896
"builtin_interfaces.msg.Time(sec=1751477604, nanosec=381282083)",BESTGNSSPOS,1429,0,0,180,2373,322422350,33554432,46,0,50,36.587727495616754,-121.75529692446707,232.7529690945521,0.3499999940395355
"builtin_interfaces.msg.Time(sec=1751477604, nanosec=432895915)",BESTGNSSPOS,1429,0,0,180,2373,322422400,33554432,46,0,50,36.58772642327735,-121.75529799713807,232.75053080171347,0.4000000059604645
"builtin_interfaces.msg.Time(sec=1751477604, nanosec=481104654)",BESTGNSSPOS,1429,0,0,180,2373,322422450,33554432,46,0,50,36.58772531162967,-121.75529910495003,232.7433193679899,0.44999998807907104
"builtin_interfaces.msg.Time(sec=1751477604, nanosec=536129402)",BESTGNSSPOS,1429,0,0,180,2373,322422500,33554432,46,0,50,36.5877241450568,-121.7553002883358,232.7414892008528,0.5
"builtin_interfaces.msg.Time(sec=1751477604, nanosec=582552466)",BESTGNSSPOS,1429,0,0,180,2373,322422550,33554432,46,0,50,36.58772294228951,-121.75530153828558,232.74206030648202,0.550000011920929
"builtin_interfaces.msg.Time(sec=1751477604, nanosec=632935695)",BESTGNSSPOS,1429,0,0,180,2373,322422600,33554432,46,0,50,36.587721664752216,-121.75530279510623,232.73620573058724,0.6000000238418579
"builtin_interfaces.msg.Time(sec=1751477604, nanosec=681116236)",BESTGNSSPOS,1429,0,0,180,2373,322422650,33554432,46,0,50,36.587720350730535,-121.75530404851197,232.73491355311126,0.6499999761581421
"builtin_interfaces.msg.Time(sec=1751477604, nanosec=730788501)",BESTGNSSPOS,1429,0,0,180,2373,322422700,33554432,46,0,50,36.58771898852933,-121.75530539488662,232.72935815900564,0.699999988079071
"builtin_interfaces.msg.Time(sec=1751477604, nanosec=782037565)",BESTGNSSPOS,1429,0,0,180,2373,322422750,33554432,46,0,50,36.587717538471786,-121.75530678605944,232.72729403153062,0.75
"builtin_interfaces.msg.Time(sec=1751477604, nanosec=832447547)",BESTGNSSPOS,1429,0,0,180,2373,322422800,33554432,46,0,50,36.58771606294292,-121.7553082057653,232.72550882957876,0.800000011920929
"builtin_interfaces.msg.Time(sec=1751477604, nanosec=880666979)",BESTGNSSPOS,1429,0,0,180,2373,322422850,33554432,46,0,50,36.58771452249187,-121.75530969112948,232.72528257966042,0.8500000238418579
"builtin_interfaces.msg.Time(sec=1751477604, nanosec=931196022)",BESTGNSSPOS,1429,0,0,180,2373,322422900,33554432,46,0,50,36.58771292840064,-121.75531121910886,232.72297606337816,0.8999999761581421
"builtin_interfaces.msg.Time(sec=1751477604, nanosec=980653508)",BESTGNSSPOS,1429,0,0,180,2373,322422950,33554432,46,0,50,36.58771128753358,-121.75531276732731,232.72273214813322,0.949999988079071
"builtin_interfaces.msg.Time(sec=1751477605, nanosec=61648879)",BESTGNSSPOS,1429,0,0,180,2373,322423000,33554432,46,0,50,36.58770955917696,-121.75531436156751,232.71462080720812,1.0
"builtin_interfaces.msg.Time(sec=1751477605, nanosec=81375949)",BESTGNSSPOS,1429,0,0,180,2373,322423050,33554432,46,0,50,36.58770780871615,-121.7553160117103,232.71024612803012,1.0499999523162842
"builtin_interfaces.msg.Time(sec=1751477605, nanosec=132207322)",BESTGNSSPOS,1429,0,0,180,2373,322423100,33554432,54,0,50,36.58770595801926,-121.75531770286904,232.70218989253044,1.100000023841858
"builtin_interfaces.msg.Time(sec=1751477605, nanosec=180725641)",BESTGNSSPOS,1429,0,0,180,2373,322423150,33554432,54,0,50,36.587704089305404,-121.75531943648895,232.7056229012087,1.149999976158142
"builtin_interfaces.msg.Time(sec=1751477605, nanosec=235434161)",BESTGNSSPOS,1429,0,0,180,2373,322423200,33554432,54,0,50,36.58770217539249,-121.75532121189184,232.70378142688423,1.2000000476837158
"builtin_interfaces.msg.Time(sec=1751477605, nanosec=281302445)",BESTGNSSPOS,1429,0,0,180,2373,322423250,33554432,54,0,50,36.587700201060024,-121.75532303079939,232.7012695968151,1.25
"builtin_interfaces.msg.Time(sec=1751477605, nanosec=331108033)",BESTGNSSPOS,1429,0,0,180,2373,322423300,33554432,54,0,50,36.58769817895354,-121.7553248663377,232.69474277179688,1.2999999523162842
"builtin_interfaces.msg.Time(sec=1751477605, nanosec=381685321)",BESTGNSSPOS,1429,0,0,180,2373,322423350,33554432,54,0,50,36.58769608951882,-121.75532680418961,232.69258370995522,0.3499999940395355
"builtin_interfaces.msg.Time(sec=1751477605, nanosec=432729832)",BESTGNSSPOS,1429,0,0,180,2373,322423400,33554432,54,0,50,36.58769397563803,-121.75532873323911,232.6866327561438,0.4000000059604645
"builtin_interfaces.msg.Time(sec=1751477605, nanosec=480737721)",BESTGNSSPOS,1429,0,0,180,2373,322423450,33554432,54,0,50,36.58769183432638,-121.75533067885249,232.68350476119667,0.44999998807907104
"builtin_interfaces.msg.Time(sec=1751477605, nanosec=537476468)",BESTGNSSPOS,1429,0,0,180,2373,322423500,33554432,54,0,50,36.58768962786265,-121.75533266202449,232.67945118341595,0.5
"builtin_interfaces.msg.Time(sec=1751477605, nanosec=580743837)",BESTGNSSPOS,1429,0,0,180,2373,322423550,33554432,54,0,50,36.587687404084036,-121.75533467905329,232.6761715002358,0.550000011920929
"builtin_interfaces.msg.Time(sec=1751477605, nanosec=633385882)",BESTGNSSPOS,1429,0,0,180,2373,322423600,33554432,54,0,50,36.58768515497264,-121.75533674682639,232.67108905967325,0.6000000238418579
"builtin_interfaces.msg.Time(sec=1751477605, nanosec=681691469)",BESTGNSSPOS,1429,0,0,180,2373,322423650,33554432,54,0,50,36.58768285086148,-121.75533878601854,232.66910186316818,0.6499999761581421
"builtin_interfaces.msg.Time(sec=1751477605, nanosec=730207724)",BESTGNSSPOS,1429,0,0,180,2373,322423700,33554432,54,0,50,36.5876805767406,-121.75534085391894,232.66359749156982,0.699999988079071
"builtin_interfaces.msg.Time(sec=1751477605, nanosec=781594336)",BESTGNSSPOS,1429,0,0,180,2373,322423750,33554432,54,0,50,36.58767826895251,-121.75534291995329,232.6558698937297,0.75
"builtin_interfaces.msg.Time(sec=1751477605, nanosec=832273080)",BESTGNSSPOS,1429,0,0,180,2373,322423800,33554432,54,0,50,36.58767599071333,-121.75534497082818,232.6560238627717,0.800000011920929
"builtin_interfaces.msg.Time(sec=1751477605, nanosec=880865411)",BESTGNSSPOS,1429,0,0,180,2373,322423850,33554432,54,0,50,36.58767367867055,-121.75534702324076,232.64617548976094,0.8500000238418579
"builtin_interfaces.msg.Time(sec=1751477605, nanosec=935167761)",BESTGNSSPOS,1429,0,0,180,2373,322423900,33554432,54,0,50,36.58767138568054,-121.75534906585503,232.63915991503745,0.8999999761581421
"builtin_interfaces.msg.Time(sec=1751477605, nanosec=982544710)",BESTGNSSPOS,1429,0,0,180,2373,322423950,33554432,54,0,50,36.587669130523395,-121.75535113870129,232.63272865954787,0.949999988079071
"builtin_interfaces.msg.Time(sec=1751477606, nanosec=62720067)",BESTGNSSPOS,1429,0,0,180,2373,322424000,33554432,54,0,50,36.587666867895074,-121.75535319713858,232.63607124611735,1.0
"builtin_interfaces.msg.Time(sec=1751477606, nanosec=81187414)",BESTGNSSPOS,1429,0,0,180,2373,322424050,33554432,54,0,50,36.587664580927964,-121.75535525614552,232.63188576884568,1.0499999523162842
"builtin_interfaces.msg.Time(sec=1751477606, nanosec=131404452)",BESTGNSSPOS,1429,0,0,180,2373,322424100,33554432,54,0,50,36.58766230999324,-121.7553572908478,232.62326090224087,1.100000023841858
"builtin_interfaces.msg.Time(sec=1751477606, nanosec=180876009)",BESTGNSSPOS,1429,0,0,180,2373,322424150,33554432,54,0,50,36.587660060211554,-121.75535930068366,232.619709700346,1.149999976158142
