stamp,message_name,message_id,message_type,sequence_number,time_status,gps_week_number,gps_week_milliseconds,receiver_status,idle_time,clock_status,offset,utc_offset,utc_year,utc_month,utc_day,utc_hour,utc_min,utc_msec,utc_status
"builtin_interfaces.msg.Time(sec=1751477801, nanosec=70283492)",TIME,101,0,0,180,2373,322619000,33554432,51,0,-2.40178211947146e-09,-18.00000000048342,2025,7,2,17,36,41000,1
"builtin_interfaces.msg.Time(sec=1751477802, nanosec=75737220)",TIME,101,0,0,180,2373,322620000,33554432,51,0,-2.2619425755584753e-09,-18.00000000048342,2025,7,2,17,36,42000,1
"builtin_interfaces.msg.Time(sec=1751477803, nanosec=69746501)",TIME,101,0,0,180,2373,322621000,33554432,52,0,-2.249447420196137e-09,-18.00000000048342,2025,7,2,17,36,43000,1
"builtin_interfaces.msg.Time(sec=1751477804, nanosec=70336639)",TIME,101,0,0,180,2373,322622000,33554432,52,0,-2.676538598870229e-09,-18.00000000048342,2025,7,2,17,36,44000,1
"builtin_interfaces.msg.Time(sec=1751477805, nanosec=67500709)",TIME,101,0,0,180,2373,322623000,33554432,52,0,-3.1017391759247207e-09,-18.00000000048342,2025,7,2,17,36,45000,1
"builtin_interfaces.msg.Time(sec=1751477806, nanosec=70987268)",TIME,101,0,0,180,2373,322624000,33554432,50,0,-3.0047728292311358e-09,-18.00000000048342,2025,7,2,17,36,46000,1
"builtin_interfaces.msg.Time(sec=1751477807, nanosec=72072949)",TIME,101,0,0,180,2373,322625000,33554432,50,0,-2.624593776732908e-09,-18.00000000048342,2025,7,2,17,36,47000,1
"builtin_interfaces.msg.Time(sec=1751477808, nanosec=71198188)",TIME,101,0,0,180,2373,322626000,33554432,53,0,-2.2862681731805782e-09,-18.00000000048342,2025,7,2,17,36,48000,1
"builtin_interfaces.msg.Time(sec=1751477809, nanosec=68703619)",TIME,101,0,0,180,2373,322627000,33554432,53,0,-1.5830316077333301e-09,-18.00000000048342,2025,7,2,17,36,49000,1
"builtin_interfaces.msg.Time(sec=1751477810, nanosec=71419512)",TIME,101,0,0,180,2373,322628000,33554432,52,0,-6.765836952338572e-10,-18.00000000048342,2025,7,2,17,36,50000,1
"builtin_interfaces.msg.Time(sec=1751477811, nanosec=70527367)",TIME,101,0,0,180,2373,322629000,33554432,52,0,2.994231892922269e-10,-18.00000000048342,2025,7,2,17,36,51000,1
"builtin_interfaces.msg.Time(sec=1751477812, nanosec=72892332)",TIME,101,0,0,180,2373,322630000,33554432,54,0,7.307304931482331e-10,-18.00000000048342,2025,7,2,17,36,52000,1
"builtin_interfaces.msg.Time(sec=1751477813, nanosec=68529165)",TIME,101,0,0,180,2373,322631000,33554432,47,0,1.5042640392292626e-09,-18.00000000048342,2025,7,2,17,36,53000,1
"builtin_interfaces.msg.Time(sec=1751477814, nanosec=75696403)",TIME,101,0,0,180,2373,322632000,33554432,47,0,1.6824736685482977e-09,-18.00000000048342,2025,7,2,17,36,54000,1
"builtin_interfaces.msg.Time(sec=1751477815, nanosec=69896524)",TIME,101,0,0,180,2373,322633000,33554432,51,0,1.9323424767292404e-09,-18.00000000048342,2025,7,2,17,36,55000,1
"builtin_interfaces.msg.Time(sec=1751477816, nanosec=65063014)",TIME,101,0,0,180,2373,322634000,33554432,51,0,2.323617906013058e-09,-18.00000000048342,2025,7,2,17,36,56000,1
"builtin_interfaces.msg.Time(sec=1751477817, nanosec=67207452)",TIME,101,0,0,180,2373,322635000,33554432,52,0,1.994279630592637e-09,-18.00000000048342,2025,7,2,17,36,57000,1
"builtin_interfaces.msg.Time(sec=1751477818, nanosec=67371171)",TIME,101,0,0,180,2373,322636000,33554432,55,0,3.926418431452313e-09,-18.00000000048342,2025,7,2,17,36,58000,1
"builtin_interfaces.msg.Time(sec=1751477819, nanosec=67086405)",TIME,101,0,0,180,2373,322637000,33554432,58,0,4.850938738041823e-09,-18.00000000048342,2025,7,2,17,36,59000,1
"builtin_interfaces.msg.Time(sec=1751477820, nanosec=70705488)",TIME,101,0,0,180,2373,322638000,33554432,58,0,5.317112149952496e-09,-18.00000000048342,2025,7,2,17,37,0,1
"builtin_interfaces.msg.Time(sec=1751477821, nanosec=67196013)",TIME,101,0,0,180,2373,322639000,33554432,58,0,5.667640044638753e-09,-18.00000000048342,2025,7,2,17,37,1000,1
"builtin_interfaces.msg.Time(sec=1751477822, nanosec=78081500)",TIME,101,0,0,180,2373,322640000,33554432,56,0,5.742329290394007e-09,-18.00000000048342,2025,7,2,17,37,2000,1
"builtin_interfaces.msg.Time(sec=1751477823, nanosec=71993367)",TIME,101,0,0,180,2373,322641000,33554432,53,0,5.42207107925494e-09,-18.00000000048342,2025,7,2,17,37,3000,1
"builtin_interfaces.msg.Time(sec=1751477824, nanosec=74340401)",TIME,101,0,0,180,2373,322642000,33554432,52,0,5.335447610564096e-09,-18.00000000048342,2025,7,2,17,37,4000,1
"builtin_interfaces.msg.Time(sec=1751477825, nanosec=76530768)",TIME,101,0,0,180,2373,322643000,33554432,52,0,5.287287844429827e-09,-18.00000000048342,2025,7,2,17,37,5000,1
"builtin_interfaces.msg.Time(sec=1751477826, nanosec=72696350)",TIME,101,0,0,180,2373,322644000,33554432,53,0,5.06485868826714e-09,-18.00000000048342,2025,7,2,17,37,6000,1
"builtin_interfaces.msg.Time(sec=1751477827, nanosec=71864300)",TIME,101,0,0,180,2373,322645000,33554432,53,0,4.6730987110755165e-09,-18.00000000048342,2025,7,2,17,37,7000,1
"builtin_interfaces.msg.Time(sec=1751477828, nanosec=73939409)",TIME,101,0,0,180,2373,322646000,33554432,54,0,4.2241353148446515e-09,-18.00000000048342,2025,7,2,17,37,8000,1
"builtin_interfaces.msg.Time(sec=1751477829, nanosec=78354782)",TIME,101,0,0,180,2373,322647000,33554432,51,0,3.6155376183960085e-09,-18.00000000048342,2025,7,2,17,37,9000,1
"builtin_interfaces.msg.Time(sec=1751477830, nanosec=71493567)",TIME,101,0,0,180,2373,322648000,33554432,51,0,3.2369957282015465e-09,-18.00000000048342,2025,7,2,17,37,10000,1
"builtin_interfaces.msg.Time(sec=1751477831, nanosec=74648014)",TIME,101,0,0,180,2373,322649000,33554432,54,0,2.9815470124474893e-09,-18.00000000048342,2025,7,2,17,37,11000,1
"builtin_interfaces.msg.Time(sec=1751477832, nanosec=82460350)",TIME,101,0,0,180,2373,322650000,33554432,53,0,3.2194342339915492e-09,-18.00000000048342,2025,7,2,17,37,12000,1
"builtin_interfaces.msg.Time(sec=1751477833, nanosec=76502832)",TIME,101,0,0,180,2373,322651000,33554432,53,0,3.1738991833328505e-09,-18.00000000048342,2025,7,2,17,37,13000,1
"builtin_interfaces.msg.Time(sec=1751477834, nanosec=70739121)",TIME,101,0,0,180,2373,322652000,33554432,51,0,3.00408291556301e-09,-18.00000000048342,2025,7,2,17,37,14000,1
"builtin_interfaces.msg.Time(sec=1751477835, nanosec=72831720)",TIME,101,0,0,180,2373,322653000,33554432,51,0,2.5462373943849194e-09,-18.00000000048342,2025,7,2,17,37,15000,1
"builtin_interfaces.msg.Time(sec=1751477836, nanosec=73159058)",TIME,101,0,0,180,2373,322654000,33554432,53,0,2.437002031760997e-09,-18.00000000048342,2025,7,2,17,37,16000,1
"builtin_interfaces.msg.Time(sec=1751477837, nanosec=74158241)",TIME,101,0,0,180,2373,322655000,33554432,52,0,2.7515199512680513e-09,-18.00000000048342,2025,7,2,17,37,17000,1
"builtin_interfaces.msg.Time(sec=1751477838, nanosec=72965556)",TIME,101,0,0,180,2373,322656000,33554432,52,0,2.6987112495535715e-09,-18.00000000048342,2025,7,2,17,37,18000,1
"builtin_interfaces.msg.Time(sec=1751477839, nanosec=73624093)",TIME,101,0,0,180,2373,322657000,33554432,53,0,2.5497903451143188e-09,-18.00000000048342,2025,7,2,17,37,19000,1
"builtin_interfaces.msg.Time(sec=1751477840, nanosec=72890052)",TIME,101,0,0,180,2373,322658000,33554432,52,0,2.640451854792367e-09,-18.00000000048342,2025,7,2,17,37,20000,1
"builtin_interfaces.msg.Time(sec=1751477841, nanosec=73828616)",TIME,101,0,0,180,2373,322659000,33554432,52,0,2.735387888081831e-09,-18.00000000048342,2025,7,2,17,37,21000,1
"builtin_interfaces.msg.Time(sec=1751477842, nanosec=77740458)",TIME,101,0,0,180,2373,322660000,33554432,54,0,2.3332738589444195e-09,-18.00000000048342,2025,7,2,17,37,22000,1
"builtin_interfaces.msg.Time(sec=1751477843, nanosec=72663517)",TIME,101,0,0,180,2373,322661000,33554432,54,0,2.2622998081447238e-09,-18.00000000048342,2025,7,2,17,37,23000,1
"builtin_interfaces.msg.Time(sec=1751477844, nanosec=73288218)",TIME,101,0,0,180,2373,322662000,33554432,54,0,1.9768814673258347e-09,-18.00000000048342,2025,7,2,17,37,24000,1
"builtin_interfaces.msg.Time(sec=1751477845, nanosec=70340181)",TIME,101,0,0,180,2373,322663000,33554432,50,0,1.9056600792597736e-09,-18.00000000048342,2025,7,2,17,37,25000,1
"builtin_interfaces.msg.Time(sec=1751477846, nanosec=73277311)",TIME,101,0,0,180,2373,322664000,33554432,50,0,1.9948588747478476e-09,-18.00000000048342,2025,7,2,17,37,26000,1
"builtin_interfaces.msg.Time(sec=1751477847, nanosec=73159732)",TIME,101,0,0,180,2373,322665000,33554432,55,0,2.044712871617084e-09,-18.00000000048342,2025,7,2,17,37,27000,1
"builtin_interfaces.msg.Time(sec=1751477848, nanosec=72996134)",TIME,101,0,0,180,2373,322666000,33554432,55,0,1.8020325293050669e-09,-18.00000000048342,2025,7,2,17,37,28000,1
"builtin_interfaces.msg.Time(sec=1751477849, nanosec=73735215)",TIME,101,0,0,180,2373,322667000,33554432,54,0,1.7983168761968167e-09,-18.00000000048342,2025,7,2,17,37,29000,1
"builtin_interfaces.msg.Time(sec=1751477850, nanosec=73692564)",TIME,101,0,0,180,2373,322668000,33554432,54,0,1.6271178656528407e-09,-18.00000000048342,2025,7,2,17,37,30000,1
"builtin_interfaces.msg.Time(sec=1751477851, nanosec=75991430)",TIME,101,0,0,180,2373,322669000,33554432,53,0,1.721542632666782e-09,-18.00000000048342,2025,7,2,17,37,31000,1
"builtin_interfaces.msg.Time(sec=1751477852, nanosec=80896253)",TIME,101,0,0,180,2373,322670000,33554432,52,0,1.7557868142713184e-09,-18.00000000048342,2025,7,2,17,37,32000,1
"builtin_interfaces.msg.Time(sec=1751477853, nanosec=74473487)",TIME,101,0,0,180,2373,322671000,33554432,50,0,1.5607098787404665e-09,-18.00000000048342,2025,7,2,17,37,33000,1
"builtin_interfaces.msg.Time(sec=1751477854, nanosec=73779049)",TIME,101,0,0,180,2373,322672000,33554432,50,0,1.3687171286668016e-09,-18.00000000048342,2025,7,2,17,37,34000,1
"builtin_interfaces.msg.Time(sec=1751477855, nanosec=74241204)",TIME,101,0,0,180,2373,322673000,33554432,50,0,1.0059663965201298e-09,-18.00000000048342,2025,7,2,17,37,35000,1
"builtin_interfaces.msg.Time(sec=1751477856, nanosec=76976300)",TIME,101,0,0,180,2373,322674000,33554432,50,0,1.0222348177403356e-09,-18.00000000048342,2025,7,2,17,37,36000,1
"builtin_interfaces.msg.Time(sec=1751477857, nanosec=74682386)",TIME,101,0,0,180,2373,322675000,33554432,50,0,9.006947369047326e-10,-18.00000000048342,2025,7,2,17,37,37000,1
"builtin_interfaces.msg.Time(sec=1751477858, nanosec=73965230)",TIME,101,0,0,180,2373,322676000,33554432,52,0,5.592423850666583e-10,-18.00000000048342,2025,7,2,17,37,38000,1
"builtin_interfaces.msg.Time(sec=1751477859, nanosec=75367373)",TIME,101,0,0,180,2373,322677000,33554432,53,0,3.8445759495609183e-10,-18.00000000048342,2025,7,2,17,37,39000,1
"builtin_interfaces.msg.Time(sec=1751477860, nanosec=72110292)",TIME,101,0,0,180,2373,322678000,33554432,51,0,5.213210144423502e-10,-18.00000000048342,2025,7,2,17,37,40000,1
"builtin_interfaces.msg.Time(sec=1751477861, nanosec=73952292)",TIME,101,0,0,180,2373,322679000,33554432,51,0,6.606804759712381e-10,-18.00000000048342,2025,7,2,17,37,41000,1
"builtin_interfaces.msg.Time(sec=1751477862, nanosec=78120419)",TIME,101,0,0,180,2373,322680000,33554432,54,0,9.885931844362065e-10,-18.00000000048342,2025,7,2,17,37,42000,1
"builtin_interfaces.msg.Time(sec=1751477863, nanosec=73578017)",TIME,101,0,0,180,2373,322681000,33554432,54,0,1.1212999087146207e-09,-18.00000000048342,2025,7,2,17,37,43000,1
"builtin_interfaces.msg.Time(sec=1751477864, nanosec=76218707)",TIME,101,0,0,180,2373,322682000,33554432,53,0,1.2263599437463966e-09,-18.00000000048342,2025,7,2,17,37,44000,1
"builtin_interfaces.msg.Time(sec=1751477865, nanosec=74240401)",TIME,101,0,0,180,2373,322683000,33554432,53,0,1.2955009231874076e-09,-18.00000000048342,2025,7,2,17,37,45000,1
"builtin_interfaces.msg.Time(sec=1751477866, nanosec=75307601)",TIME,101,0,0,180,2373,322684000,33554432,54,0,1.4598703968245398e-09,-18.00000000048342,2025,7,2,17,37,46000,1
"builtin_interfaces.msg.Time(sec=1751477867, nanosec=81302453)",TIME,101,0,0,180,2373,322685000,33554432,54,0,1.5173037426757879e-09,-18.00000000048342,2025,7,2,17,37,47000,1
"builtin_interfaces.msg.Time(sec=1751477868, nanosec=73439563)",TIME,101,0,0,180,2373,322686000,33554432,54,0,1.6122228331420818e-09,-18.00000000048342,2025,7,2,17,37,48000,1
"builtin_interfaces.msg.Time(sec=1751477869, nanosec=75959618)",TIME,101,0,0,180,2373,322687000,33554432,54,0,1.9630432717196963e-09,-18.00000000048342,2025,7,2,17,37,49000,1
"builtin_interfaces.msg.Time(sec=1751477870, nanosec=72002363)",TIME,101,0,0,180,2373,322688000,33554432,53,0,2.280388344820323e-09,-18.00000000048342,2025,7,2,17,37,50000,1
"builtin_interfaces.msg.Time(sec=1751477871, nanosec=72680994)",TIME,101,0,0,180,2373,322689000,33554432,52,0,2.3809137576323953e-09,-18.00000000048342,2025,7,2,17,37,51000,1
"builtin_interfaces.msg.Time(sec=1751477872, nanosec=102206712)",TIME,101,0,0,180,2373,322690000,33554432,52,0,2.3862125583528266e-09,-18.00000000048342,2025,7,2,17,37,52000,1
"builtin_interfaces.msg.Time(sec=1751477873, nanosec=72518956)",TIME,101,0,0,180,2373,322691000,33554432,54,0,2.89394908341983e-09,-18.00000000048342,2025,7,2,17,37,53000,1
"builtin_interfaces.msg.Time(sec=1751477874, nanosec=66324333)",TIME,101,0,0,180,2373,322692000,33554432,50,0,1.8620693625757852e-09,-18.00000000048342,2025,7,2,17,37,54000,1
"builtin_interfaces.msg.Time(sec=1751477875, nanosec=66893551)",TIME,101,0,0,180,2373,322693000,33554432,50,0,1.6247485984993277e-09,-18.00000000048342,2025,7,2,17,37,55000,1
"builtin_interfaces.msg.Time(sec=1751477876, nanosec=69808162)",TIME,101,0,0,180,2373,322694000,33554432,57,0,1.6278409468452365e-09,-18.00000000048342,2025,7,2,17,37,56000,1
"builtin_interfaces.msg.Time(sec=1751477877, nanosec=71626340)",TIME,101,0,0,180,2373,322695000,33554432,60,0,1.4671219169672788e-09,-18.00000000048342,2025,7,2,17,37,57000,1
"builtin_interfaces.msg.Time(sec=1751477878, nanosec=70685120)",TIME,101,0,0,180,2373,322696000,33554432,57,0,1.0923131062221234e-09,-18.00000000048342,2025,7,2,17,37,58000,1
"builtin_interfaces.msg.Time(sec=1751477879, nanosec=72288157)",TIME,101,0,0,180,2373,322697000,33554432,56,0,9.223597014889616e-10,-18.00000000048342,2025,7,2,17,37,59000,1
"builtin_interfaces.msg.Time(sec=1751477881, nanosec=70734383)",TIME,101,0,0,180,2373,322699000,33554432,53,0,1.6041490125940593e-09,-18.00000000048342,2025,7,2,17,38,1000,1
"builtin_interfaces.msg.Time(sec=1751477882, nanosec=74665592)",TIME,101,0,0,180,2373,322700000,33554432,54,0,1.8500101957641762e-09,-18.00000000048342,2025,7,2,17,38,2000,1
"builtin_interfaces.msg.Time(sec=1751477883, nanosec=70974675)",TIME,101,0,0,180,2373,322701000,33554432,53,0,1.8165444401009282e-09,-18.00000000048342,2025,7,2,17,38,3000,1
"builtin_interfaces.msg.Time(sec=1751477884, nanosec=73681994)",TIME,101,0,0,180,2373,322702000,33554432,53,0,1.7647951084438682e-09,-18.00000000048342,2025,7,2,17,38,4000,1
"builtin_interfaces.msg.Time(sec=1751477885, nanosec=69003141)",TIME,101,0,0,180,2373,322703000,33554432,53,0,2.0731659547255196e-09,-18.00000000048342,2025,7,2,17,38,5000,1
"builtin_interfaces.msg.Time(sec=1751477886, nanosec=74676959)",TIME,101,0,0,180,2373,322704000,33554432,54,0,1.9279245948735088e-09,-18.00000000048342,2025,7,2,17,38,6000,1
"builtin_interfaces.msg.Time(sec=1751477887, nanosec=79844705)",TIME,101,0,0,180,2373,322705000,33554432,54,0,2.1942560789701226e-09,-18.00000000048342,2025,7,2,17,38,7000,1
"builtin_interfaces.msg.Time(sec=1751477888, nanosec=71091828)",TIME,101,0,0,180,2373,322706000,33554432,54,0,2.2068922174741403e-09,-18.00000000048342,2025,7,2,17,38,8000,1
"builtin_interfaces.msg.Time(sec=1751477889, nanosec=73211525)",TIME,101,0,0,180,2373,322707000,33554432,54,0,2.4689300898674318e-09,-18.00000000048342,2025,7,2,17,38,9000,1
"builtin_interfaces.msg.Time(sec=1751477890, nanosec=74560943)",TIME,101,0,0,180,2373,322708000,33554432,52,0,2.530386540503963e-09,-18.00000000048342,2025,7,2,17,38,10000,1
"builtin_interfaces.msg.Time(sec=1751477891, nanosec=73951775)",TIME,101,0,0,180,2373,322709000,33554432,52,0,2.4188252910154547e-09,-18.00000000048342,2025,7,2,17,38,11000,1
"builtin_interfaces.msg.Time(sec=1751477892, nanosec=79083422)",TIME,101,0,0,180,2373,322710000,33554432,52,0,2.052857161605277e-09,-18.00000000048342,2025,7,2,17,38,12000,1
"builtin_interfaces.msg.Time(sec=1751477893, nanosec=73473841)",TIME,101,0,0,180,2373,322711000,33554432,54,0,1.5780972088410483e-09,-18.00000000048342,2025,7,2,17,38,13000,1
"builtin_interfaces.msg.Time(sec=1751477894, nanosec=78568257)",TIME,101,0,0,180,2373,322712000,33554432,51,0,1.5635325372553597e-09,-18.00000000048342,2025,7,2,17,38,14000,1
"builtin_interfaces.msg.Time(sec=1751477895, nanosec=74433047)",TIME,101,0,0,180,2373,322713000,33554432,51,0,1.4200435591131639e-09,-18.00000000048342,2025,7,2,17,38,15000,1
"builtin_interfaces.msg.Time(sec=1751477896, nanosec=78728314)",TIME,101,0,0,180,2373,322714000,33554432,54,0,1.5413596146685899e-09,-18.00000000048342,2025,7,2,17,38,16000,1
"builtin_interfaces.msg.Time(sec=1751477897, nanosec=82627722)",TIME,101,0,0,180,2373,322715000,33554432,54,0,1.4667337623628701e-09,-18.00000000048342,2025,7,2,17,38,17000,1
"builtin_interfaces.msg.Time(sec=1751477898, nanosec=81077164)",TIME,101,0,0,180,2373,322716000,33554432,54,0,1.6561792462309244e-09,-18.00000000048342,2025,7,2,17,38,18000,1
"builtin_interfaces.msg.Time(sec=1751477899, nanosec=73781205)",TIME,101,0,0,180,2373,322717000,33554432,54,0,1.761909853617927e-09,-18.00000000048342,2025,7,2,17,38,19000,1
"builtin_interfaces.msg.Time(sec=1751477900, nanosec=75760059)",TIME,101,0,0,180,2373,322718000,33554432,53,0,2.0816427649231823e-09,-18.00000000048342,2025,7,2,17,38,20000,1
"builtin_interfaces.msg.Time(sec=1751477901, nanosec=77086754)",TIME,101,0,0,180,2373,322719000,33554432,53,0,2.3598465073159807e-09,-18.00000000048342,2025,7,2,17,38,21000,1
"builtin_interfaces.msg.Time(sec=1751477902, nanosec=80311409)",TIME,101,0,0,180,2373,322720000,33554432,54,0,2.9134188145449674e-09,-18.00000000048342,2025,7,2,17,38,22000,1
"builtin_interfaces.msg.Time(sec=1751477903, nanosec=72905107)",TIME,101,0,0,180,2373,322721000,33554432,55,0,3.167266249597605e-09,-18.00000000048342,2025,7,2,17,38,23000,1
"builtin_interfaces.msg.Time(sec=1751477904, nanosec=77263986)",TIME,101,0,0,180,2373,322722000,33554432,54,0,3.3373816993875096e-09,-18.00000000048342,2025,7,2,17,38,24000,1
"builtin_interfaces.msg.Time(sec=1751477905, nanosec=72933399)",TIME,101,0,0,180,2373,322723000,33554432,52,0,3.1505425046272725e-09,-18.00000000048342,2025,7,2,17,38,25000,1
"builtin_interfaces.msg.Time(sec=1751477906, nanosec=73940213)",TIME,101,0,0,180,2373,322724000,33554432,52,0,3.6847993916595455e-09,-18.00000000048342,2025,7,2,17,38,26000,1
"builtin_interfaces.msg.Time(sec=1751477907, nanosec=75850641)",TIME,101,0,0,180,2373,322725000,33554432,54,0,4.315863614882354e-09,-18.00000000048342,2025,7,2,17,38,27000,1
"builtin_interfaces.msg.Time(sec=1751477908, nanosec=74893497)",TIME,101,0,0,180,2373,322726000,33554432,56,0,4.605935874426996e-09,-18.00000000048342,2025,7,2,17,38,28000,1
"builtin_interfaces.msg.Time(sec=1751477909, nanosec=74864363)",TIME,101,0,0,180,2373,322727000,33554432,56,0,4.7082402606052904e-09,-18.00000000048342,2025,7,2,17,38,29000,1
"builtin_interfaces.msg.Time(sec=1751477910, nanosec=71985150)",TIME,101,0,0,180,2373,322728000,33554432,54,0,4.766769026629853e-09,-18.00000000048342,2025,7,2,17,38,30000,1
"builtin_interfaces.msg.Time(sec=1751477911, nanosec=79846735)",TIME,101,0,0,180,2373,322729000,33554432,54,0,5.35796287497256e-09,-18.00000000048342,2025,7,2,17,38,31000,1
"builtin_interfaces.msg.Time(sec=1751477912, nanosec=80520880)",TIME,101,0,0,180,2373,322730000,33554432,55,0,5.8293515463071126e-09,-18.00000000048342,2025,7,2,17,38,32000,1
"builtin_interfaces.msg.Time(sec=1751477913, nanosec=74114449)",TIME,101,0,0,180,2373,322731000,33554432,55,0,5.931494994340283e-09,-18.00000000048342,2025,7,2,17,38,33000,1
"builtin_interfaces.msg.Time(sec=1751477914, nanosec=76654886)",TIME,101,0,0,180,2373,322732000,33554432,53,0,5.791016239605353e-09,-18.00000000048342,2025,7,2,17,38,34000,1
"builtin_interfaces.msg.Time(sec=1751477915, nanosec=73262563)",TIME,101,0,0,180,2373,322733000,33554432,53,0,5.68404950960519e-09,-18.00000000048342,2025,7,2,17,38,35000,1
"builtin_interfaces.msg.Time(sec=1751477916, nanosec=80121105)",TIME,101,0,0,180,2373,322734000,33554432,52,0,5.438798433594584e-09,-18.00000000048342,2025,7,2,17,38,36000,1
"builtin_interfaces.msg.Time(sec=1751477917, nanosec=84936692)",TIME,101,0,0,180,2373,322735000,33554432,52,0,4.921709472759099e-09,-18.00000000048342,2025,7,2,17,38,37000,1
"builtin_interfaces.msg.Time(sec=1751477918, nanosec=102356000)",TIME,101,0,0,180,2373,322736000,33554432,54,0,4.591008306503827e-09,-18.00000000048342,2025,7,2,17,38,38000,1
"builtin_interfaces.msg.Time(sec=1751477919, nanosec=68870809)",TIME,101,0,0,180,2373,322737000,33554432,52,0,4.100761043903423e-09,-18.00000000048342,2025,7,2,17,38,39000,1
"builtin_interfaces.msg.Time(sec=1751477920, nanosec=68985665)",TIME,101,0,0,180,2373,322738000,33554432,51,0,3.828736615729124e-09,-18.00000000048342,2025,7,2,17,38,40000,1
"builtin_interfaces.msg.Time(sec=1751477921, nanosec=70565491)",TIME,101,0,0,180,2373,322739000,33554432,51,0,3.823089039203132e-09,-18.00000000048342,2025,7,2,17,38,41000,1
"builtin_interfaces.msg.Time(sec=1751477922, nanosec=77321192)",TIME,101,0,0,180,2373,322740000,33554432,59,0,3.99471103546554e-09,-18.00000000048342,2025,7,2,17,38,42000,1
"builtin_interfaces.msg.Time(sec=1751477923, nanosec=70750183)",TIME,101,0,0,180,2373,322741000,33554432,58,0,3.952617543235085e-09,-18.00000000048342,2025,7,2,17,38,43000,1
"builtin_interfaces.msg.Time(sec=1751477924, nanosec=72450415)",TIME,101,0,0,180,2373,322742000,33554432,54,0,4.284881645178559e-09,-18.00000000048342,2025,7,2,17,38,44000,1
"builtin_interfaces.msg.Time(sec=1751477925, nanosec=71467364)",TIME,101,0,0,180,2373,322743000,33554432,52,0,4.252578772133248e-09,-18.00000000048342,2025,7,2,17,38,45000,1
"builtin_interfaces.msg.Time(sec=1751477926, nanosec=73661663)",TIME,101,0,0,180,2373,322744000,33554432,52,0,4.568517519094195e-09,-18.00000000048342,2025,7,2,17,38,46000,1
"builtin_interfaces.msg.Time(sec=1751477927, nanosec=75335638)",TIME,101,0,0,180,2373,322745000,33554432,52,0,4.485172267635983e-09,-18.00000000048342,2025,7,2,17,38,47000,1
"builtin_interfaces.msg.Time(sec=1751477928, nanosec=72278777)",TIME,101,0,0,180,2373,322746000,33554432,52,0,4.6207018870759835e-09,-18.00000000048342,2025,7,2,17,38,48000,1
"builtin_interfaces.msg.Time(sec=1751477929, nanosec=72246196)",TIME,101,0,0,180,2373,322747000,33554432,52,0,4.589826887924018e-09,-18.00000000048342,2025,7,2,17,38,49000,1
"builtin_interfaces.msg.Time(sec=1751477930, nanosec=76233312)",TIME,101,0,0,180,2373,322748000,33554432,52,0,4.670114364990275e-09,-18.00000000048342,2025,7,2,17,38,50000,1
"builtin_interfaces.msg.Time(sec=1751477931, nanosec=80313981)",TIME,101,0,0,180,2373,322749000,33554432,52,0,4.511270140264874e-09,-18.00000000048342,2025,7,2,17,38,51000,1
"builtin_interfaces.msg.Time(sec=1751477932, nanosec=80705428)",TIME,101,0,0,180,2373,322750000,33554432,52,0,3.046294928192356e-09,-18.00000000048342,2025,7,2,17,38,52000,1
"builtin_interfaces.msg.Time(sec=1751477933, nanosec=77499856)",TIME,101,0,0,180,2373,322751000,33554432,52,0,5.562062326045985e-10,-18.00000000048342,2025,7,2,17,38,53000,1
"builtin_interfaces.msg.Time(sec=1751477934, nanosec=76619124)",TIME,101,0,0,180,2373,322752000,33554432,52,0,-7.058471667451688e-10,-18.00000000048342,2025,7,2,17,38,54000,1
"builtin_interfaces.msg.Time(sec=1751477935, nanosec=75059047)",TIME,101,0,0,180,2373,322753000,33554432,52,0,-8.963065546571409e-10,-18.00000000048342,2025,7,2,17,38,55000,1
"builtin_interfaces.msg.Time(sec=1751477936, nanosec=74079284)",TIME,101,0,0,180,2373,322754000,33554432,52,0,-1.4678992269437045e-09,-18.00000000048342,2025,7,2,17,38,56000,1
"builtin_interfaces.msg.Time(sec=1751477937, nanosec=77183533)",TIME,101,0,0,180,2373,322755000,33554432,54,0,-1.9556736536810787e-09,-18.00000000048342,2025,7,2,17,38,57000,1
"builtin_interfaces.msg.Time(sec=1751477938, nanosec=80337646)",TIME,101,0,0,180,2373,322756000,33554432,54,0,-2.250727506337504e-09,-18.00000000048342,2025,7,2,17,38,58000,1
"builtin_interfaces.msg.Time(sec=1751477939, nanosec=91081121)",TIME,101,0,0,180,2373,322757000,33554432,54,0,-2.4879306800809084e-09,-18.00000000048342,2025,7,2,17,38,59000,1
"builtin_interfaces.msg.Time(sec=1751477940, nanosec=80868439)",TIME,101,0,0,180,2373,322758000,33554432,53,0,-2.276516160788593e-09,-18.00000000048342,2025,7,2,17,39,0,1
"builtin_interfaces.msg.Time(sec=1751477941, nanosec=69234047)",TIME,101,0,0,180,2373,322759000,33554432,51,0,-2.0128760192309183e-09,-18.00000000048342,2025,7,2,17,39,1000,1
"builtin_interfaces.msg.Time(sec=1751477942, nanosec=79654199)",TIME,101,0,0,180,2373,322760000,33554432,51,0,-1.966152579153539e-09,-18.00000000048342,2025,7,2,17,39,2000,1
"builtin_interfaces.msg.Time(sec=1751477943, nanosec=71190085)",TIME,101,0,0,180,2373,322761000,33554432,54,0,-2.0214439492221128e-09,-18.00000000048342,2025,7,2,17,39,3000,1
