stamp,message_name,message_id,message_type,sequence_number,time_status,gps_week_number,gps_week_milliseconds,receiver_status,idle_time,sol_status,pos_type,lat,lon,hgt,diff_age
"builtin_interfaces.msg.Time(sec=1751477600, nanosec=985268034)",BESTGNSSPOS,1429,0,0,180,2373,322418950,33587200,26,0,50,36.587741785915725,-121.75527272594371,233.33222454879433,0.949999988079071
"builtin_interfaces.msg.Time(sec=1751477601, nanosec=64122132)",BESTGNSSPOS,1429,0,0,180,2373,322419000,33587200,26,0,50,36.587741782344516,-121.75527273821251,233.33313808776438,1.0
"builtin_interfaces.msg.Time(sec=1751477601, nanosec=85382524)",BESTGNSSPOS,1429,0,0,180,2373,322419050,33587200,26,0,50,36.58774177254395,-121.75527273999809,233.3346323557198,1.0499999523162842
"builtin_interfaces.msg.Time(sec=1751477601, nanosec=134490914)",BESTGNSSPOS,1429,0,0,180,2373,322419100,33587200,26,0,50,36.58774177019673,-121.75527273788835,233.33458114042878,1.100000023841858
"builtin_interfaces.msg.Time(sec=1751477601, nanosec=184114557)",BESTGNSSPOS,1429,0,0,180,2373,322419150,33587200,26,0,50,36.58774176801509,-121.75527274473667,233.3351072417572,1.149999976158142
"builtin_interfaces.msg.Time(sec=1751477601, nanosec=248231646)",BESTGNSSPOS,1429,0,0,180,2373,322419200,33587200,26,0,50,36.587741769577974,-121.75527275329854,233.33339313417673,1.2000000476837158
"builtin_interfaces.msg.Time(sec=1751477601, nanosec=340068806)",BESTGNSSPOS,1429,0,0,180,2373,322419250,33587200,26,0,50,36.58774177098336,-121.7552727462644,233.33732130471617,1.25
"builtin_interfaces.msg.Time(sec=1751477601, nanosec=346083965)",BESTGNSSPOS,1429,0,0,180,2373,322419300,33587200,26,0,50,36.58774176799338,-121.75527275572355,233.33416311163455,1.2999999523162842
"builtin_interfaces.msg.Time(sec=1751477601, nanosec=420338000)",BESTGNSSPOS,1429,0,0,180,2373,322419350,33587200,26,0,50,36.58774177164726,-121.75527274491643,233.33506108541042,1.350000023841858
"builtin_interfaces.msg.Time(sec=1751477601, nanosec=448083696)",BESTGNSSPOS,1429,0,0,180,2373,322419400,33587200,26,0,50,36.58774175699738,-121.7552727456179,233.3328950786963,1.399999976158142
"builtin_interfaces.msg.Time(sec=1751477601, nanosec=484438151)",BESTGNSSPOS,1429,0,0,180,2373,322419450,33587200,26,0,50,36.587741761713445,-121.75527276331937,233.33078712876886,0.44999998807907104
"builtin_interfaces.msg.Time(sec=1751477601, nanosec=540449956)",BESTGNSSPOS,1429,0,0,180,2373,322419500,33587200,26,0,50,36.587741775245085,-121.7552727464536,233.33040540944785,0.5
"builtin_interfaces.msg.Time(sec=1751477601, nanosec=584244497)",BESTGNSSPOS,1429,0,0,180,2373,322419550,33587200,26,0,50,36.587741775259126,-121.7552727500587,233.32921155076474,0.550000011920929
"builtin_interfaces.msg.Time(sec=1751477601, nanosec=639606129)",BESTGNSSPOS,1429,0,0,180,2373,322419600,33587200,26,0,50,36.58774177940649,-121.75527274625051,233.3304946962744,0.6000000238418579
"builtin_interfaces.msg.Time(sec=1751477601, nanosec=683670444)",BESTGNSSPOS,1429,0,0,180,2373,322419650,33587200,26,0,50,36.587741780299766,-121.75527275164877,233.33133850246668,0.6499999761581421
"builtin_interfaces.msg.Time(sec=1751477601, nanosec=733560875)",BESTGNSSPOS,1429,0,0,180,2373,322419700,33587200,26,0,50,36.58774177184041,-121.75527276137781,233.3314503915608,0.699999988079071
"builtin_interfaces.msg.Time(sec=1751477601, nanosec=784009640)",BESTGNSSPOS,1429,0,0,180,2373,322419750,33587200,26,0,50,36.58774177773103,-121.7552727589209,233.3317321455106,0.75
"builtin_interfaces.msg.Time(sec=1751477601, nanosec=840059037)",BESTGNSSPOS,1429,0,0,180,2373,322419800,33587200,26,0,50,36.587741779890536,-121.75527275547844,233.331158073619,0.800000011920929
"builtin_interfaces.msg.Time(sec=1751477601, nanosec=883229030)",BESTGNSSPOS,1429,0,0,180,2373,322419850,33587200,26,0,50,36.587741775453765,-121.75527275889254,233.3321588644758,0.8500000238418579
"builtin_interfaces.msg.Time(sec=1751477601, nanosec=935217295)",BESTGNSSPOS,1429,0,0,180,2373,322419900,33587200,26,0,50,36.587741775167196,-121.75527276752321,233.332501786761,0.8999999761581421
"builtin_interfaces.msg.Time(sec=1751477601, nanosec=984993420)",BESTGNSSPOS,1429,0,0,180,2373,322419950,33587200,26,0,50,36.58774177696934,-121.75527277155497,233.33042028080672,0.949999988079071
"builtin_interfaces.msg.Time(sec=1751477602, nanosec=69357500)",BESTGNSSPOS,1429,0,0,180,2373,322420000,33587200,26,0,50,36.58774176669642,-121.75527276560281,233.33103089407086,1.0
"builtin_interfaces.msg.Time(sec=1751477602, nanosec=87281263)",BESTGNSSPOS,1429,0,0,180,2373,322420050,33587200,26,0,50,36.587741762239226,-121.75527276572187,233.33098061941564,1.0499999523162842
"builtin_interfaces.msg.Time(sec=1751477602, nanosec=134393181)",BESTGNSSPOS,1429,0,0,180,2373,322420100,33587200,25,0,50,36.587741765772485,-121.75527276710433,233.3319560782984,1.100000023841858
"builtin_interfaces.msg.Time(sec=1751477602, nanosec=184234721)",BESTGNSSPOS,1429,0,0,180,2373,322420150,33587200,25,0,50,36.5877417483977,-121.75527277975826,233.3331596404314,1.149999976158142
"builtin_interfaces.msg.Time(sec=1751477602, nanosec=257874360)",BESTGNSSPOS,1429,0,0,180,2373,322420200,33587200,25,0,50,36.58774174872461,-121.7552727900884,233.3311682380736,1.2000000476837158
"builtin_interfaces.msg.Time(sec=1751477602, nanosec=284383225)",BESTGNSSPOS,1429,0,0,180,2373,322420250,33587200,25,0,50,36.58774174494648,-121.75527278091613,233.33150827977806,1.25
"builtin_interfaces.msg.Time(sec=1751477602, nanosec=333509139)",BESTGNSSPOS,1429,0,0,180,2373,322420300,33587200,25,0,50,36.587741737749916,-121.75527278455232,233.3331358525902,1.2999999523162842
"builtin_interfaces.msg.Time(sec=1751477602, nanosec=384022395)",BESTGNSSPOS,1429,0,0,180,2373,322420350,33587200,25,0,50,36.587741727865605,-121.7552727991097,233.33254434727132,1.350000023841858
"builtin_interfaces.msg.Time(sec=1751477602, nanosec=446270977)",BESTGNSSPOS,1429,0,0,180,2373,322420400,33587200,25,0,50,36.587741741013794,-121.75527278915133,233.33004232030362,1.399999976158142
"builtin_interfaces.msg.Time(sec=1751477602, nanosec=485564410)",BESTGNSSPOS,1429,0,0,180,2373,322420450,33587200,25,0,50,36.58774172873255,-121.75527280674298,233.33156722132117,1.4500000476837158
"builtin_interfaces.msg.Time(sec=1751477602, nanosec=539498262)",BESTGNSSPOS,1429,0,0,180,2373,322420500,33587200,25,0,50,36.58774173661089,-121.75527279125946,233.33260399010032,1.5
"builtin_interfaces.msg.Time(sec=1751477602, nanosec=584522894)",BESTGNSSPOS,1429,0,0,180,2373,322420550,33587200,25,0,50,36.58774172762906,-121.75527280023385,233.33369010686874,1.5499999523162842
"builtin_interfaces.msg.Time(sec=1751477602, nanosec=642807072)",BESTGNSSPOS,1429,0,0,180,2373,322420600,33587200,25,0,50,36.58774172280297,-121.75527279762082,233.33224742487073,1.600000023841858
"builtin_interfaces.msg.Time(sec=1751477602, nanosec=683817936)",BESTGNSSPOS,1429,0,0,180,2373,322420650,33587200,25,0,50,36.58774172703384,-121.75527279567206,233.33396123722196,0.6499999761581421
"builtin_interfaces.msg.Time(sec=1751477602, nanosec=734089943)",BESTGNSSPOS,1429,0,0,180,2373,322420700,33587200,25,0,50,36.58774172907096,-121.75527279537962,233.33404889702797,0.699999988079071
"builtin_interfaces.msg.Time(sec=1751477602, nanosec=786892100)",BESTGNSSPOS,1429,0,0,180,2373,322420750,33587200,25,0,50,36.587741725794395,-121.75527279893278,233.33445147890598,0.75
"builtin_interfaces.msg.Time(sec=1751477602, nanosec=840026936)",BESTGNSSPOS,1429,0,0,180,2373,322420800,33587200,25,0,50,36.58774172603794,-121.75527278483443,233.33403032831848,0.800000011920929
"builtin_interfaces.msg.Time(sec=1751477602, nanosec=883751224)",BESTGNSSPOS,1429,0,0,180,2373,322420850,33587200,25,0,50,36.58774173204963,-121.75527278569419,233.33442617487162,0.8500000238418579
"builtin_interfaces.msg.Time(sec=1751477602, nanosec=934516475)",BESTGNSSPOS,1429,0,0,180,2373,322420900,33587200,25,0,50,36.58774173388871,-121.75527278961108,233.3339996440336,0.8999999761581421
"builtin_interfaces.msg.Time(sec=1751477602, nanosec=984004011)",BESTGNSSPOS,1429,0,0,180,2373,322420950,33587200,25,0,50,36.58774173635098,-121.75527279341686,233.3336093844846,0.949999988079071
"builtin_interfaces.msg.Time(sec=1751477603, nanosec=66298407)",BESTGNSSPOS,1429,0,0,180,2373,322421000,33587200,25,0,50,36.58774171359769,-121.75527282232883,233.33261521346867,1.0
"builtin_interfaces.msg.Time(sec=1751477603, nanosec=84715926)",BESTGNSSPOS,1429,0,0,180,2373,322421050,33587200,25,0,50,36.587741666897585,-121.75527288819693,233.3317506276071,1.0499999523162842
"builtin_interfaces.msg.Time(sec=1751477603, nanosec=134682938)",BESTGNSSPOS,1429,0,0,180,2373,322421100,33587200,25,0,50,36.58774159636516,-121.75527297042366,233.3320413157344,1.100000023841858
"builtin_interfaces.msg.Time(sec=1751477603, nanosec=184719164)",BESTGNSSPOS,1429,0,0,180,2373,322421150,33587200,25,0,50,36.5877415041024,-121.75527308120185,233.33000585716218,1.149999976158142
"builtin_interfaces.msg.Time(sec=1751477603, nanosec=255331944)",BESTGNSSPOS,1429,0,0,180,2373,322421200,33587200,25,0,50,36.58774139223207,-121.7552732022633,233.32946247421205,1.2000000476837158
"builtin_interfaces.msg.Time(sec=1751477603, nanosec=325508613)",BESTGNSSPOS,1429,0,0,180,2373,322421250,33587200,25,0,50,36.587741264033,-121.75527337717617,233.33011287543923,1.25
"builtin_interfaces.msg.Time(sec=1751477603, nanosec=340734599)",BESTGNSSPOS,1429,0,0,180,2373,322421300,33587200,25,0,50,36.58774110302165,-121.75527357483352,233.33233106136322,1.2999999523162842
"builtin_interfaces.msg.Time(sec=1751477603, nanosec=386887253)",BESTGNSSPOS,1429,0,0,180,2373,322421350,33587200,25,0,50,36.58774092405871,-121.75527381841059,233.32888601347804,1.350000023841858
"builtin_interfaces.msg.Time(sec=1751477603, nanosec=471710034)",BESTGNSSPOS,1429,0,0,180,2373,322421400,33587200,25,0,50,36.5877406984942,-121.75527410367249,233.3310040710494,1.399999976158142
"builtin_interfaces.msg.Time(sec=1751477603, nanosec=485437739)",BESTGNSSPOS,1429,0,0,180,2373,322421450,33587200,25,0,50,36.587740452439164,-121.75527440549212,233.32910239044577,0.44999998807907104
"builtin_interfaces.msg.Time(sec=1751477603, nanosec=541417357)",BESTGNSSPOS,1429,0,0,180,2373,322421500,33587200,25,0,50,36.587740170587125,-121.7552747460845,233.33157186955214,0.5
"builtin_interfaces.msg.Time(sec=1751477603, nanosec=584397201)",BESTGNSSPOS,1429,0,0,180,2373,322421550,33587200,26,0,50,36.5877398564717,-121.75527512019006,233.33346179686487,0.550000011920929
"builtin_interfaces.msg.Time(sec=1751477603, nanosec=639233319)",BESTGNSSPOS,1429,0,0,180,2373,322421600,33587200,26,0,50,36.58773953854116,-121.75527554431233,233.33042554091662,0.6000000238418579
"builtin_interfaces.msg.Time(sec=1751477603, nanosec=684066123)",BESTGNSSPOS,1429,0,0,180,2373,322421650,33587200,26,0,50,36.587739183984716,-121.75527599942735,233.32652276661247,0.6499999761581421
"builtin_interfaces.msg.Time(sec=1751477603, nanosec=734497007)",BESTGNSSPOS,1429,0,0,180,2373,322421700,33587200,26,0,50,36.587738761054126,-121.75527647064068,233.3252671342343,0.699999988079071
"builtin_interfaces.msg.Time(sec=1751477603, nanosec=784006421)",BESTGNSSPOS,1429,0,0,180,2373,322421750,33587200,26,0,50,36.58773827342864,-121.75527702258424,233.32563032582402,0.75
"builtin_interfaces.msg.Time(sec=1751477603, nanosec=841764300)",BESTGNSSPOS,1429,0,0,180,2373,322421800,33587200,26,0,50,36.58773778488536,-121.75527763110001,233.32336570508778,0.800000011920929
"builtin_interfaces.msg.Time(sec=1751477603, nanosec=883796508)",BESTGNSSPOS,1429,0,0,180,2373,322421850,33587200,26,0,50,36.587737231539684,-121.7552782578987,233.32584738638252,0.8500000238418579
"builtin_interfaces.msg.Time(sec=1751477603, nanosec=935233650)",BESTGNSSPOS,1429,0,0,180,2373,322421900,33587200,26,0,50,36.5877366643578,-121.75527890477368,233.32272126991302,0.8999999761581421
"builtin_interfaces.msg.Time(sec=1751477603, nanosec=985799343)",BESTGNSSPOS,1429,0,0,180,2373,322421950,33587200,26,0,50,36.587736016213675,-121.75527962640517,233.32362309563905,0.949999988079071
"builtin_interfaces.msg.Time(sec=1751477604, nanosec=66343901)",BESTGNSSPOS,1429,0,0,180,2373,322422000,33587200,26,0,50,36.587735349919015,-121.75528040370999,233.31810365617275,1.0
"builtin_interfaces.msg.Time(sec=1751477604, nanosec=85402813)",BESTGNSSPOS,1429,0,0,180,2373,322422050,33587200,26,0,50,36.587734644494574,-121.75528119513571,233.31656952947378,1.0499999523162842
"builtin_interfaces.msg.Time(sec=1751477604, nanosec=135295556)",BESTGNSSPOS,1429,0,0,180,2373,322422100,33587200,24,0,50,36.58773388370594,-121.7552820686538,233.3124352833256,1.100000023841858
"builtin_interfaces.msg.Time(sec=1751477604, nanosec=188398098)",BESTGNSSPOS,1429,0,0,180,2373,322422150,33587200,24,0,50,36.58773306573859,-121.75528295321679,233.31056386046112,1.149999976158142
"builtin_interfaces.msg.Time(sec=1751477604, nanosec=348029863)",BESTGNSSPOS,1429,0,0,180,2373,322422200,33587200,24,0,50,36.58773222195117,-121.75528390342046,233.31498011760414,1.2000000476837158
"builtin_interfaces.msg.Time(sec=1751477604, nanosec=354842309)",BESTGNSSPOS,1429,0,0,180,2373,322422250,33587200,24,0,50,36.587731334935626,-121.75528490018179,233.31767275743186,1.25
"builtin_interfaces.msg.Time(sec=1751477604, nanosec=362228921)",BESTGNSSPOS,1429,0,0,180,2373,322422300,33587200,24,0,50,36.58773039557515,-121.75528589091755,233.31382537540048,1.2999999523162842
"builtin_interfaces.msg.Time(sec=1751477604, nanosec=384361982)",BESTGNSSPOS,1429,0,0,180,2373,322422350,33587200,24,0,50,36.587729408701136,-121.75528695747866,233.32052030973136,0.3499999940395355
"builtin_interfaces.msg.Time(sec=1751477604, nanosec=440219711)",BESTGNSSPOS,1429,0,0,180,2373,322422400,33587200,24,0,50,36.58772837228376,-121.75528805460046,233.3180161016062,0.4000000059604645
"builtin_interfaces.msg.Time(sec=1751477604, nanosec=484605951)",BESTGNSSPOS,1429,0,0,180,2373,322422450,33587200,24,0,50,36.5877273114653,-121.75528919501689,233.3123538279906,0.44999998807907104
"builtin_interfaces.msg.Time(sec=1751477604, nanosec=539362342)",BESTGNSSPOS,1429,0,0,180,2373,322422500,33587200,24,0,50,36.587726183211984,-121.75529039711265,233.3132885666564,0.5
"builtin_interfaces.msg.Time(sec=1751477604, nanosec=585563840)",BESTGNSSPOS,1429,0,0,180,2373,322422550,33587200,24,0,50,36.587725023813555,-121.75529161541289,233.3106915196404,0.550000011920929
"builtin_interfaces.msg.Time(sec=1751477604, nanosec=640353897)",BESTGNSSPOS,1429,0,0,180,2373,322422600,33587200,24,0,50,36.58772378532168,-121.75529287867705,233.30844644177705,0.6000000238418579
"builtin_interfaces.msg.Time(sec=1751477604, nanosec=683603574)",BESTGNSSPOS,1429,0,0,180,2373,322422650,33587200,24,0,50,36.587722503898156,-121.75529418390815,233.30581046454608,0.6499999761581421
"builtin_interfaces.msg.Time(sec=1751477604, nanosec=734964065)",BESTGNSSPOS,1429,0,0,180,2373,322422700,33587200,24,0,50,36.58772116201257,-121.75529554931691,233.30554249323905,0.699999988079071
"builtin_interfaces.msg.Time(sec=1751477604, nanosec=785872691)",BESTGNSSPOS,1429,0,0,180,2373,322422750,33587200,24,0,50,36.58771976807018,-121.75529694851933,233.30434417258948,0.75
"builtin_interfaces.msg.Time(sec=1751477604, nanosec=839132475)",BESTGNSSPOS,1429,0,0,180,2373,322422800,33587200,24,0,50,36.587718316651845,-121.75529836818879,233.2988314135,0.800000011920929
"builtin_interfaces.msg.Time(sec=1751477604, nanosec=884214671)",BESTGNSSPOS,1429,0,0,180,2373,322422850,33587200,24,0,50,36.58771681675245,-121.75529987578292,233.29609671235085,0.8500000238418579
"builtin_interfaces.msg.Time(sec=1751477604, nanosec=934447090)",BESTGNSSPOS,1429,0,0,180,2373,322422900,33587200,24,0,50,36.58771525917383,-121.75530140542999,233.29544613324106,0.8999999761581421
"builtin_interfaces.msg.Time(sec=1751477604, nanosec=983209330)",BESTGNSSPOS,1429,0,0,180,2373,322422950,33587200,24,0,50,36.58771366364793,-121.75530298553991,233.29155763238668,0.949999988079071
"builtin_interfaces.msg.Time(sec=1751477605, nanosec=59209567)",BESTGNSSPOS,1429,0,0,180,2373,322423000,33587200,24,0,50,36.587711984526344,-121.7553046037342,233.28809796273708,1.0
"builtin_interfaces.msg.Time(sec=1751477605, nanosec=86236274)",BESTGNSSPOS,1429,0,0,180,2373,322423050,33587200,24,0,50,36.587710255656816,-121.7553062653622,233.28371550980955,1.0499999523162842
"builtin_interfaces.msg.Time(sec=1751477605, nanosec=136015957)",BESTGNSSPOS,1429,0,0,180,2373,322423100,33587200,23,0,50,36.58770844860787,-121.75530800264127,233.28527411166579,1.100000023841858
"builtin_interfaces.msg.Time(sec=1751477605, nanosec=185535223)",BESTGNSSPOS,1429,0,0,180,2373,322423150,33587200,23,0,50,36.58770663594822,-121.75530973962428,233.28184590954334,1.149999976158142
"builtin_interfaces.msg.Time(sec=1751477605, nanosec=317503911)",BESTGNSSPOS,1429,0,0,180,2373,322423200,33587200,23,0,50,36.587704746724164,-121.7553115354947,233.2780862832442,1.2000000476837158
"builtin_interfaces.msg.Time(sec=1751477605, nanosec=323106157)",BESTGNSSPOS,1429,0,0,180,2373,322423250,33587200,23,0,50,36.58770276571785,-121.75531333746835,233.27613736502826,1.25
"builtin_interfaces.msg.Time(sec=1751477605, nanosec=338107808)",BESTGNSSPOS,1429,0,0,180,2373,322423300,33587200,23,0,50,36.58770076914097,-121.75531518810766,233.27520561777055,1.2999999523162842
"builtin_interfaces.msg.Time(sec=1751477605, nanosec=384175813)",BESTGNSSPOS,1429,0,0,180,2373,322423350,33587200,23,0,50,36.58769870749638,-121.75531709524957,233.27007385902107,0.3499999940395355
"builtin_interfaces.msg.Time(sec=1751477605, nanosec=439401349)",BESTGNSSPOS,1429,0,0,180,2373,322423400,33587200,23,0,50,36.58769664641651,-121.75531901694647,233.26235265284777,0.4000000059604645
"builtin_interfaces.msg.Time(sec=1751477605, nanosec=484401765)",BESTGNSSPOS,1429,0,0,180,2373,322423450,33587200,23,0,50,36.58769452204427,-121.75532099852438,233.2584556909278,0.44999998807907104
"builtin_interfaces.msg.Time(sec=1751477605, nanosec=540074739)",BESTGNSSPOS,1429,0,0,180,2373,322423500,33587200,23,0,50,36.58769231966535,-121.75532298064586,233.253506234847,0.5
"builtin_interfaces.msg.Time(sec=1751477605, nanosec=584291904)",BESTGNSSPOS,1429,0,0,180,2373,322423550,33587200,23,0,50,36.58769011677749,-121.75532501808667,233.25016189739108,0.550000011920929
"builtin_interfaces.msg.Time(sec=1751477605, nanosec=639876344)",BESTGNSSPOS,1429,0,0,180,2373,322423600,33587200,23,0,50,36.587687881239034,-121.75532707716116,233.24751657713205,0.6000000238418579
"builtin_interfaces.msg.Time(sec=1751477605, nanosec=684498220)",BESTGNSSPOS,1429,0,0,180,2373,322423650,33587200,23,0,50,36.58768562811862,-121.75532911939986,233.2421631840989,0.6499999761581421
"builtin_interfaces.msg.Time(sec=1751477605, nanosec=734464301)",BESTGNSSPOS,1429,0,0,180,2373,322423700,33587200,23,0,50,36.58768333784345,-121.75533120179784,233.23712416831404,0.699999988079071
"builtin_interfaces.msg.Time(sec=1751477605, nanosec=783945363)",BESTGNSSPOS,1429,0,0,180,2373,322423750,33587200,23,0,50,36.587681049234995,-121.75533328479422,233.23025463242084,0.75
"builtin_interfaces.msg.Time(sec=1751477605, nanosec=840487006)",BESTGNSSPOS,1429,0,0,180,2373,322423800,33587200,23,0,50,36.587678772453664,-121.75533532320215,233.2268242975697,0.800000011920929
"builtin_interfaces.msg.Time(sec=1751477605, nanosec=883912591)",BESTGNSSPOS,1429,0,0,180,2373,322423850,33587200,23,0,50,36.587676494237314,-121.75533735833928,233.22323576826602,0.8500000238418579
"builtin_interfaces.msg.Time(sec=1751477605, nanosec=934483502)",BESTGNSSPOS,1429,0,0,180,2373,322423900,33587200,23,0,50,36.58767421553861,-121.75533941957325,233.2146456381306,0.8999999761581421
"builtin_interfaces.msg.Time(sec=1751477605, nanosec=991170483)",BESTGNSSPOS,1429,0,0,180,2373,322423950,33587200,23,0,50,36.58767195734581,-121.75534148239304,233.2137212753296,0.949999988079071
"builtin_interfaces.msg.Time(sec=1751477606, nanosec=63123347)",BESTGNSSPOS,1429,0,0,180,2373,322424000,33587200,23,0,50,36.58766967585921,-121.75534352577517,233.21573816332966,1.0
"builtin_interfaces.msg.Time(sec=1751477606, nanosec=88952193)",BESTGNSSPOS,1429,0,0,180,2373,322424050,33587200,23,0,50,36.58766741547028,-121.75534558443422,233.20961654093117,1.0499999523162842
"builtin_interfaces.msg.Time(sec=1751477606, nanosec=135765421)",BESTGNSSPOS,1429,0,0,180,2373,322424100,33587200,26,0,50,36.5876651305098,-121.7553476145589,233.20526404771954,1.100000023841858
"builtin_interfaces.msg.Time(sec=1751477606, nanosec=321325418)",BESTGNSSPOS,1429,0,0,180,2373,322424150,33587200,26,0,50,36.587662872624286,-121.75534962679711,233.2005878612399,1.149999976158142
"builtin_interfaces.msg.Time(sec=1751477606, nanosec=337060713)",BESTGNSSPOS,1429,0,0,180,2373,322424200,33587200,26,0,50,36.58766063518401,-121.75535163871052,233.2010536706075,1.2000000476837158
"builtin_interfaces.msg.Time(sec=1751477606, nanosec=343294894)",BESTGNSSPOS,1429,0,0,180,2373,322424250,33587200,26,0,50,36.58765843363157,-121.75535362842321,233.19631565455347,1.25
"builtin_interfaces.msg.Time(sec=1751477606, nanosec=348665093)",BESTGNSSPOS,1429,0,0,180,2373,322424300,33587200,26,0,50,36.58765625103976,-121.7553556410185,233.19080412574112,1.2999999523162842
"builtin_interfaces.msg.Time(sec=1751477606, nanosec=384384821)",BESTGNSSPOS,1429,0,0,180,2373,322424350,33587200,26,0,50,36.58765406011461,-121.75535761090336,233.1816955404356,0.3499999940395355
"builtin_interfaces.msg.Time(sec=1751477606, nanosec=439237675)",BESTGNSSPOS,1429,0,0,180,2373,322424400,33587200,26,0,50,36.58765189143169,-121.75535955402962,233.1763016032055,0.4000000059604645
"builtin_interfaces.msg.Time(sec=1751477606, nanosec=484549124)",BESTGNSSPOS,1429,0,0,180,2373,322424450,33587200,26,0,50,36.58764971270668,-121.75536150482009,233.17915991693735,0.44999998807907104
"builtin_interfaces.msg.Time(sec=1751477606, nanosec=539771631)",BESTGNSSPOS,1429,0,0,180,2373,322424500,33587200,26,0,50,36.58764754710742,-121.75536349931139,233.16748891863972,0.5
"builtin_interfaces.msg.Time(sec=1751477606, nanosec=598202557)",BESTGNSSPOS,1429,0,0,180,2373,322424550,33587200,26,0,50,36.58764537242632,-121.75536545050095,233.16280045360327,0.550000011920929
"builtin_interfaces.msg.Time(sec=1751477606, nanosec=639828298)",BESTGNSSPOS,1429,0,0,180,2373,322424600,33587200,26,0,50,36.58764320707165,-121.75536740401826,233.15946524497122,0.6000000238418579
"builtin_interfaces.msg.Time(sec=1751477606, nanosec=684519980)",BESTGNSSPOS,1429,0,0,180,2373,322424650,33587200,26,0,50,36.587641053013556,-121.75536937335019,233.15219399798661,0.6499999761581421
"builtin_interfaces.msg.Time(sec=1751477606, nanosec=734628377)",BESTGNSSPOS,1429,0,0,180,2373,322424700,33587200,26,0,50,36.587638905259105,-121.75537134766873,233.15036565437913,0.699999988079071
"builtin_interfaces.msg.Time(sec=1751477606, nanosec=785975611)",BESTGNSSPOS,1429,0,0,180,2373,322424750,33587200,26,0,50,36.58763674446617,-121.75537331852397,233.1461868546903,0.75
"builtin_interfaces.msg.Time(sec=1751477606, nanosec=840069834)",BESTGNSSPOS,1429,0,0,180,2373,322424800,33587200,26,0,50,36.587634583195886,-121.75537533482436,233.14331455715,0.800000011920929
"builtin_interfaces.msg.Time(sec=1751477606, nanosec=883941107)",BESTGNSSPOS,1429,0,0,180,2373,322424850,33587200,26,0,50,36.587632374236314,-121.75537730701438,233.1398269860074,0.8500000238418579
"builtin_interfaces.msg.Time(sec=1751477606, nanosec=934660238)",BESTGNSSPOS,1429,0,0,180,2373,322424900,33587200,26,0,50,36.587630187784875,-121.75537931119304,233.13479709718376,0.8999999761581421
"builtin_interfaces.msg.Time(sec=1751477606, nanosec=984697402)",BESTGNSSPOS,1429,0,0,180,2373,322424950,33587200,26,0,50,36.5876280204656,-121.75538130787763,233.13078379817307,0.949999988079071
"builtin_interfaces.msg.Time(sec=1751477607, nanosec=66418634)",BESTGNSSPOS,1429,0,0,180,2373,322425000,33587200,26,0,50,36.58762587036267,-121.75538334104843,233.12929787207395,1.0
"builtin_interfaces.msg.Time(sec=1751477607, nanosec=84505598)",BESTGNSSPOS,1429,0,0,180,2373,322425050,33587200,26,0,50,36.58762368243797,-121.75538538430744,233.12414652481675,1.0499999523162842
"builtin_interfaces.msg.Time(sec=1751477607, nanosec=134970592)",BESTGNSSPOS,1429,0,0,180,2373,322425100,33587200,26,0,50,36.58762147575775,-121.75538737878588,233.11715184897184,1.100000023841858
"builtin_interfaces.msg.Time(sec=1751477607, nanosec=184269346)",BESTGNSSPOS,1429,0,0,180,2373,322425150,33587200,27,0,50,36.58761929170157,-121.75538937176874,233.11096151266247,1.149999976158142
"builtin_interfaces.msg.Time(sec=1751477607, nanosec=260625288)",BESTGNSSPOS,1429,0,0,180,2373,322425200,33587200,27,0,50,36.587617113819505,-121.75539139564427,233.10733858309686,1.2000000476837158
"builtin_interfaces.msg.Time(sec=1751477607, nanosec=320174665)",BESTGNSSPOS,1429,0,0,180,2373,322425250,33587200,27,0,50,36.58761495939054,-121.75539343024126,233.10915833432227,1.25
"builtin_interfaces.msg.Time(sec=1751477607, nanosec=335318622)",BESTGNSSPOS,1429,0,0,180,2373,322425300,33587200,27,0,50,36.58761279248738,-121.75539547573915,233.10509503725916,1.2999999523162842
"builtin_interfaces.msg.Time(sec=1751477607, nanosec=421718927)",BESTGNSSPOS,1429,0,0,180,2373,322425350,33587200,27,0,50,36.58761063540618,-121.75539750552309,233.0962817305699,1.350000023841858
"builtin_interfaces.msg.Time(sec=1751477607, nanosec=447251392)",BESTGNSSPOS,1429,0,0,180,2373,322425400,33587200,27,0,50,36.5876084676395,-121.7553994942897,233.08634586818516,1.399999976158142
"builtin_interfaces.msg.Time(sec=1751477607, nanosec=483835705)",BESTGNSSPOS,1429,0,0,180,2373,322425450,33587200,27,0,50,36.58760631151044,-121.7554015204213,233.09247454628348,0.44999998807907104
"builtin_interfaces.msg.Time(sec=1751477607, nanosec=540099561)",BESTGNSSPOS,1429,0,0,180,2373,322425500,33587200,27,0,50,36.587604143361425,-121.75540356583711,233.09149417094886,0.5
"builtin_interfaces.msg.Time(sec=1751477607, nanosec=587795746)",BESTGNSSPOS,1429,0,0,180,2373,322425550,33587200,27,0,50,36.58760200370642,-121.75540555921569,233.08441255707294,0.550000011920929
"builtin_interfaces.msg.Time(sec=1751477607, nanosec=640959697)",BESTGNSSPOS,1429,0,0,180,2373,322425600,33587200,27,0,50,36.58759986694219,-121.75540758100666,233.07365587167442,0.6000000238418579
