stamp,marelli_track_flag,marelli_vehicle_flag,marelli_sector_flag,marelli_rc_base_sync_check,marelli_rc_lte_rssi
"builtin_interfaces.msg.Time(sec=1751477838, nanosec=13890283)",1,1,0,True,-38.0
"builtin_interfaces.msg.Time(sec=1751477838, nanosec=13890283)",1,1,0,True,-38.0
"builtin_interfaces.msg.Time(sec=1751477838, nanosec=24823027)",1,1,0,True,-38.0
"builtin_interfaces.msg.Time(sec=1751477838, nanosec=34868610)",1,1,0,True,-38.0
"builtin_interfaces.msg.Time(sec=1751477838, nanosec=44779091)",1,1,0,True,-38.0
"builtin_interfaces.msg.Time(sec=1751477838, nanosec=55339322)",1,1,0,True,-38.0
"builtin_interfaces.msg.Time(sec=1751477838, nanosec=65426726)",1,1,0,True,-38.0
"builtin_interfaces.msg.Time(sec=1751477838, nanosec=74798285)",1,1,0,True,-38.0
"builtin_interfaces.msg.Time(sec=1751477838, nanosec=85837131)",1,1,0,True,-38.0
"builtin_interfaces.msg.Time(sec=1751477838, nanosec=95641750)",1,1,0,True,-38.0
"builtin_interfaces.msg.Time(sec=1751477838, nanosec=114769190)",1,1,0,True,-38.0
"builtin_interfaces.msg.Time(sec=1751477838, nanosec=114769190)",1,1,0,True,-38.0
"builtin_interfaces.msg.Time(sec=1751477838, nanosec=126627315)",1,1,0,True,-38.0
"builtin_interfaces.msg.Time(sec=1751477838, nanosec=134890283)",1,1,0,True,-38.0
"builtin_interfaces.msg.Time(sec=1751477838, nanosec=145410800)",1,1,0,True,-38.0
"builtin_interfaces.msg.Time(sec=1751477838, nanosec=155177745)",1,1,0,True,-38.0
"builtin_interfaces.msg.Time(sec=1751477838, nanosec=165419689)",1,1,0,True,-38.0
"builtin_interfaces.msg.Time(sec=1751477838, nanosec=174796932)",1,1,0,True,-38.0
"builtin_interfaces.msg.Time(sec=1751477838, nanosec=184749623)",1,1,0,True,-38.0
"builtin_interfaces.msg.Time(sec=1751477838, nanosec=194808678)",1,1,0,True,-38.0
"builtin_interfaces.msg.Time(sec=1751477838, nanosec=204759400)",1,1,0,True,-38.0
"builtin_interfaces.msg.Time(sec=1751477838, nanosec=214792087)",1,1,0,True,-38.0
"builtin_interfaces.msg.Time(sec=1751477838, nanosec=224823161)",1,1,0,True,-38.0
"builtin_interfaces.msg.Time(sec=1751477838, nanosec=244119481)",1,1,0,True,-38.0
"builtin_interfaces.msg.Time(sec=1751477838, nanosec=244119481)",1,1,0,True,-38.0
"builtin_interfaces.msg.Time(sec=1751477838, nanosec=254752450)",1,1,0,True,-38.0
"builtin_interfaces.msg.Time(sec=1751477838, nanosec=264787466)",1,1,0,True,-38.0
"builtin_interfaces.msg.Time(sec=1751477838, nanosec=274760478)",1,1,0,True,-38.0
"builtin_interfaces.msg.Time(sec=1751477838, nanosec=284836062)",1,1,0,True,-38.0
"builtin_interfaces.msg.Time(sec=1751477838, nanosec=294803209)",1,1,0,True,-38.0
"builtin_interfaces.msg.Time(sec=1751477838, nanosec=304990590)",1,1,0,True,-38.0
"builtin_interfaces.msg.Time(sec=1751477838, nanosec=323951371)",1,1,0,True,-38.0
"builtin_interfaces.msg.Time(sec=1751477838, nanosec=333935526)",1,1,0,True,-38.0
"builtin_interfaces.msg.Time(sec=1751477838, nanosec=333935526)",1,1,0,True,-38.0
"builtin_interfaces.msg.Time(sec=1751477838, nanosec=344904816)",1,1,0,True,-38.0
"builtin_interfaces.msg.Time(sec=1751477838, nanosec=354796395)",1,1,0,True,-38.0
"builtin_interfaces.msg.Time(sec=1751477838, nanosec=364796506)",1,1,0,True,-38.0
"builtin_interfaces.msg.Time(sec=1751477838, nanosec=378534535)",1,1,0,True,-38.0
"builtin_interfaces.msg.Time(sec=1751477838, nanosec=394763304)",1,1,0,True,-38.0
"builtin_interfaces.msg.Time(sec=1751477838, nanosec=394763304)",1,1,0,True,-38.0
"builtin_interfaces.msg.Time(sec=1751477838, nanosec=405716782)",1,1,0,True,-38.0
"builtin_interfaces.msg.Time(sec=1751477838, nanosec=414982965)",1,1,0,True,-38.0
"builtin_interfaces.msg.Time(sec=1751477838, nanosec=435126117)",1,1,0,True,-38.0
"builtin_interfaces.msg.Time(sec=1751477838, nanosec=435126117)",1,1,0,True,-38.0
"builtin_interfaces.msg.Time(sec=1751477838, nanosec=444841520)",1,1,0,True,-38.0
"builtin_interfaces.msg.Time(sec=1751477838, nanosec=464046399)",1,1,0,True,-38.0
"builtin_interfaces.msg.Time(sec=1751477838, nanosec=464046399)",1,1,0,True,-38.0
"builtin_interfaces.msg.Time(sec=1751477838, nanosec=474757789)",1,1,0,True,-38.0
"builtin_interfaces.msg.Time(sec=1751477838, nanosec=484840398)",1,1,0,True,-38.0
"builtin_interfaces.msg.Time(sec=1751477838, nanosec=495048915)",1,1,0,True,-38.0
"builtin_interfaces.msg.Time(sec=1751477838, nanosec=505223566)",1,1,0,True,-38.0
"builtin_interfaces.msg.Time(sec=1751477838, nanosec=515283755)",1,1,0,True,-38.0
"builtin_interfaces.msg.Time(sec=1751477838, nanosec=524759912)",1,1,0,True,-38.0
"builtin_interfaces.msg.Time(sec=1751477838, nanosec=534775205)",1,1,0,True,-38.0
"builtin_interfaces.msg.Time(sec=1751477838, nanosec=544824926)",1,1,0,True,-38.0
"builtin_interfaces.msg.Time(sec=1751477838, nanosec=563952715)",1,1,0,True,-38.0
"builtin_interfaces.msg.Time(sec=1751477838, nanosec=563952715)",1,1,0,True,-38.0
"builtin_interfaces.msg.Time(sec=1751477838, nanosec=575772341)",1,1,0,True,-38.0
"builtin_interfaces.msg.Time(sec=1751477838, nanosec=575772341)",1,1,0,True,-38.0
"builtin_interfaces.msg.Time(sec=1751477838, nanosec=596014311)",1,1,0,True,-38.0
"builtin_interfaces.msg.Time(sec=1751477838, nanosec=604760021)",1,1,0,True,-38.0
"builtin_interfaces.msg.Time(sec=1751477838, nanosec=614836129)",1,1,0,True,-38.0
"builtin_interfaces.msg.Time(sec=1751477838, nanosec=625092541)",1,1,0,True,-38.0
"builtin_interfaces.msg.Time(sec=1751477838, nanosec=635722278)",1,1,0,True,-38.0
"builtin_interfaces.msg.Time(sec=1751477838, nanosec=644922978)",1,1,0,True,-38.0
"builtin_interfaces.msg.Time(sec=1751477838, nanosec=654766708)",1,1,0,True,-38.0
"builtin_interfaces.msg.Time(sec=1751477838, nanosec=664807893)",1,1,0,True,-38.0
"builtin_interfaces.msg.Time(sec=1751477838, nanosec=674705516)",1,1,0,True,-38.0
"builtin_interfaces.msg.Time(sec=1751477838, nanosec=684760144)",1,1,0,True,-38.0
"builtin_interfaces.msg.Time(sec=1751477838, nanosec=694915999)",1,1,0,True,-38.0
"builtin_interfaces.msg.Time(sec=1751477838, nanosec=704933698)",1,1,0,True,-38.0
"builtin_interfaces.msg.Time(sec=1751477838, nanosec=715207244)",1,1,0,True,-38.0
"builtin_interfaces.msg.Time(sec=1751477838, nanosec=724767354)",1,1,0,True,-38.0
"builtin_interfaces.msg.Time(sec=1751477838, nanosec=735735442)",1,1,0,True,-38.0
"builtin_interfaces.msg.Time(sec=1751477838, nanosec=744871130)",1,1,0,True,-38.0
"builtin_interfaces.msg.Time(sec=1751477838, nanosec=757329757)",1,1,0,True,-38.0
"builtin_interfaces.msg.Time(sec=1751477838, nanosec=767717502)",1,1,0,True,-38.0
"builtin_interfaces.msg.Time(sec=1751477838, nanosec=774766234)",1,1,0,True,-38.0
"builtin_interfaces.msg.Time(sec=1751477838, nanosec=784760239)",1,1,0,True,-38.0
"builtin_interfaces.msg.Time(sec=1751477838, nanosec=794845245)",1,1,0,True,-38.0
"builtin_interfaces.msg.Time(sec=1751477838, nanosec=813916257)",1,1,0,True,-38.0
"builtin_interfaces.msg.Time(sec=1751477838, nanosec=813916257)",1,1,0,True,-38.0
"builtin_interfaces.msg.Time(sec=1751477838, nanosec=824868979)",1,1,0,True,-38.0
"builtin_interfaces.msg.Time(sec=1751477838, nanosec=834682828)",1,1,0,True,-38.0
"builtin_interfaces.msg.Time(sec=1751477838, nanosec=846552231)",1,1,0,True,-38.0
"builtin_interfaces.msg.Time(sec=1751477838, nanosec=854853675)",1,1,0,True,-38.0
"builtin_interfaces.msg.Time(sec=1751477838, nanosec=865498457)",1,1,0,True,-38.0
"builtin_interfaces.msg.Time(sec=1751477838, nanosec=874794345)",1,1,0,True,-38.0
"builtin_interfaces.msg.Time(sec=1751477838, nanosec=884795097)",1,1,0,True,-38.0
"builtin_interfaces.msg.Time(sec=1751477838, nanosec=894761988)",1,1,0,True,-38.0
"builtin_interfaces.msg.Time(sec=1751477838, nanosec=906009885)",1,1,0,True,-38.0
"builtin_interfaces.msg.Time(sec=1751477838, nanosec=914413163)",1,1,0,True,-38.0
"builtin_interfaces.msg.Time(sec=1751477838, nanosec=924495287)",1,1,0,True,-38.0
"builtin_interfaces.msg.Time(sec=1751477838, nanosec=934828478)",1,1,0,True,-38.0
"builtin_interfaces.msg.Time(sec=1751477838, nanosec=953926535)",1,1,0,True,-38.0
"builtin_interfaces.msg.Time(sec=1751477838, nanosec=953926535)",1,1,0,True,-38.0
"builtin_interfaces.msg.Time(sec=1751477838, nanosec=964765746)",1,1,0,True,-38.0
"builtin_interfaces.msg.Time(sec=1751477838, nanosec=974767738)",1,1,0,True,-38.0
"builtin_interfaces.msg.Time(sec=1751477838, nanosec=984753389)",1,1,0,True,-38.0
"builtin_interfaces.msg.Time(sec=1751477838, nanosec=994765287)",1,1,0,True,-38.0
"builtin_interfaces.msg.Time(sec=1751477839, nanosec=6223589)",1,1,0,True,-38.0
"builtin_interfaces.msg.Time(sec=1751477839, nanosec=14848597)",1,1,0,True,-38.0
"builtin_interfaces.msg.Time(sec=1751477839, nanosec=24204787)",1,1,0,True,-38.0
"builtin_interfaces.msg.Time(sec=1751477839, nanosec=34161377)",1,1,0,True,-38.0
"builtin_interfaces.msg.Time(sec=1751477839, nanosec=45330087)",1,1,0,True,-38.0
"builtin_interfaces.msg.Time(sec=1751477839, nanosec=54072696)",1,1,0,True,-38.0
"builtin_interfaces.msg.Time(sec=1751477839, nanosec=64839721)",1,1,0,True,-38.0
"builtin_interfaces.msg.Time(sec=1751477839, nanosec=74779569)",1,1,0,True,-38.0
"builtin_interfaces.msg.Time(sec=1751477839, nanosec=84760695)",1,1,0,True,-38.0
"builtin_interfaces.msg.Time(sec=1751477839, nanosec=94950850)",1,1,0,True,-38.0
"builtin_interfaces.msg.Time(sec=1751477839, nanosec=104775278)",1,1,0,True,-38.0
"builtin_interfaces.msg.Time(sec=1751477839, nanosec=115082480)",1,1,0,True,-38.0
"builtin_interfaces.msg.Time(sec=1751477839, nanosec=124943616)",1,1,0,True,-38.0
"builtin_interfaces.msg.Time(sec=1751477839, nanosec=134760161)",1,1,0,True,-38.0
"builtin_interfaces.msg.Time(sec=1751477839, nanosec=144805700)",1,1,0,True,-38.0
"builtin_interfaces.msg.Time(sec=1751477839, nanosec=154813653)",1,1,0,True,-38.0
"builtin_interfaces.msg.Time(sec=1751477839, nanosec=165843589)",1,1,0,True,-38.0
"builtin_interfaces.msg.Time(sec=1751477839, nanosec=174872784)",1,1,0,True,-38.0
"builtin_interfaces.msg.Time(sec=1751477839, nanosec=184140430)",1,1,0,True,-38.0
"builtin_interfaces.msg.Time(sec=1751477839, nanosec=194768089)",1,1,0,True,-38.0
"builtin_interfaces.msg.Time(sec=1751477839, nanosec=209700021)",1,1,0,True,-54.0
"builtin_interfaces.msg.Time(sec=1751477839, nanosec=214846983)",1,1,0,True,-54.0
"builtin_interfaces.msg.Time(sec=1751477839, nanosec=226199053)",1,1,0,True,-54.0
"builtin_interfaces.msg.Time(sec=1751477839, nanosec=239247380)",1,1,0,True,-54.0
"builtin_interfaces.msg.Time(sec=1751477839, nanosec=245008665)",1,1,0,True,-54.0
"builtin_interfaces.msg.Time(sec=1751477839, nanosec=254821773)",1,1,0,True,-54.0
"builtin_interfaces.msg.Time(sec=1751477839, nanosec=264765141)",1,1,0,True,-54.0
"builtin_interfaces.msg.Time(sec=1751477839, nanosec=274997194)",1,1,0,True,-54.0
"builtin_interfaces.msg.Time(sec=1751477839, nanosec=294803306)",1,1,0,True,-54.0
"builtin_interfaces.msg.Time(sec=1751477839, nanosec=294803306)",1,1,0,True,-54.0
"builtin_interfaces.msg.Time(sec=1751477839, nanosec=304797310)",1,1,0,True,-54.0
"builtin_interfaces.msg.Time(sec=1751477839, nanosec=315702244)",1,1,0,True,-54.0
"builtin_interfaces.msg.Time(sec=1751477839, nanosec=324790967)",1,1,0,True,-54.0
"builtin_interfaces.msg.Time(sec=1751477839, nanosec=334770703)",1,1,0,True,-54.0
"builtin_interfaces.msg.Time(sec=1751477839, nanosec=344792425)",1,1,0,True,-54.0
"builtin_interfaces.msg.Time(sec=1751477839, nanosec=354778376)",1,1,0,True,-54.0
"builtin_interfaces.msg.Time(sec=1751477839, nanosec=374769752)",1,1,0,True,-54.0
"builtin_interfaces.msg.Time(sec=1751477839, nanosec=384755994)",1,1,0,True,-54.0
"builtin_interfaces.msg.Time(sec=1751477839, nanosec=384755994)",1,1,0,True,-54.0
"builtin_interfaces.msg.Time(sec=1751477839, nanosec=394838914)",1,1,0,True,-54.0
"builtin_interfaces.msg.Time(sec=1751477839, nanosec=404744260)",1,1,0,True,-54.0
"builtin_interfaces.msg.Time(sec=1751477839, nanosec=414763502)",1,1,0,True,-54.0
"builtin_interfaces.msg.Time(sec=1751477839, nanosec=424770115)",1,1,0,True,-54.0
"builtin_interfaces.msg.Time(sec=1751477839, nanosec=434763894)",1,1,0,True,-54.0
"builtin_interfaces.msg.Time(sec=1751477839, nanosec=444794272)",1,1,0,True,-54.0
"builtin_interfaces.msg.Time(sec=1751477839, nanosec=455310174)",1,1,0,True,-54.0
"builtin_interfaces.msg.Time(sec=1751477839, nanosec=474816552)",1,1,0,True,-54.0
"builtin_interfaces.msg.Time(sec=1751477839, nanosec=474816552)",1,1,0,True,-54.0
"builtin_interfaces.msg.Time(sec=1751477839, nanosec=484765338)",1,1,0,True,-54.0
"builtin_interfaces.msg.Time(sec=1751477839, nanosec=495052342)",1,1,0,True,-54.0
"builtin_interfaces.msg.Time(sec=1751477839, nanosec=505016063)",1,1,0,True,-54.0
"builtin_interfaces.msg.Time(sec=1751477839, nanosec=514795312)",1,1,0,True,-54.0
"builtin_interfaces.msg.Time(sec=1751477839, nanosec=524855689)",1,1,0,True,-54.0
"builtin_interfaces.msg.Time(sec=1751477839, nanosec=534763908)",1,1,0,True,-54.0
"builtin_interfaces.msg.Time(sec=1751477839, nanosec=544945052)",1,1,0,True,-54.0
"builtin_interfaces.msg.Time(sec=1751477839, nanosec=554894738)",1,1,0,True,-54.0
"builtin_interfaces.msg.Time(sec=1751477839, nanosec=564822333)",1,1,0,True,-54.0
"builtin_interfaces.msg.Time(sec=1751477839, nanosec=575678179)",1,1,0,True,-54.0
"builtin_interfaces.msg.Time(sec=1751477839, nanosec=584753588)",1,1,0,True,-54.0
"builtin_interfaces.msg.Time(sec=1751477839, nanosec=594917116)",1,1,0,True,-54.0
"builtin_interfaces.msg.Time(sec=1751477839, nanosec=604797820)",1,1,0,True,-54.0
"builtin_interfaces.msg.Time(sec=1751477839, nanosec=614772492)",1,1,0,True,-54.0
"builtin_interfaces.msg.Time(sec=1751477839, nanosec=624762507)",1,1,0,True,-54.0
"builtin_interfaces.msg.Time(sec=1751477839, nanosec=634795164)",1,1,0,True,-54.0
"builtin_interfaces.msg.Time(sec=1751477839, nanosec=644784607)",1,1,0,True,-54.0
"builtin_interfaces.msg.Time(sec=1751477839, nanosec=655827702)",1,1,0,True,-54.0
"builtin_interfaces.msg.Time(sec=1751477839, nanosec=664845619)",1,1,0,True,-54.0
"builtin_interfaces.msg.Time(sec=1751477839, nanosec=674813428)",1,1,0,True,-54.0
"builtin_interfaces.msg.Time(sec=1751477839, nanosec=685418972)",1,1,0,True,-54.0
"builtin_interfaces.msg.Time(sec=1751477839, nanosec=699096299)",1,1,0,True,-54.0
"builtin_interfaces.msg.Time(sec=1751477839, nanosec=706311082)",1,1,0,True,-54.0
"builtin_interfaces.msg.Time(sec=1751477839, nanosec=724852206)",1,1,0,True,-54.0
"builtin_interfaces.msg.Time(sec=1751477839, nanosec=724852206)",1,1,0,True,-54.0
"builtin_interfaces.msg.Time(sec=1751477839, nanosec=735630204)",1,1,0,True,-54.0
"builtin_interfaces.msg.Time(sec=1751477839, nanosec=754919411)",1,1,0,True,-54.0
"builtin_interfaces.msg.Time(sec=1751477839, nanosec=754919411)",1,1,0,True,-54.0
"builtin_interfaces.msg.Time(sec=1751477839, nanosec=764833282)",1,1,0,True,-54.0
"builtin_interfaces.msg.Time(sec=1751477839, nanosec=774835844)",1,1,0,True,-54.0
"builtin_interfaces.msg.Time(sec=1751477839, nanosec=786287082)",1,1,0,True,-54.0
"builtin_interfaces.msg.Time(sec=1751477839, nanosec=794861980)",1,1,0,True,-54.0
"builtin_interfaces.msg.Time(sec=1751477839, nanosec=804884334)",1,1,0,True,-54.0
"builtin_interfaces.msg.Time(sec=1751477839, nanosec=815133786)",1,1,0,True,-54.0
"builtin_interfaces.msg.Time(sec=1751477839, nanosec=824808767)",1,1,0,True,-54.0
"builtin_interfaces.msg.Time(sec=1751477839, nanosec=834799058)",1,1,0,True,-54.0
"builtin_interfaces.msg.Time(sec=1751477839, nanosec=846578213)",1,1,0,True,-54.0
"builtin_interfaces.msg.Time(sec=1751477839, nanosec=855716047)",1,1,0,True,-54.0
"builtin_interfaces.msg.Time(sec=1751477839, nanosec=865427187)",1,1,0,True,-54.0
"builtin_interfaces.msg.Time(sec=1751477839, nanosec=874837425)",1,1,0,True,-54.0
"builtin_interfaces.msg.Time(sec=1751477839, nanosec=885066153)",1,1,0,True,-54.0
"builtin_interfaces.msg.Time(sec=1751477839, nanosec=894842871)",1,1,0,True,-54.0
"builtin_interfaces.msg.Time(sec=1751477839, nanosec=908272622)",1,1,0,True,-54.0
"builtin_interfaces.msg.Time(sec=1751477839, nanosec=914874498)",1,1,0,True,-54.0
"builtin_interfaces.msg.Time(sec=1751477839, nanosec=924849486)",1,1,0,True,-54.0
"builtin_interfaces.msg.Time(sec=1751477839, nanosec=935401291)",1,1,0,True,-54.0
"builtin_interfaces.msg.Time(sec=1751477839, nanosec=945783359)",1,1,0,True,-54.0
"builtin_interfaces.msg.Time(sec=1751477839, nanosec=954907304)",1,1,0,True,-54.0
"builtin_interfaces.msg.Time(sec=1751477839, nanosec=964855857)",1,1,0,True,-54.0
"builtin_interfaces.msg.Time(sec=1751477839, nanosec=974844554)",1,1,0,True,-54.0
"builtin_interfaces.msg.Time(sec=1751477839, nanosec=984834085)",1,1,0,True,-54.0
"builtin_interfaces.msg.Time(sec=1751477839, nanosec=995018875)",1,1,0,True,-54.0
"builtin_interfaces.msg.Time(sec=1751477840, nanosec=4893329)",1,1,0,True,-54.0
"builtin_interfaces.msg.Time(sec=1751477840, nanosec=15796734)",1,1,0,True,-54.0
"builtin_interfaces.msg.Time(sec=1751477840, nanosec=24849848)",1,1,0,True,-54.0
"builtin_interfaces.msg.Time(sec=1751477840, nanosec=34910619)",1,1,0,True,-54.0
"builtin_interfaces.msg.Time(sec=1751477840, nanosec=44807277)",1,1,0,True,-54.0
"builtin_interfaces.msg.Time(sec=1751477840, nanosec=55005773)",1,1,0,True,-54.0
"builtin_interfaces.msg.Time(sec=1751477840, nanosec=64864927)",1,1,0,True,-54.0
"builtin_interfaces.msg.Time(sec=1751477840, nanosec=74797316)",1,1,0,True,-54.0
"builtin_interfaces.msg.Time(sec=1751477840, nanosec=94972534)",1,1,0,True,-54.0
"builtin_interfaces.msg.Time(sec=1751477840, nanosec=94972534)",1,1,0,True,-54.0
"builtin_interfaces.msg.Time(sec=1751477840, nanosec=105485112)",1,1,0,True,-54.0
"builtin_interfaces.msg.Time(sec=1751477840, nanosec=115104683)",1,1,0,True,-54.0
"builtin_interfaces.msg.Time(sec=1751477840, nanosec=124778406)",1,1,0,True,-54.0
"builtin_interfaces.msg.Time(sec=1751477840, nanosec=134786848)",1,1,0,True,-54.0
"builtin_interfaces.msg.Time(sec=1751477840, nanosec=145272248)",1,1,0,True,-54.0
"builtin_interfaces.msg.Time(sec=1751477840, nanosec=154807674)",1,1,0,True,-54.0
"builtin_interfaces.msg.Time(sec=1751477840, nanosec=164907792)",1,1,0,True,-54.0
"builtin_interfaces.msg.Time(sec=1751477840, nanosec=175332194)",1,1,0,True,-54.0
"builtin_interfaces.msg.Time(sec=1751477840, nanosec=185312536)",1,1,0,True,-54.0
"builtin_interfaces.msg.Time(sec=1751477840, nanosec=194883666)",1,1,0,True,-54.0
"builtin_interfaces.msg.Time(sec=1751477840, nanosec=204864698)",1,1,0,True,-54.0
"builtin_interfaces.msg.Time(sec=1751477840, nanosec=215161254)",1,1,0,True,-54.0
"builtin_interfaces.msg.Time(sec=1751477840, nanosec=224785629)",1,1,0,True,-54.0
"builtin_interfaces.msg.Time(sec=1751477840, nanosec=235328572)",1,1,0,True,-54.0
"builtin_interfaces.msg.Time(sec=1751477840, nanosec=245823321)",1,1,0,True,-54.0
"builtin_interfaces.msg.Time(sec=1751477840, nanosec=254788765)",1,1,0,True,-54.0
"builtin_interfaces.msg.Time(sec=1751477840, nanosec=264826189)",1,1,0,True,-54.0
"builtin_interfaces.msg.Time(sec=1751477840, nanosec=274803215)",1,1,0,True,-54.0
"builtin_interfaces.msg.Time(sec=1751477840, nanosec=284859144)",1,1,0,True,-54.0
"builtin_interfaces.msg.Time(sec=1751477840, nanosec=294973418)",1,1,0,True,-54.0
"builtin_interfaces.msg.Time(sec=1751477840, nanosec=304923917)",1,1,0,True,-54.0
"builtin_interfaces.msg.Time(sec=1751477840, nanosec=314816748)",1,1,0,True,-54.0
"builtin_interfaces.msg.Time(sec=1751477840, nanosec=324887634)",1,1,0,True,-54.0
"builtin_interfaces.msg.Time(sec=1751477840, nanosec=334864089)",1,1,0,True,-54.0
"builtin_interfaces.msg.Time(sec=1751477840, nanosec=344950017)",1,1,0,True,-54.0
"builtin_interfaces.msg.Time(sec=1751477840, nanosec=354887142)",1,1,0,True,-54.0
"builtin_interfaces.msg.Time(sec=1751477840, nanosec=364858589)",1,1,0,True,-54.0
"builtin_interfaces.msg.Time(sec=1751477840, nanosec=374797674)",1,1,0,True,-54.0
"builtin_interfaces.msg.Time(sec=1751477840, nanosec=384802486)",1,1,0,True,-54.0
"builtin_interfaces.msg.Time(sec=1751477840, nanosec=394980900)",1,1,0,True,-54.0
"builtin_interfaces.msg.Time(sec=1751477840, nanosec=404883449)",1,1,0,True,-54.0
"builtin_interfaces.msg.Time(sec=1751477840, nanosec=414811994)",1,1,0,True,-54.0
"builtin_interfaces.msg.Time(sec=1751477840, nanosec=424874666)",1,1,0,True,-54.0
"builtin_interfaces.msg.Time(sec=1751477840, nanosec=434831852)",1,1,0,True,-54.0
"builtin_interfaces.msg.Time(sec=1751477840, nanosec=445877507)",1,1,0,True,-54.0
"builtin_interfaces.msg.Time(sec=1751477840, nanosec=454840205)",1,1,0,True,-54.0
"builtin_interfaces.msg.Time(sec=1751477840, nanosec=464802106)",1,1,0,True,-54.0
"builtin_interfaces.msg.Time(sec=1751477840, nanosec=474907474)",1,1,0,True,-54.0
"builtin_interfaces.msg.Time(sec=1751477840, nanosec=484850639)",1,1,0,True,-54.0
"builtin_interfaces.msg.Time(sec=1751477840, nanosec=494908971)",1,1,0,True,-54.0
"builtin_interfaces.msg.Time(sec=1751477840, nanosec=505814699)",1,1,0,True,-54.0
"builtin_interfaces.msg.Time(sec=1751477840, nanosec=514888420)",1,1,0,True,-54.0
"builtin_interfaces.msg.Time(sec=1751477840, nanosec=524910438)",1,1,0,True,-54.0
"builtin_interfaces.msg.Time(sec=1751477840, nanosec=534936233)",1,1,0,True,-54.0
"builtin_interfaces.msg.Time(sec=1751477840, nanosec=544926198)",1,1,0,True,-54.0
"builtin_interfaces.msg.Time(sec=1751477840, nanosec=554833619)",1,1,0,True,-54.0
"builtin_interfaces.msg.Time(sec=1751477840, nanosec=564853535)",1,1,0,True,-54.0
"builtin_interfaces.msg.Time(sec=1751477840, nanosec=574809568)",1,1,0,True,-54.0
"builtin_interfaces.msg.Time(sec=1751477840, nanosec=584900661)",1,1,0,True,-54.0
"builtin_interfaces.msg.Time(sec=1751477840, nanosec=594901568)",1,1,0,True,-54.0
"builtin_interfaces.msg.Time(sec=1751477840, nanosec=604868371)",1,1,0,True,-54.0
"builtin_interfaces.msg.Time(sec=1751477840, nanosec=614929865)",1,1,0,True,-54.0
"builtin_interfaces.msg.Time(sec=1751477840, nanosec=624864545)",1,1,0,True,-54.0
"builtin_interfaces.msg.Time(sec=1751477840, nanosec=636515303)",1,1,0,True,-54.0
"builtin_interfaces.msg.Time(sec=1751477840, nanosec=645743382)",1,1,0,True,-54.0
"builtin_interfaces.msg.Time(sec=1751477840, nanosec=654825002)",1,1,0,True,-54.0
"builtin_interfaces.msg.Time(sec=1751477840, nanosec=664830885)",1,1,0,True,-54.0
"builtin_interfaces.msg.Time(sec=1751477840, nanosec=674858872)",1,1,0,True,-54.0
"builtin_interfaces.msg.Time(sec=1751477840, nanosec=685114252)",1,1,0,True,-54.0
"builtin_interfaces.msg.Time(sec=1751477840, nanosec=694937324)",1,1,0,True,-54.0
"builtin_interfaces.msg.Time(sec=1751477840, nanosec=704908177)",1,1,0,True,-54.0
"builtin_interfaces.msg.Time(sec=1751477840, nanosec=714872852)",1,1,0,True,-54.0
"builtin_interfaces.msg.Time(sec=1751477840, nanosec=724858574)",1,1,0,True,-54.0
"builtin_interfaces.msg.Time(sec=1751477840, nanosec=734854492)",1,1,0,True,-54.0
"builtin_interfaces.msg.Time(sec=1751477840, nanosec=745798934)",1,1,0,True,-54.0
"builtin_interfaces.msg.Time(sec=1751477840, nanosec=754834886)",1,1,0,True,-54.0
"builtin_interfaces.msg.Time(sec=1751477840, nanosec=764789193)",1,1,0,True,-54.0
"builtin_interfaces.msg.Time(sec=1751477840, nanosec=774818591)",1,1,0,True,-54.0
"builtin_interfaces.msg.Time(sec=1751477840, nanosec=784868708)",1,1,0,True,-54.0
"builtin_interfaces.msg.Time(sec=1751477840, nanosec=794853745)",1,1,0,True,-54.0
"builtin_interfaces.msg.Time(sec=1751477840, nanosec=804833844)",1,1,0,True,-54.0
"builtin_interfaces.msg.Time(sec=1751477840, nanosec=814881045)",1,1,0,True,-54.0
"builtin_interfaces.msg.Time(sec=1751477840, nanosec=825984713)",1,1,0,True,-54.0
"builtin_interfaces.msg.Time(sec=1751477840, nanosec=834870168)",1,1,0,True,-54.0
"builtin_interfaces.msg.Time(sec=1751477840, nanosec=844907839)",1,1,0,True,-54.0
"builtin_interfaces.msg.Time(sec=1751477840, nanosec=854853853)",1,1,0,True,-54.0
"builtin_interfaces.msg.Time(sec=1751477840, nanosec=864851402)",1,1,0,True,-54.0
"builtin_interfaces.msg.Time(sec=1751477840, nanosec=875773118)",1,1,0,True,-54.0
"builtin_interfaces.msg.Time(sec=1751477840, nanosec=894918501)",1,1,0,True,-54.0
"builtin_interfaces.msg.Time(sec=1751477840, nanosec=894918501)",1,1,0,True,-54.0
"builtin_interfaces.msg.Time(sec=1751477840, nanosec=905033314)",1,1,0,True,-54.0
"builtin_interfaces.msg.Time(sec=1751477840, nanosec=915183151)",1,1,0,True,-54.0
"builtin_interfaces.msg.Time(sec=1751477840, nanosec=925378153)",1,1,0,True,-54.0
"builtin_interfaces.msg.Time(sec=1751477840, nanosec=935307278)",1,1,0,True,-54.0
"builtin_interfaces.msg.Time(sec=1751477840, nanosec=945016313)",1,1,0,True,-54.0
"builtin_interfaces.msg.Time(sec=1751477840, nanosec=954977523)",1,1,0,True,-54.0
