stamp,mode,passing_status,passing_time,passing_velocity,passing_started,opponent_detected,opponent_x,opponent_y,opponent_v,dist_to_opp,match_max_vel,acc_activated,acc_vel,stop_activated,planner_status,switching_raceline,raceline_index
"builtin_interfaces.msg.Time(sec=1751477602, nanosec=612194781)",0,0,4.855010986328125,0.0,False,False,0.0,0.0,0.0,0.0,17.88159942626953,False,0.0,False,3,False,0
"builtin_interfaces.msg.Time(sec=1751477602, nanosec=646942143)",0,0,4.889758586883545,0.0,False,False,0.0,0.0,0.0,0.0,17.88159942626953,False,0.0,False,3,False,0
"builtin_interfaces.msg.Time(sec=1751477602, nanosec=680313342)",0,0,4.923129558563232,0.0,False,False,0.0,0.0,0.0,0.0,17.88159942626953,False,0.0,False,3,False,0
"builtin_interfaces.msg.Time(sec=1751477602, nanosec=714246031)",0,0,4.957061767578125,0.0,False,False,0.0,0.0,0.0,0.0,17.88159942626953,False,0.0,False,3,False,0
"builtin_interfaces.msg.Time(sec=1751477602, nanosec=747692679)",0,0,4.990509033203125,0.0,False,False,0.0,0.0,0.0,0.0,17.88159942626953,False,0.0,False,3,False,0
"builtin_interfaces.msg.Time(sec=1751477602, nanosec=781251581)",0,0,5.024067401885986,0.0,False,False,0.0,0.0,0.0,0.0,17.88159942626953,False,0.0,False,3,False,0
"builtin_interfaces.msg.Time(sec=1751477602, nanosec=822516982)",0,0,5.065332889556885,0.0,False,False,0.0,0.0,0.0,0.0,17.88159942626953,False,0.0,False,3,False,0
"builtin_interfaces.msg.Time(sec=1751477602, nanosec=858406008)",0,0,5.101222515106201,0.0,False,False,0.0,0.0,0.0,0.0,17.88159942626953,False,0.0,False,3,False,0
"builtin_interfaces.msg.Time(sec=1751477602, nanosec=890643801)",0,0,5.133459568023682,0.0,False,False,0.0,0.0,0.0,0.0,17.88159942626953,False,0.0,False,3,False,0
"builtin_interfaces.msg.Time(sec=1751477602, nanosec=923535650)",0,0,5.166351318359375,0.0,False,False,0.0,0.0,0.0,0.0,17.88159942626953,False,0.0,False,3,False,0
"builtin_interfaces.msg.Time(sec=1751477602, nanosec=956973997)",0,0,5.199789524078369,0.0,False,False,0.0,0.0,0.0,0.0,17.88159942626953,False,0.0,False,3,False,0
"builtin_interfaces.msg.Time(sec=1751477602, nanosec=989967645)",0,0,5.232783794403076,0.0,False,False,0.0,0.0,0.0,0.0,17.88159942626953,False,0.0,False,3,False,0
"builtin_interfaces.msg.Time(sec=1751477603, nanosec=22662946)",0,0,5.265478610992432,0.0,False,False,0.0,0.0,0.0,0.0,17.88159942626953,False,0.0,False,3,False,0
"builtin_interfaces.msg.Time(sec=1751477603, nanosec=57394197)",0,0,5.300209999084473,0.0,False,False,0.0,0.0,0.0,0.0,17.88159942626953,False,0.0,False,3,False,0
"builtin_interfaces.msg.Time(sec=1751477603, nanosec=92347974)",0,0,5.3351640701293945,0.0,False,False,0.0,0.0,0.0,0.0,17.88159942626953,False,0.0,False,3,False,0
"builtin_interfaces.msg.Time(sec=1751477603, nanosec=125890761)",0,0,5.368706703186035,0.0,False,False,0.0,0.0,0.0,0.0,17.88159942626953,False,0.0,False,3,False,0
"builtin_interfaces.msg.Time(sec=1751477603, nanosec=162674435)",0,0,5.405489921569824,0.0,False,False,0.0,0.0,0.0,0.0,17.88159942626953,False,0.0,False,3,False,0
"builtin_interfaces.msg.Time(sec=1751477603, nanosec=195395201)",0,0,5.438210964202881,0.0,False,False,0.0,0.0,0.0,0.0,17.88159942626953,False,0.0,False,3,False,0
"builtin_interfaces.msg.Time(sec=1751477603, nanosec=227468455)",0,0,5.4702839851379395,0.0,False,False,0.0,0.0,0.0,0.0,17.88159942626953,False,0.0,False,3,False,0
"builtin_interfaces.msg.Time(sec=1751477603, nanosec=262301330)",0,0,5.505117416381836,0.0,False,False,0.0,0.0,0.0,0.0,17.88159942626953,False,0.0,False,3,False,0
"builtin_interfaces.msg.Time(sec=1751477603, nanosec=298632412)",0,0,5.54144811630249,0.0,False,False,0.0,0.0,0.0,0.0,17.88159942626953,False,0.0,False,3,False,0
"builtin_interfaces.msg.Time(sec=1751477603, nanosec=336069037)",0,0,5.578884601593018,0.0,False,False,0.0,0.0,0.0,0.0,17.88159942626953,False,0.0,False,3,False,0
"builtin_interfaces.msg.Time(sec=1751477603, nanosec=371903359)",0,0,5.614719390869141,0.0,False,False,0.0,0.0,0.0,0.0,17.88159942626953,False,0.0,False,3,False,0
"builtin_interfaces.msg.Time(sec=1751477603, nanosec=407864196)",0,0,5.650679588317871,0.0,False,False,0.0,0.0,0.0,0.0,17.88159942626953,False,0.0,False,3,False,0
"builtin_interfaces.msg.Time(sec=1751477603, nanosec=444292270)",0,0,5.687108039855957,0.0,False,False,0.0,0.0,0.0,0.0,17.88159942626953,False,0.0,False,3,False,0
"builtin_interfaces.msg.Time(sec=1751477603, nanosec=476614025)",0,0,5.719429969787598,0.0,False,False,0.0,0.0,0.0,0.0,17.88159942626953,False,0.0,False,3,False,0
"builtin_interfaces.msg.Time(sec=1751477603, nanosec=510568752)",0,0,5.753385066986084,0.0,False,False,0.0,0.0,0.0,0.0,17.88159942626953,False,0.0,False,3,False,0
"builtin_interfaces.msg.Time(sec=1751477603, nanosec=546366942)",0,0,5.789182662963867,0.0,False,False,0.0,0.0,0.0,0.0,17.88159942626953,False,0.0,False,3,False,0
"builtin_interfaces.msg.Time(sec=1751477603, nanosec=581685861)",0,0,5.8245015144348145,0.0,False,False,0.0,0.0,0.0,0.0,17.88159942626953,False,0.0,False,3,False,0
"builtin_interfaces.msg.Time(sec=1751477603, nanosec=616020086)",0,0,5.858835697174072,0.0,False,False,0.0,0.0,0.0,0.0,17.88159942626953,False,0.0,False,3,False,0
"builtin_interfaces.msg.Time(sec=1751477603, nanosec=650049239)",0,0,5.8928656578063965,0.0,False,False,0.0,0.0,0.0,0.0,17.88159942626953,False,0.0,False,3,False,0
"builtin_interfaces.msg.Time(sec=1751477603, nanosec=683133930)",0,0,5.925950050354004,0.0,False,False,0.0,0.0,0.0,0.0,17.88159942626953,False,0.0,False,3,False,0
"builtin_interfaces.msg.Time(sec=1751477603, nanosec=719139737)",0,0,5.961955547332764,0.0,False,False,0.0,0.0,0.0,0.0,17.88159942626953,False,0.0,False,3,False,0
"builtin_interfaces.msg.Time(sec=1751477603, nanosec=753369046)",0,0,5.996184825897217,0.0,False,False,0.0,0.0,0.0,0.0,17.88159942626953,False,0.0,False,3,False,0
"builtin_interfaces.msg.Time(sec=1751477603, nanosec=788762756)",0,0,6.031578063964844,0.0,False,False,0.0,0.0,0.0,0.0,17.88159942626953,False,0.0,False,3,False,0
"builtin_interfaces.msg.Time(sec=1751477603, nanosec=825272991)",0,0,6.068089485168457,0.0,False,False,0.0,0.0,0.0,0.0,17.88159942626953,False,0.0,False,3,False,0
"builtin_interfaces.msg.Time(sec=1751477603, nanosec=861264744)",0,0,6.104080677032471,0.0,False,False,0.0,0.0,0.0,0.0,17.88159942626953,False,0.0,False,3,False,0
"builtin_interfaces.msg.Time(sec=1751477603, nanosec=893409385)",0,0,6.13622522354126,0.0,False,False,0.0,0.0,0.0,0.0,17.88159942626953,False,0.0,False,3,False,0
"builtin_interfaces.msg.Time(sec=1751477603, nanosec=928895979)",0,0,6.171712398529053,0.0,False,False,0.0,0.0,0.0,0.0,17.88159942626953,False,0.0,False,3,False,0
"builtin_interfaces.msg.Time(sec=1751477603, nanosec=964880362)",0,0,6.207695960998535,0.0,False,False,0.0,0.0,0.0,0.0,17.88159942626953,False,0.0,False,3,False,0
"builtin_interfaces.msg.Time(sec=1751477603, nanosec=999677486)",0,0,6.242493152618408,0.0,False,False,0.0,0.0,0.0,0.0,17.88159942626953,False,0.0,False,3,False,0
"builtin_interfaces.msg.Time(sec=1751477604, nanosec=36403884)",0,0,6.279219627380371,0.0,False,False,0.0,0.0,0.0,0.0,17.88159942626953,False,0.0,False,3,False,0
"builtin_interfaces.msg.Time(sec=1751477604, nanosec=70324712)",0,0,6.313140392303467,0.0,False,False,0.0,0.0,0.0,0.0,17.88159942626953,False,0.0,False,3,False,0
"builtin_interfaces.msg.Time(sec=1751477604, nanosec=106521306)",0,0,6.349337577819824,0.0,False,False,0.0,0.0,0.0,0.0,17.88159942626953,False,0.0,False,3,False,0
"builtin_interfaces.msg.Time(sec=1751477604, nanosec=140800235)",0,0,6.383615970611572,0.0,False,False,0.0,0.0,0.0,0.0,17.88159942626953,False,0.0,False,3,False,0
"builtin_interfaces.msg.Time(sec=1751477604, nanosec=174895573)",0,0,6.41771125793457,0.0,False,False,0.0,0.0,0.0,0.0,17.88159942626953,False,0.0,False,3,False,0
"builtin_interfaces.msg.Time(sec=1751477604, nanosec=208175070)",0,0,6.450990676879883,0.0,False,False,0.0,0.0,0.0,0.0,17.88159942626953,False,0.0,False,3,False,0
"builtin_interfaces.msg.Time(sec=1751477604, nanosec=242060347)",0,0,6.4848761558532715,0.0,False,False,0.0,0.0,0.0,0.0,17.88159942626953,False,0.0,False,3,False,0
"builtin_interfaces.msg.Time(sec=1751477604, nanosec=277329734)",0,0,6.520145893096924,0.0,False,False,0.0,0.0,0.0,0.0,17.88159942626953,False,0.0,False,3,False,0
"builtin_interfaces.msg.Time(sec=1751477604, nanosec=312463972)",0,0,6.555279731750488,0.0,False,False,0.0,0.0,0.0,0.0,17.88159942626953,False,0.0,False,3,False,0
"builtin_interfaces.msg.Time(sec=1751477604, nanosec=346710680)",0,0,6.589527606964111,0.0,False,False,0.0,0.0,0.0,0.0,17.88159942626953,False,0.0,False,3,False,0
"builtin_interfaces.msg.Time(sec=1751477604, nanosec=382701966)",0,0,6.625518321990967,0.0,False,False,0.0,0.0,0.0,0.0,17.88159942626953,False,0.0,False,3,False,0
"builtin_interfaces.msg.Time(sec=1751477604, nanosec=418775704)",0,0,6.661591529846191,0.0,False,False,0.0,0.0,0.0,0.0,17.88159942626953,False,0.0,False,3,False,0
"builtin_interfaces.msg.Time(sec=1751477604, nanosec=455061673)",0,0,6.697876930236816,0.0,False,False,0.0,0.0,0.0,0.0,17.88159942626953,False,0.0,False,3,False,0
"builtin_interfaces.msg.Time(sec=1751477604, nanosec=490533004)",0,0,6.733349323272705,0.0,False,False,0.0,0.0,0.0,0.0,17.88159942626953,False,0.0,False,3,False,0
"builtin_interfaces.msg.Time(sec=1751477604, nanosec=524338154)",0,0,6.767153739929199,0.0,False,False,0.0,0.0,0.0,0.0,17.88159942626953,False,0.0,False,3,False,0
"builtin_interfaces.msg.Time(sec=1751477604, nanosec=557913985)",0,0,6.800729751586914,0.0,False,False,0.0,0.0,0.0,0.0,17.88159942626953,False,0.0,False,3,False,0
"builtin_interfaces.msg.Time(sec=1751477604, nanosec=590688087)",0,0,6.833503723144531,0.0,False,False,0.0,0.0,0.0,0.0,17.88159942626953,False,0.0,False,3,False,0
"builtin_interfaces.msg.Time(sec=1751477604, nanosec=618951197)",0,0,6.861766815185547,0.0,False,False,0.0,0.0,0.0,0.0,17.88159942626953,False,0.0,False,3,False,0
"builtin_interfaces.msg.Time(sec=1751477604, nanosec=647296738)",0,0,6.890112400054932,0.0,False,False,0.0,0.0,0.0,0.0,17.88159942626953,False,0.0,False,3,False,0
"builtin_interfaces.msg.Time(sec=1751477604, nanosec=675046384)",0,0,6.9178619384765625,0.0,False,False,0.0,0.0,0.0,0.0,17.88159942626953,False,0.0,False,3,False,0
"builtin_interfaces.msg.Time(sec=1751477604, nanosec=704933068)",0,0,6.947748184204102,0.0,False,False,0.0,0.0,0.0,0.0,17.88159942626953,False,0.0,False,3,False,0
"builtin_interfaces.msg.Time(sec=1751477604, nanosec=733041187)",0,0,6.975856781005859,0.0,False,False,0.0,0.0,0.0,0.0,17.88159942626953,False,0.0,False,3,False,0
"builtin_interfaces.msg.Time(sec=1751477604, nanosec=761079963)",0,0,7.0038957595825195,0.0,False,False,0.0,0.0,0.0,0.0,17.88159942626953,False,0.0,False,3,False,0
"builtin_interfaces.msg.Time(sec=1751477604, nanosec=788689272)",0,0,7.0315046310424805,0.0,False,False,0.0,0.0,0.0,0.0,17.88159942626953,False,0.0,False,3,False,0
