stamp,throttle_position,current_gear,engine_speed_rpm,vehicle_speed_kmph,engine_run_switch,engine_state,gear_shift_status
"builtin_interfaces.msg.Time(sec=1751477633, nanosec=93889049)",9.700000000000001,1,2674.0,36.300000000000004,True,True,2
"builtin_interfaces.msg.Time(sec=1751477633, nanosec=103950296)",9.700000000000001,1,2678.0,36.2,True,True,2
"builtin_interfaces.msg.Time(sec=1751477633, nanosec=114348136)",9.700000000000001,1,2670.0,36.7,True,True,2
"builtin_interfaces.msg.Time(sec=1751477633, nanosec=123990979)",9.700000000000001,1,2674.0,36.7,True,True,2
"builtin_interfaces.msg.Time(sec=1751477633, nanosec=133864744)",9.8,1,2674.0,36.2,True,True,2
"builtin_interfaces.msg.Time(sec=1751477633, nanosec=146216912)",9.9,1,2670.0,36.2,True,True,2
"builtin_interfaces.msg.Time(sec=1751477633, nanosec=154230508)",10.0,1,2670.0,36.2,True,True,2
"builtin_interfaces.msg.Time(sec=1751477633, nanosec=164033784)",10.100000000000001,1,2674.0,36.2,True,True,2
"builtin_interfaces.msg.Time(sec=1751477633, nanosec=173875546)",10.3,1,2674.0,36.1,True,True,2
"builtin_interfaces.msg.Time(sec=1751477633, nanosec=184358252)",10.5,1,2670.0,36.4,True,True,2
"builtin_interfaces.msg.Time(sec=1751477633, nanosec=193873854)",10.600000000000001,1,2670.0,36.4,True,True,2
"builtin_interfaces.msg.Time(sec=1751477633, nanosec=203852294)",10.700000000000001,1,2666.0,36.2,True,True,2
"builtin_interfaces.msg.Time(sec=1751477633, nanosec=214945222)",10.700000000000001,1,2666.0,36.2,True,True,2
"builtin_interfaces.msg.Time(sec=1751477633, nanosec=223905141)",10.700000000000001,1,2666.0,36.1,True,True,2
"builtin_interfaces.msg.Time(sec=1751477633, nanosec=233900800)",10.700000000000001,1,2662.0,36.5,True,True,2
"builtin_interfaces.msg.Time(sec=1751477633, nanosec=243994377)",10.700000000000001,1,2666.0,36.5,True,True,2
"builtin_interfaces.msg.Time(sec=1751477633, nanosec=254013768)",10.700000000000001,1,2666.0,35.9,True,True,2
"builtin_interfaces.msg.Time(sec=1751477633, nanosec=264016539)",10.700000000000001,1,2670.0,35.9,True,True,2
"builtin_interfaces.msg.Time(sec=1751477633, nanosec=274858879)",10.700000000000001,1,2666.0,36.0,True,True,2
"builtin_interfaces.msg.Time(sec=1751477633, nanosec=283840388)",10.700000000000001,1,2670.0,36.0,True,True,2
"builtin_interfaces.msg.Time(sec=1751477633, nanosec=293914918)",10.700000000000001,1,2666.0,35.9,True,True,2
"builtin_interfaces.msg.Time(sec=1751477633, nanosec=303905021)",10.700000000000001,1,2666.0,36.5,True,True,2
"builtin_interfaces.msg.Time(sec=1751477633, nanosec=314350566)",10.700000000000001,1,2666.0,36.5,True,True,2
"builtin_interfaces.msg.Time(sec=1751477633, nanosec=323903555)",10.8,1,2658.0,36.0,True,True,2
"builtin_interfaces.msg.Time(sec=1751477633, nanosec=334323326)",10.700000000000001,1,2658.0,36.0,True,True,2
"builtin_interfaces.msg.Time(sec=1751477633, nanosec=343905077)",10.8,1,2654.0,36.1,True,True,2
"builtin_interfaces.msg.Time(sec=1751477633, nanosec=354910042)",10.8,1,2650.0,36.1,True,True,2
"builtin_interfaces.msg.Time(sec=1751477633, nanosec=363968391)",11.0,1,2646.0,36.1,True,True,2
"builtin_interfaces.msg.Time(sec=1751477633, nanosec=373935686)",11.0,1,2650.0,36.2,True,True,2
"builtin_interfaces.msg.Time(sec=1751477633, nanosec=383928069)",11.100000000000001,1,2650.0,36.2,True,True,2
"builtin_interfaces.msg.Time(sec=1751477633, nanosec=394443973)",11.100000000000001,1,2650.0,36.1,True,True,2
"builtin_interfaces.msg.Time(sec=1751477633, nanosec=404766736)",11.100000000000001,1,2658.0,36.1,True,True,2
"builtin_interfaces.msg.Time(sec=1751477633, nanosec=414236117)",11.100000000000001,1,2654.0,35.9,True,True,2
"builtin_interfaces.msg.Time(sec=1751477633, nanosec=424271559)",11.100000000000001,1,2658.0,36.2,True,True,2
"builtin_interfaces.msg.Time(sec=1751477633, nanosec=433912859)",11.0,1,2658.0,36.2,True,True,2
"builtin_interfaces.msg.Time(sec=1751477633, nanosec=443919461)",11.0,1,2662.0,35.800000000000004,True,True,2
"builtin_interfaces.msg.Time(sec=1751477633, nanosec=454095269)",11.0,1,2658.0,35.800000000000004,True,True,2
"builtin_interfaces.msg.Time(sec=1751477633, nanosec=463929280)",11.0,1,2662.0,36.0,True,True,2
"builtin_interfaces.msg.Time(sec=1751477633, nanosec=474060026)",11.0,1,2658.0,36.0,True,True,2
"builtin_interfaces.msg.Time(sec=1751477633, nanosec=503875236)",10.8,1,2654.0,36.2,True,True,2
"builtin_interfaces.msg.Time(sec=1751477633, nanosec=513923747)",10.8,1,2658.0,36.1,True,True,2
"builtin_interfaces.msg.Time(sec=1751477633, nanosec=524212136)",10.8,1,2658.0,36.1,True,True,2
"builtin_interfaces.msg.Time(sec=1751477633, nanosec=533922912)",10.8,1,2662.0,35.800000000000004,True,True,2
"builtin_interfaces.msg.Time(sec=1751477633, nanosec=543843167)",10.8,1,2654.0,35.800000000000004,True,True,2
"builtin_interfaces.msg.Time(sec=1751477633, nanosec=554310221)",10.8,1,2654.0,35.800000000000004,True,True,2
"builtin_interfaces.msg.Time(sec=1751477633, nanosec=563932324)",10.8,1,2646.0,36.1,True,True,2
"builtin_interfaces.msg.Time(sec=1751477633, nanosec=573927068)",10.8,1,2646.0,36.1,True,True,2
"builtin_interfaces.msg.Time(sec=1751477633, nanosec=585238719)",10.8,1,2650.0,36.0,True,True,2
"builtin_interfaces.msg.Time(sec=1751477633, nanosec=593858871)",10.8,1,2642.0,36.0,True,True,2
"builtin_interfaces.msg.Time(sec=1751477633, nanosec=603881722)",10.8,1,2646.0,35.9,True,True,2
"builtin_interfaces.msg.Time(sec=1751477633, nanosec=613849031)",10.8,1,2646.0,36.4,True,True,2
"builtin_interfaces.msg.Time(sec=1751477633, nanosec=623875916)",10.8,1,2654.0,36.4,True,True,2
"builtin_interfaces.msg.Time(sec=1751477633, nanosec=633919923)",10.8,1,2654.0,35.800000000000004,True,True,2
"builtin_interfaces.msg.Time(sec=1751477633, nanosec=644018164)",10.8,1,2662.0,35.800000000000004,True,True,2
"builtin_interfaces.msg.Time(sec=1751477633, nanosec=666544586)",10.9,1,2662.0,36.0,True,True,2
"builtin_interfaces.msg.Time(sec=1751477633, nanosec=673881583)",10.9,1,2666.0,35.7,True,True,2
"builtin_interfaces.msg.Time(sec=1751477633, nanosec=684218119)",10.9,1,2662.0,36.2,True,True,2
"builtin_interfaces.msg.Time(sec=1751477633, nanosec=693904046)",10.9,1,2658.0,36.2,True,True,2
"builtin_interfaces.msg.Time(sec=1751477633, nanosec=703885049)",10.8,1,2654.0,36.0,True,True,2
"builtin_interfaces.msg.Time(sec=1751477633, nanosec=714933098)",10.8,1,2650.0,36.0,True,True,2
"builtin_interfaces.msg.Time(sec=1751477633, nanosec=723873710)",10.8,1,2646.0,35.800000000000004,True,True,2
"builtin_interfaces.msg.Time(sec=1751477633, nanosec=734044937)",10.8,1,2650.0,35.800000000000004,True,True,2
"builtin_interfaces.msg.Time(sec=1751477633, nanosec=743847940)",10.8,1,2650.0,35.800000000000004,True,True,2
"builtin_interfaces.msg.Time(sec=1751477633, nanosec=753852662)",10.8,1,2646.0,36.1,True,True,2
"builtin_interfaces.msg.Time(sec=1751477633, nanosec=763879434)",10.8,1,2654.0,36.1,True,True,2
"builtin_interfaces.msg.Time(sec=1751477633, nanosec=773876172)",10.8,1,2654.0,36.0,True,True,2
"builtin_interfaces.msg.Time(sec=1751477633, nanosec=783909175)",10.8,1,2650.0,36.0,True,True,2
"builtin_interfaces.msg.Time(sec=1751477633, nanosec=793876460)",10.8,1,2650.0,35.800000000000004,True,True,2
"builtin_interfaces.msg.Time(sec=1751477633, nanosec=803843218)",10.8,1,2650.0,36.1,True,True,2
"builtin_interfaces.msg.Time(sec=1751477633, nanosec=813888600)",10.8,1,2646.0,36.1,True,True,2
"builtin_interfaces.msg.Time(sec=1751477633, nanosec=823901586)",10.8,1,2646.0,35.7,True,True,2
"builtin_interfaces.msg.Time(sec=1751477633, nanosec=834502918)",10.8,1,2646.0,35.7,True,True,2
"builtin_interfaces.msg.Time(sec=1751477633, nanosec=844187511)",10.8,1,2646.0,35.9,True,True,2
"builtin_interfaces.msg.Time(sec=1751477633, nanosec=853919553)",10.8,1,2650.0,35.9,True,True,2
"builtin_interfaces.msg.Time(sec=1751477633, nanosec=863883501)",10.8,1,2646.0,35.9,True,True,2
"builtin_interfaces.msg.Time(sec=1751477633, nanosec=873877177)",10.8,1,2650.0,36.300000000000004,True,True,2
"builtin_interfaces.msg.Time(sec=1751477633, nanosec=883795298)",10.8,1,2654.0,36.300000000000004,True,True,2
"builtin_interfaces.msg.Time(sec=1751477633, nanosec=893925208)",10.700000000000001,1,2658.0,36.1,True,True,2
"builtin_interfaces.msg.Time(sec=1751477633, nanosec=903819639)",10.700000000000001,1,2654.0,36.1,True,True,2
"builtin_interfaces.msg.Time(sec=1751477633, nanosec=913863776)",10.600000000000001,1,2658.0,35.7,True,True,2
"builtin_interfaces.msg.Time(sec=1751477633, nanosec=923926585)",10.600000000000001,1,2658.0,35.9,True,True,2
"builtin_interfaces.msg.Time(sec=1751477633, nanosec=934371368)",10.5,1,2650.0,35.9,True,True,2
"builtin_interfaces.msg.Time(sec=1751477633, nanosec=946735176)",10.5,1,2650.0,36.0,True,True,2
"builtin_interfaces.msg.Time(sec=1751477633, nanosec=954582495)",10.5,1,2642.0,36.0,True,True,2
"builtin_interfaces.msg.Time(sec=1751477633, nanosec=963894203)",10.5,1,2642.0,36.0,True,True,2
"builtin_interfaces.msg.Time(sec=1751477633, nanosec=973957242)",10.5,1,2642.0,36.0,True,True,2
"builtin_interfaces.msg.Time(sec=1751477633, nanosec=984026243)",10.5,1,2646.0,36.0,True,True,2
"builtin_interfaces.msg.Time(sec=1751477633, nanosec=994435375)",10.600000000000001,1,2642.0,36.300000000000004,True,True,2
"builtin_interfaces.msg.Time(sec=1751477634, nanosec=6334349)",10.700000000000001,1,2642.0,36.300000000000004,True,True,2
"builtin_interfaces.msg.Time(sec=1751477634, nanosec=13880553)",10.700000000000001,1,2646.0,35.7,True,True,2
"builtin_interfaces.msg.Time(sec=1751477634, nanosec=23897927)",10.700000000000001,1,2646.0,35.7,True,True,2
"builtin_interfaces.msg.Time(sec=1751477634, nanosec=34287010)",10.700000000000001,1,2650.0,36.0,True,True,2
"builtin_interfaces.msg.Time(sec=1751477634, nanosec=44008155)",10.700000000000001,1,2646.0,36.0,True,True,2
"builtin_interfaces.msg.Time(sec=1751477634, nanosec=53893206)",10.700000000000001,1,2650.0,35.7,True,True,2
"builtin_interfaces.msg.Time(sec=1751477634, nanosec=63880083)",10.700000000000001,1,2646.0,36.300000000000004,True,True,2
"builtin_interfaces.msg.Time(sec=1751477634, nanosec=73893421)",10.700000000000001,1,2646.0,36.300000000000004,True,True,2
"builtin_interfaces.msg.Time(sec=1751477634, nanosec=83991662)",10.700000000000001,1,2642.0,36.0,True,True,2
"builtin_interfaces.msg.Time(sec=1751477634, nanosec=93848622)",10.700000000000001,1,2642.0,36.0,True,True,2
"builtin_interfaces.msg.Time(sec=1751477634, nanosec=105292763)",10.700000000000001,1,2646.0,35.800000000000004,True,True,2
"builtin_interfaces.msg.Time(sec=1751477634, nanosec=113906074)",10.700000000000001,1,2642.0,35.800000000000004,True,True,2
"builtin_interfaces.msg.Time(sec=1751477634, nanosec=123890406)",10.700000000000001,1,2650.0,35.7,True,True,2
"builtin_interfaces.msg.Time(sec=1751477634, nanosec=133900121)",10.700000000000001,1,2650.0,36.0,True,True,2
"builtin_interfaces.msg.Time(sec=1751477634, nanosec=144157084)",10.700000000000001,1,2650.0,36.0,True,True,2
"builtin_interfaces.msg.Time(sec=1751477634, nanosec=153880543)",10.8,1,2650.0,35.9,True,True,2
"builtin_interfaces.msg.Time(sec=1751477634, nanosec=163897098)",10.9,1,2650.0,35.9,True,True,2
"builtin_interfaces.msg.Time(sec=1751477634, nanosec=173899985)",11.100000000000001,1,2650.0,35.800000000000004,True,True,2
"builtin_interfaces.msg.Time(sec=1751477634, nanosec=184439925)",11.100000000000001,1,2642.0,36.0,True,True,2
"builtin_interfaces.msg.Time(sec=1751477634, nanosec=193845475)",11.100000000000001,1,2646.0,36.0,True,True,2
"builtin_interfaces.msg.Time(sec=1751477634, nanosec=204145529)",11.200000000000001,1,2638.0,35.6,True,True,2
"builtin_interfaces.msg.Time(sec=1751477634, nanosec=213912601)",11.200000000000001,1,2642.0,35.6,True,True,2
"builtin_interfaces.msg.Time(sec=1751477634, nanosec=223891837)",11.200000000000001,1,2635.0,35.9,True,True,2
"builtin_interfaces.msg.Time(sec=1751477634, nanosec=233889096)",11.200000000000001,1,2638.0,35.9,True,True,2
"builtin_interfaces.msg.Time(sec=1751477634, nanosec=243888297)",11.200000000000001,1,2642.0,35.7,True,True,2
"builtin_interfaces.msg.Time(sec=1751477634, nanosec=253904138)",11.200000000000001,1,2646.0,36.1,True,True,2
"builtin_interfaces.msg.Time(sec=1751477634, nanosec=263859139)",11.200000000000001,1,2646.0,36.1,True,True,2
"builtin_interfaces.msg.Time(sec=1751477634, nanosec=274037043)",11.200000000000001,1,2646.0,35.7,True,True,2
"builtin_interfaces.msg.Time(sec=1751477634, nanosec=293914378)",11.200000000000001,1,2646.0,35.800000000000004,True,True,2
"builtin_interfaces.msg.Time(sec=1751477634, nanosec=303858213)",11.100000000000001,1,2650.0,35.800000000000004,True,True,2
"builtin_interfaces.msg.Time(sec=1751477634, nanosec=313905658)",11.100000000000001,1,2646.0,35.6,True,True,2
"builtin_interfaces.msg.Time(sec=1751477634, nanosec=323836585)",11.100000000000001,1,2646.0,35.9,True,True,2
"builtin_interfaces.msg.Time(sec=1751477634, nanosec=333907554)",11.100000000000001,1,2646.0,35.9,True,True,2
"builtin_interfaces.msg.Time(sec=1751477634, nanosec=345719717)",11.0,1,2646.0,36.0,True,True,2
"builtin_interfaces.msg.Time(sec=1751477634, nanosec=353870607)",11.0,1,2650.0,36.0,True,True,2
"builtin_interfaces.msg.Time(sec=1751477634, nanosec=363922493)",11.0,1,2646.0,35.800000000000004,True,True,2
"builtin_interfaces.msg.Time(sec=1751477634, nanosec=373895177)",11.100000000000001,1,2646.0,36.0,True,True,2
"builtin_interfaces.msg.Time(sec=1751477634, nanosec=393901553)",11.100000000000001,1,2642.0,35.7,True,True,2
"builtin_interfaces.msg.Time(sec=1751477634, nanosec=393901553)",11.100000000000001,1,2642.0,35.7,True,True,2
"builtin_interfaces.msg.Time(sec=1751477634, nanosec=403887162)",11.100000000000001,1,2638.0,35.7,True,True,2
"builtin_interfaces.msg.Time(sec=1751477634, nanosec=414416074)",11.100000000000001,1,2638.0,35.800000000000004,True,True,2
"builtin_interfaces.msg.Time(sec=1751477634, nanosec=423883134)",11.100000000000001,1,2638.0,35.800000000000004,True,True,2
"builtin_interfaces.msg.Time(sec=1751477634, nanosec=437506956)",11.0,1,2638.0,35.7,True,True,2
"builtin_interfaces.msg.Time(sec=1751477634, nanosec=446665535)",11.100000000000001,1,2638.0,36.0,True,True,2
"builtin_interfaces.msg.Time(sec=1751477634, nanosec=453894214)",11.100000000000001,1,2635.0,36.0,True,True,2
"builtin_interfaces.msg.Time(sec=1751477634, nanosec=463962846)",11.100000000000001,1,2638.0,36.0,True,True,2
"builtin_interfaces.msg.Time(sec=1751477634, nanosec=473828214)",11.100000000000001,1,2638.0,36.0,True,True,2
"builtin_interfaces.msg.Time(sec=1751477634, nanosec=484601980)",11.0,1,2646.0,35.7,True,True,2
"builtin_interfaces.msg.Time(sec=1751477634, nanosec=493901548)",11.0,1,2646.0,35.7,True,True,2
"builtin_interfaces.msg.Time(sec=1751477634, nanosec=503913417)",11.0,1,2654.0,35.800000000000004,True,True,2
"builtin_interfaces.msg.Time(sec=1751477634, nanosec=513894415)",11.0,1,2654.0,36.0,True,True,2
"builtin_interfaces.msg.Time(sec=1751477634, nanosec=523887323)",10.9,1,2654.0,36.0,True,True,2
"builtin_interfaces.msg.Time(sec=1751477634, nanosec=563948318)",10.8,1,2650.0,36.0,True,True,2
"builtin_interfaces.msg.Time(sec=1751477634, nanosec=574193562)",10.8,1,2650.0,36.0,True,True,2
"builtin_interfaces.msg.Time(sec=1751477634, nanosec=586637913)",10.9,1,2638.0,36.0,True,True,2
"builtin_interfaces.msg.Time(sec=1751477634, nanosec=593916806)",11.0,1,2635.0,35.7,True,True,2
"builtin_interfaces.msg.Time(sec=1751477634, nanosec=604032590)",11.0,1,2635.0,35.800000000000004,True,True,2
"builtin_interfaces.msg.Time(sec=1751477634, nanosec=614004734)",11.100000000000001,1,2631.0,35.800000000000004,True,True,2
"builtin_interfaces.msg.Time(sec=1751477634, nanosec=624288509)",11.100000000000001,1,2631.0,35.9,True,True,2
"builtin_interfaces.msg.Time(sec=1751477634, nanosec=633925765)",11.200000000000001,1,2627.0,36.0,True,True,2
"builtin_interfaces.msg.Time(sec=1751477634, nanosec=643908938)",11.200000000000001,1,2635.0,36.0,True,True,2
"builtin_interfaces.msg.Time(sec=1751477634, nanosec=654165187)",11.200000000000001,1,2635.0,36.0,True,True,2
"builtin_interfaces.msg.Time(sec=1751477634, nanosec=664008887)",11.200000000000001,1,2642.0,36.0,True,True,2
"builtin_interfaces.msg.Time(sec=1751477634, nanosec=673909247)",11.200000000000001,1,2646.0,35.800000000000004,True,True,2
"builtin_interfaces.msg.Time(sec=1751477634, nanosec=683952510)",11.100000000000001,1,2646.0,35.800000000000004,True,True,2
"builtin_interfaces.msg.Time(sec=1751477634, nanosec=694069352)",11.100000000000001,1,2650.0,35.800000000000004,True,True,2
"builtin_interfaces.msg.Time(sec=1751477634, nanosec=705369671)",11.100000000000001,1,2654.0,36.0,True,True,2
"builtin_interfaces.msg.Time(sec=1751477634, nanosec=713881906)",11.100000000000001,1,2662.0,36.0,True,True,2
"builtin_interfaces.msg.Time(sec=1751477634, nanosec=723928168)",11.100000000000001,1,2662.0,36.0,True,True,2
"builtin_interfaces.msg.Time(sec=1751477634, nanosec=733910409)",11.100000000000001,1,2662.0,35.9,True,True,2
"builtin_interfaces.msg.Time(sec=1751477634, nanosec=743865348)",11.100000000000001,1,2658.0,35.9,True,True,2
"builtin_interfaces.msg.Time(sec=1751477634, nanosec=753855521)",11.100000000000001,1,2658.0,36.0,True,True,2
"builtin_interfaces.msg.Time(sec=1751477634, nanosec=763863285)",11.100000000000001,1,2650.0,36.0,True,True,2
"builtin_interfaces.msg.Time(sec=1751477634, nanosec=774015510)",11.0,1,2650.0,36.0,True,True,2
"builtin_interfaces.msg.Time(sec=1751477634, nanosec=783916744)",11.0,1,2646.0,35.800000000000004,True,True,2
"builtin_interfaces.msg.Time(sec=1751477634, nanosec=793848091)",11.100000000000001,1,2638.0,35.9,True,True,2
"builtin_interfaces.msg.Time(sec=1751477634, nanosec=803940998)",11.100000000000001,1,2638.0,35.9,True,True,2
"builtin_interfaces.msg.Time(sec=1751477634, nanosec=814058344)",11.100000000000001,1,2631.0,35.9,True,True,2
"builtin_interfaces.msg.Time(sec=1751477634, nanosec=826041441)",11.100000000000001,1,2635.0,36.1,True,True,2
"builtin_interfaces.msg.Time(sec=1751477634, nanosec=834220302)",11.100000000000001,1,2635.0,36.1,True,True,2
"builtin_interfaces.msg.Time(sec=1751477634, nanosec=843934485)",11.100000000000001,1,2638.0,36.1,True,True,2
"builtin_interfaces.msg.Time(sec=1751477634, nanosec=853907395)",11.0,1,2638.0,36.0,True,True,2
"builtin_interfaces.msg.Time(sec=1751477634, nanosec=866597829)",11.0,1,2642.0,35.9,True,True,2
"builtin_interfaces.msg.Time(sec=1751477634, nanosec=873846993)",10.9,1,2646.0,35.9,True,True,2
"builtin_interfaces.msg.Time(sec=1751477634, nanosec=884491490)",10.8,1,2646.0,35.800000000000004,True,True,2
"builtin_interfaces.msg.Time(sec=1751477634, nanosec=893982208)",10.8,1,2654.0,35.800000000000004,True,True,2
"builtin_interfaces.msg.Time(sec=1751477634, nanosec=903995600)",10.8,1,2650.0,36.0,True,True,2
"builtin_interfaces.msg.Time(sec=1751477634, nanosec=913922834)",10.8,1,2654.0,36.1,True,True,2
"builtin_interfaces.msg.Time(sec=1751477634, nanosec=923957086)",10.8,1,2654.0,36.1,True,True,2
"builtin_interfaces.msg.Time(sec=1751477634, nanosec=934018059)",10.8,1,2662.0,35.9,True,True,2
"builtin_interfaces.msg.Time(sec=1751477634, nanosec=943985913)",10.8,1,2662.0,36.0,True,True,2
"builtin_interfaces.msg.Time(sec=1751477634, nanosec=954794844)",10.700000000000001,1,2658.0,36.0,True,True,2
"builtin_interfaces.msg.Time(sec=1751477634, nanosec=963928926)",10.700000000000001,1,2654.0,36.0,True,True,2
"builtin_interfaces.msg.Time(sec=1751477634, nanosec=973987371)",10.8,1,2650.0,35.800000000000004,True,True,2
"builtin_interfaces.msg.Time(sec=1751477634, nanosec=983963228)",10.700000000000001,1,2650.0,36.0,True,True,2
"builtin_interfaces.msg.Time(sec=1751477634, nanosec=993954398)",10.8,1,2638.0,36.0,True,True,2
"builtin_interfaces.msg.Time(sec=1751477635, nanosec=3945956)",10.8,1,2635.0,36.0,True,True,2
"builtin_interfaces.msg.Time(sec=1751477635, nanosec=14033738)",10.8,1,2631.0,36.1,True,True,2
"builtin_interfaces.msg.Time(sec=1751477635, nanosec=24104730)",10.8,1,2631.0,36.1,True,True,2
"builtin_interfaces.msg.Time(sec=1751477635, nanosec=33982793)",10.8,1,2631.0,36.1,True,True,2
"builtin_interfaces.msg.Time(sec=1751477635, nanosec=44543659)",10.8,1,2631.0,36.0,True,True,2
"builtin_interfaces.msg.Time(sec=1751477635, nanosec=54383587)",10.8,1,2631.0,35.800000000000004,True,True,2
"builtin_interfaces.msg.Time(sec=1751477635, nanosec=63941073)",10.8,1,2631.0,35.800000000000004,True,True,2
"builtin_interfaces.msg.Time(sec=1751477635, nanosec=74003355)",10.8,1,2638.0,35.800000000000004,True,True,2
"builtin_interfaces.msg.Time(sec=1751477635, nanosec=83880175)",10.8,1,2635.0,35.800000000000004,True,True,2
"builtin_interfaces.msg.Time(sec=1751477635, nanosec=93946564)",10.8,1,2642.0,35.800000000000004,True,True,2
"builtin_interfaces.msg.Time(sec=1751477635, nanosec=104106263)",10.8,1,2642.0,36.0,True,True,2
"builtin_interfaces.msg.Time(sec=1751477635, nanosec=113975736)",10.8,1,2642.0,36.0,True,True,2
"builtin_interfaces.msg.Time(sec=1751477635, nanosec=123935402)",10.8,1,2646.0,36.0,True,True,2
"builtin_interfaces.msg.Time(sec=1751477635, nanosec=133923680)",10.8,1,2642.0,36.0,True,True,2
"builtin_interfaces.msg.Time(sec=1751477635, nanosec=143913631)",10.8,1,2646.0,36.0,True,True,2
"builtin_interfaces.msg.Time(sec=1751477635, nanosec=153931798)",10.8,1,2646.0,36.0,True,True,2
"builtin_interfaces.msg.Time(sec=1751477635, nanosec=163842639)",10.8,1,2650.0,35.7,True,True,2
"builtin_interfaces.msg.Time(sec=1751477635, nanosec=173849680)",10.8,1,2646.0,35.800000000000004,True,True,2
"builtin_interfaces.msg.Time(sec=1751477635, nanosec=183849456)",10.8,1,2650.0,35.800000000000004,True,True,2
"builtin_interfaces.msg.Time(sec=1751477635, nanosec=193927169)",10.8,1,2650.0,35.800000000000004,True,True,2
"builtin_interfaces.msg.Time(sec=1751477635, nanosec=203837389)",10.8,1,2646.0,35.800000000000004,True,True,2
"builtin_interfaces.msg.Time(sec=1751477635, nanosec=213880696)",10.8,1,2650.0,36.1,True,True,2
"builtin_interfaces.msg.Time(sec=1751477635, nanosec=223865026)",10.8,1,2650.0,36.1,True,True,2
"builtin_interfaces.msg.Time(sec=1751477635, nanosec=234010886)",10.8,1,2650.0,36.0,True,True,2
"builtin_interfaces.msg.Time(sec=1751477635, nanosec=243873551)",10.9,1,2646.0,35.7,True,True,2
"builtin_interfaces.msg.Time(sec=1751477635, nanosec=253841772)",10.9,1,2646.0,35.7,True,True,2
"builtin_interfaces.msg.Time(sec=1751477635, nanosec=263841010)",11.0,1,2635.0,35.9,True,True,2
"builtin_interfaces.msg.Time(sec=1751477635, nanosec=273889461)",11.0,1,2635.0,35.9,True,True,2
"builtin_interfaces.msg.Time(sec=1751477635, nanosec=283899071)",11.0,1,2635.0,35.9,True,True,2
"builtin_interfaces.msg.Time(sec=1751477635, nanosec=294494829)",11.0,1,2631.0,35.9,True,True,2
"builtin_interfaces.msg.Time(sec=1751477635, nanosec=303864886)",11.0,1,2635.0,35.9,True,True,2
"builtin_interfaces.msg.Time(sec=1751477635, nanosec=313838419)",11.0,1,2631.0,35.800000000000004,True,True,2
"builtin_interfaces.msg.Time(sec=1751477635, nanosec=323871746)",11.0,1,2635.0,35.800000000000004,True,True,2
"builtin_interfaces.msg.Time(sec=1751477635, nanosec=334138987)",11.0,1,2631.0,35.800000000000004,True,True,2
"builtin_interfaces.msg.Time(sec=1751477635, nanosec=344040023)",11.0,1,2638.0,35.800000000000004,True,True,2
"builtin_interfaces.msg.Time(sec=1751477635, nanosec=353844027)",10.9,1,2635.0,35.7,True,True,2
"builtin_interfaces.msg.Time(sec=1751477635, nanosec=363874082)",10.9,1,2635.0,35.9,True,True,2
"builtin_interfaces.msg.Time(sec=1751477635, nanosec=373879009)",10.9,1,2638.0,35.9,True,True,2
"builtin_interfaces.msg.Time(sec=1751477635, nanosec=383847530)",10.9,1,2638.0,35.800000000000004,True,True,2
"builtin_interfaces.msg.Time(sec=1751477635, nanosec=394364312)",10.9,1,2642.0,35.800000000000004,True,True,2
"builtin_interfaces.msg.Time(sec=1751477635, nanosec=403840654)",10.9,1,2638.0,35.800000000000004,True,True,2
"builtin_interfaces.msg.Time(sec=1751477635, nanosec=413850843)",10.9,1,2638.0,36.0,True,True,2
"builtin_interfaces.msg.Time(sec=1751477635, nanosec=424217861)",10.9,1,2635.0,36.0,True,True,2
"builtin_interfaces.msg.Time(sec=1751477635, nanosec=435938580)",10.9,1,2635.0,35.7,True,True,2
"builtin_interfaces.msg.Time(sec=1751477635, nanosec=443841401)",10.9,1,2635.0,35.7,True,True,2
"builtin_interfaces.msg.Time(sec=1751477635, nanosec=453849812)",10.8,1,2627.0,35.7,True,True,2
"builtin_interfaces.msg.Time(sec=1751477635, nanosec=463828414)",10.8,1,2627.0,35.7,True,True,2
"builtin_interfaces.msg.Time(sec=1751477635, nanosec=473949937)",10.8,1,2623.0,35.7,True,True,2
"builtin_interfaces.msg.Time(sec=1751477635, nanosec=483824438)",10.8,1,2623.0,35.9,True,True,2
"builtin_interfaces.msg.Time(sec=1751477635, nanosec=493954131)",10.8,1,2623.0,35.9,True,True,2
"builtin_interfaces.msg.Time(sec=1751477635, nanosec=503853460)",10.8,1,2627.0,35.9,True,True,2
"builtin_interfaces.msg.Time(sec=1751477635, nanosec=513835085)",10.8,1,2623.0,35.9,True,True,2
"builtin_interfaces.msg.Time(sec=1751477635, nanosec=524779534)",10.8,1,2623.0,35.7,True,True,2
"builtin_interfaces.msg.Time(sec=1751477635, nanosec=533863564)",10.8,1,2631.0,35.7,True,True,2
"builtin_interfaces.msg.Time(sec=1751477635, nanosec=543823607)",10.8,1,2627.0,35.6,True,True,2
"builtin_interfaces.msg.Time(sec=1751477635, nanosec=553862521)",10.8,1,2631.0,35.9,True,True,2
"builtin_interfaces.msg.Time(sec=1751477635, nanosec=566396240)",10.8,1,2631.0,35.9,True,True,2
"builtin_interfaces.msg.Time(sec=1751477635, nanosec=573843263)",10.8,1,2635.0,35.6,True,True,2
