stamp,nov_header_message_id,nov_header_time_status,nov_header_gps_week,nov_header_gps_ms,nov_header_receiver_status,length,heading,pitch,heading_stdev,pitch_stdev,rover_stn_id,master_stn_id,num_sv_tracked,num_sv_in_sol,num_sv_obs,num_sv_multi,galileo_beidou_sig_mask,gps_glonass_sig_mask,sol_status,pos_type,sol_source,ext_sol_status
"builtin_interfaces.msg.Time(sec=1751477600, nanosec=989308551)",1335,180,2373,322418950,33587200,-1.0,227.1785430908203,-16.399078369140625,0.1897803246974945,0.34703439474105835,P07X,P07X,30,29,29,24,21,3,0,34,4,0
"builtin_interfaces.msg.Time(sec=1751477601, nanosec=63158980)",1335,180,2373,322419000,33587200,-1.0,227.17666625976562,-16.3929443359375,0.18973958492279053,0.34705543518066406,P07X,P07X,30,29,29,24,21,3,0,34,4,0
"builtin_interfaces.msg.Time(sec=1751477601, nanosec=86493722)",1335,180,2373,322419050,33587200,-1.0,227.21546936035156,-16.419708251953125,0.18980897963047028,0.3471614420413971,P07X,P07X,30,29,29,24,21,3,0,34,4,0
"builtin_interfaces.msg.Time(sec=1751477601, nanosec=135118831)",1335,180,2373,322419100,33587200,-1.0,227.24557495117188,-16.36639404296875,0.18980766832828522,0.34740352630615234,P07X,P07X,30,29,29,24,21,3,0,34,4,0
"builtin_interfaces.msg.Time(sec=1751477601, nanosec=185697709)",1335,180,2373,322419150,33587200,-1.0,227.24851989746094,-16.426666259765625,0.18982775509357452,0.3472796678543091,P07X,P07X,30,29,29,24,21,3,0,34,4,0
"builtin_interfaces.msg.Time(sec=1751477601, nanosec=335243045)",1335,180,2373,322419200,33587200,-1.0,227.1875,-16.433349609375,0.18982630968093872,0.3470996916294098,P07X,P07X,30,29,29,24,21,3,0,34,4,0
"builtin_interfaces.msg.Time(sec=1751477601, nanosec=341474597)",1335,180,2373,322419250,33587200,-1.0,227.1809844970703,-16.47894287109375,0.18982970714569092,0.3469386100769043,P07X,P07X,30,29,29,24,21,3,0,34,4,0
"builtin_interfaces.msg.Time(sec=1751477601, nanosec=348126408)",1335,180,2373,322419300,33587200,-1.0,227.1774139404297,-16.479156494140625,0.18971912562847137,0.3466115891933441,P07X,P07X,30,29,29,24,21,3,0,34,4,0
"builtin_interfaces.msg.Time(sec=1751477601, nanosec=422733805)",1335,180,2373,322419350,33587200,-1.0,227.1750030517578,-16.47125244140625,0.18960759043693542,0.346502423286438,P07X,P07X,30,29,29,24,21,3,0,34,4,0
"builtin_interfaces.msg.Time(sec=1751477601, nanosec=449279794)",1335,180,2373,322419400,33587200,-1.0,227.22227478027344,-16.4412841796875,0.18970482051372528,0.34666207432746887,P07X,P07X,30,29,29,24,21,3,0,34,4,0
"builtin_interfaces.msg.Time(sec=1751477601, nanosec=485265756)",1335,180,2373,322419450,33587200,-1.0,227.1939697265625,-16.48919677734375,0.18980565667152405,0.34661558270454407,P07X,P07X,30,29,29,24,21,3,0,34,4,0
"builtin_interfaces.msg.Time(sec=1751477601, nanosec=539208947)",1335,180,2373,322419500,33587200,-1.0,227.20233154296875,-16.3934326171875,0.18961887061595917,0.3464835584163666,P07X,P07X,30,29,29,24,21,3,0,34,4,0
"builtin_interfaces.msg.Time(sec=1751477601, nanosec=586414613)",1335,180,2373,322419550,33587200,-1.0,227.18724060058594,-16.433868408203125,0.18953941762447357,0.34622302651405334,P07X,P07X,30,29,29,24,21,3,0,34,4,0
"builtin_interfaces.msg.Time(sec=1751477601, nanosec=640471106)",1335,180,2373,322419600,33587200,-1.0,227.22024536132812,-16.463897705078125,0.18954965472221375,0.3462328314781189,P07X,P07X,30,29,29,24,21,3,0,34,4,0
"builtin_interfaces.msg.Time(sec=1751477601, nanosec=684857295)",1335,180,2373,322419650,33587200,-1.0,227.18817138671875,-16.4132080078125,0.18947063386440277,0.3462981879711151,P07X,P07X,30,29,29,24,21,3,0,34,4,0
"builtin_interfaces.msg.Time(sec=1751477601, nanosec=734406278)",1335,180,2373,322419700,33587200,-1.0,227.153564453125,-16.515411376953125,0.18940015137195587,0.345967561006546,P07X,P07X,30,29,29,24,21,3,0,34,4,0
"builtin_interfaces.msg.Time(sec=1751477601, nanosec=789979798)",1335,180,2373,322419750,33587200,-1.0,227.14747619628906,-16.536773681640625,0.18923458456993103,0.3457068204879761,P07X,P07X,30,29,29,24,21,3,0,34,4,0
"builtin_interfaces.msg.Time(sec=1751477601, nanosec=841735217)",1335,180,2373,322419800,33587200,-1.0,227.172607421875,-16.338104248046875,0.18922656774520874,0.34621280431747437,P07X,P07X,30,29,29,24,21,3,0,34,4,0
"builtin_interfaces.msg.Time(sec=1751477601, nanosec=885127301)",1335,180,2373,322419850,33587200,-1.0,227.14642333984375,-16.38116455078125,0.18909858167171478,0.34596142172813416,P07X,P07X,30,29,29,24,21,3,0,34,4,0
"builtin_interfaces.msg.Time(sec=1751477601, nanosec=936366282)",1335,180,2373,322419900,33587200,-1.0,227.180908203125,-16.41522216796875,0.18932712078094482,0.3461795449256897,P07X,P07X,30,29,29,24,21,3,0,34,4,0
"builtin_interfaces.msg.Time(sec=1751477601, nanosec=986637615)",1335,180,2373,322419950,33587200,-1.0,227.12588500976562,-16.456298828125,0.189253032207489,0.34587839245796204,P07X,P07X,30,29,29,24,21,3,0,34,4,0
"builtin_interfaces.msg.Time(sec=1751477602, nanosec=67890247)",1335,180,2373,322420000,33587200,-1.0,227.1647491455078,-16.3851318359375,0.18919344246387482,0.3460337221622467,P07X,P07X,30,29,29,24,21,3,0,34,4,0
"builtin_interfaces.msg.Time(sec=1751477602, nanosec=88922135)",1335,180,2373,322420050,33587200,-1.0,227.14605712890625,-16.4459228515625,0.18929098546504974,0.3460421562194824,P07X,P07X,30,29,29,24,21,3,0,34,4,0
"builtin_interfaces.msg.Time(sec=1751477602, nanosec=135521233)",1335,180,2373,322420100,33587200,-1.0,227.1169891357422,-16.40081787109375,0.18920253217220306,0.345987468957901,P07X,P07X,30,29,29,24,21,3,0,34,4,0
"builtin_interfaces.msg.Time(sec=1751477602, nanosec=185129238)",1335,180,2373,322420150,33587200,-1.0,227.10836791992188,-16.447601318359375,0.18932674825191498,0.3461093008518219,P07X,P07X,30,29,29,24,21,3,0,34,4,0
"builtin_interfaces.msg.Time(sec=1751477602, nanosec=259611696)",1335,180,2373,322420200,33587200,-1.0,227.11756896972656,-16.4097900390625,0.189273864030838,0.3460052013397217,P07X,P07X,30,29,29,24,21,3,0,34,4,0
"builtin_interfaces.msg.Time(sec=1751477602, nanosec=286440633)",1335,180,2373,322420250,33587200,-1.0,227.15760803222656,-16.51385498046875,0.18972565233707428,0.34600868821144104,P07X,P07X,30,29,29,24,21,3,0,34,4,0
"builtin_interfaces.msg.Time(sec=1751477602, nanosec=335050062)",1335,180,2373,322420300,33587200,-1.0,227.1022186279297,-16.4515380859375,0.18938463926315308,0.3454033434391022,P07X,P07X,30,29,29,24,21,3,0,34,4,0
"builtin_interfaces.msg.Time(sec=1751477602, nanosec=386286658)",1335,180,2373,322420350,33587200,-1.0,227.1291046142578,-16.430267333984375,0.18965862691402435,0.34580034017562866,P07X,P07X,30,29,29,24,21,3,0,34,4,0
"builtin_interfaces.msg.Time(sec=1751477602, nanosec=448347948)",1335,180,2373,322420400,33587200,-1.0,227.15528869628906,-16.418609619140625,0.18947617709636688,0.34543606638908386,P07X,P07X,30,29,29,24,21,3,0,34,4,0
"builtin_interfaces.msg.Time(sec=1751477602, nanosec=486701701)",1335,180,2373,322420450,33587200,-1.0,227.1607666015625,-16.50213623046875,0.18957924842834473,0.34533387422561646,P07X,P07X,30,29,29,24,21,3,0,34,4,0
"builtin_interfaces.msg.Time(sec=1751477602, nanosec=543005870)",1335,180,2373,322420500,33587200,-1.0,227.19158935546875,-16.448486328125,0.1894177347421646,0.34515419602394104,P07X,P07X,30,29,29,24,21,3,0,34,4,0
"builtin_interfaces.msg.Time(sec=1751477602, nanosec=585710967)",1335,180,2373,322420550,33587200,-1.0,227.1728515625,-16.425384521484375,0.18960654735565186,0.3454637825489044,P07X,P07X,30,29,29,24,21,3,0,34,4,0
"builtin_interfaces.msg.Time(sec=1751477602, nanosec=645504629)",1335,180,2373,322420600,33587200,-1.0,227.1779327392578,-16.528076171875,0.18950927257537842,0.3451134264469147,P07X,P07X,30,29,29,24,21,3,0,34,4,0
"builtin_interfaces.msg.Time(sec=1751477602, nanosec=685386820)",1335,180,2373,322420650,33587200,-1.0,227.05833435058594,-16.55133056640625,0.1932646483182907,0.3447580337524414,P07X,P07X,30,28,28,23,21,3,0,34,4,0
"builtin_interfaces.msg.Time(sec=1751477602, nanosec=735300547)",1335,180,2373,322420700,33587200,-1.0,227.13003540039062,-16.438323974609375,0.1894788295030594,0.3452901542186737,P07X,P07X,30,29,29,24,21,3,0,34,4,0
"builtin_interfaces.msg.Time(sec=1751477602, nanosec=789054234)",1335,180,2373,322420750,33587200,-1.0,227.16275024414062,-16.483306884765625,0.18949808180332184,0.3453136086463928,P07X,P07X,30,29,29,24,21,3,0,34,4,0
"builtin_interfaces.msg.Time(sec=1751477602, nanosec=841806144)",1335,180,2373,322420800,33587200,-1.0,227.13717651367188,-16.4263916015625,0.1892407387495041,0.3449929654598236,P07X,P07X,30,29,29,24,21,3,0,34,4,0
"builtin_interfaces.msg.Time(sec=1751477602, nanosec=884565688)",1335,180,2373,322420850,33587200,-1.0,227.19532775878906,-16.49383544921875,0.18917907774448395,0.3448810577392578,P07X,P07X,30,29,29,24,21,3,0,34,4,0
"builtin_interfaces.msg.Time(sec=1751477602, nanosec=935564818)",1335,180,2373,322420900,33587200,-1.0,227.0628204345703,-16.50701904296875,0.19287940859794617,0.34452691674232483,P07X,P07X,30,28,28,23,21,3,0,34,4,0
"builtin_interfaces.msg.Time(sec=1751477602, nanosec=986050720)",1335,180,2373,322420950,33587200,-1.0,227.1513214111328,-16.514129638671875,0.18950726091861725,0.34538939595222473,P07X,P07X,30,29,29,24,21,3,0,34,4,0
"builtin_interfaces.msg.Time(sec=1751477603, nanosec=65286635)",1335,180,2373,322421000,33587200,-1.0,227.13624572753906,-16.454376220703125,0.1893358826637268,0.34526026248931885,P07X,P07X,30,29,29,24,21,3,0,34,4,0
"builtin_interfaces.msg.Time(sec=1751477603, nanosec=86356359)",1335,180,2373,322421050,33587200,-1.0,227.15013122558594,-16.416229248046875,0.18933092057704926,0.34545794129371643,P07X,P07X,30,29,29,24,21,3,0,34,4,0
"builtin_interfaces.msg.Time(sec=1751477603, nanosec=135702885)",1335,180,2373,322421100,33587200,-1.0,227.1248016357422,-16.522369384765625,0.1895715296268463,0.3456849455833435,P07X,P07X,30,29,29,24,21,3,0,34,4,0
"builtin_interfaces.msg.Time(sec=1751477603, nanosec=185671557)",1335,180,2373,322421150,33587200,-1.0,227.0923309326172,-16.4901123046875,0.18950249254703522,0.34572669863700867,P07X,P07X,30,29,29,24,21,3,0,34,4,0
"builtin_interfaces.msg.Time(sec=1751477603, nanosec=256981372)",1335,180,2373,322421200,33587200,-1.0,227.11874389648438,-16.451080322265625,0.18939001858234406,0.34568578004837036,P07X,P07X,30,29,29,24,21,3,0,34,4,0
"builtin_interfaces.msg.Time(sec=1751477603, nanosec=334481331)",1335,180,2373,322421250,33587200,-1.0,227.10391235351562,-16.443450927734375,0.18939386308193207,0.3456032872200012,P07X,P07X,30,29,29,24,21,3,0,34,4,0
"builtin_interfaces.msg.Time(sec=1751477603, nanosec=342943798)",1335,180,2373,322421300,33587200,-1.0,227.13711547851562,-16.3636474609375,0.1892995536327362,0.3455810248851776,P07X,P07X,30,29,29,24,21,3,0,34,4,0
"builtin_interfaces.msg.Time(sec=1751477603, nanosec=388398840)",1335,180,2373,322421350,33587200,-1.0,227.0469970703125,-16.23736572265625,0.18902836740016937,0.3454320430755615,P07X,P07X,30,29,29,24,21,3,0,34,4,0
"builtin_interfaces.msg.Time(sec=1751477603, nanosec=472945660)",1335,180,2373,322421400,33587200,-1.0,227.01646423339844,-16.388916015625,0.1918531060218811,0.3465103209018707,P07X,P07X,30,28,28,23,21,3,0,34,4,0
"builtin_interfaces.msg.Time(sec=1751477603, nanosec=484784938)",1335,180,2373,322421450,33587200,-1.0,227.0086669921875,-16.322998046875,0.1889086663722992,0.3448769152164459,P07X,P07X,30,29,29,24,21,3,0,34,4,0
"builtin_interfaces.msg.Time(sec=1751477603, nanosec=544472809)",1335,180,2373,322421500,33587200,-1.0,226.97532653808594,-16.43988037109375,0.1890845149755478,0.345084547996521,P07X,P07X,30,29,29,24,21,3,0,34,4,0
"builtin_interfaces.msg.Time(sec=1751477603, nanosec=586499895)",1335,180,2373,322421550,33587200,-1.0,227.0404510498047,-16.381744384765625,0.19768260419368744,0.3456776738166809,P07X,P07X,30,28,28,23,21,3,0,34,4,0
"builtin_interfaces.msg.Time(sec=1751477603, nanosec=640982610)",1335,180,2373,322421600,33587200,-1.0,226.88954162597656,-16.282257080078125,0.1889699250459671,0.3454987108707428,P07X,P07X,30,29,29,24,21,3,0,34,4,0
"builtin_interfaces.msg.Time(sec=1751477603, nanosec=685181155)",1335,180,2373,322421650,33587200,-1.0,226.9451904296875,-16.3187255859375,0.1973816454410553,0.3456103503704071,P07X,P07X,30,28,28,23,21,3,0,34,4,0
"builtin_interfaces.msg.Time(sec=1751477603, nanosec=735766444)",1335,180,2373,322421700,33587200,-1.0,226.9007568359375,-16.468017578125,0.1979818344116211,0.34749308228492737,P07X,P07X,30,27,27,22,21,3,0,34,4,0
"builtin_interfaces.msg.Time(sec=1751477603, nanosec=789337876)",1335,180,2373,322421750,33587200,-1.0,226.7886199951172,-16.398956298828125,0.19785486161708832,0.34577810764312744,P07X,P07X,30,28,28,23,21,3,0,34,4,0
"builtin_interfaces.msg.Time(sec=1751477603, nanosec=842575973)",1335,180,2373,322421800,33587200,-1.0,226.57269287109375,-16.3580322265625,0.18924593925476074,0.34554287791252136,P07X,P07X,30,29,29,24,21,3,0,34,4,0
"builtin_interfaces.msg.Time(sec=1751477603, nanosec=885273738)",1335,180,2373,322421850,33587200,-1.0,226.476318359375,-16.39410400390625,0.19799697399139404,0.3459520936012268,P07X,P07X,30,28,28,23,21,3,0,34,4,0
"builtin_interfaces.msg.Time(sec=1751477603, nanosec=936143878)",1335,180,2373,322421900,33587200,-1.0,226.18399047851562,-16.41644287109375,0.19280877709388733,0.34522178769111633,P07X,P07X,30,28,28,23,21,3,0,34,4,0
"builtin_interfaces.msg.Time(sec=1751477603, nanosec=987229325)",1335,180,2373,322421950,33587200,-1.0,226.0689697265625,-16.41259765625,0.18973875045776367,0.34602996706962585,P07X,P07X,30,29,29,24,21,3,0,34,4,0
"builtin_interfaces.msg.Time(sec=1751477604, nanosec=67653783)",1335,180,2373,322422000,33587200,-1.0,225.86207580566406,-16.27252197265625,0.1902952343225479,0.3472599983215332,P07X,P07X,30,29,29,24,21,3,0,34,4,0
"builtin_interfaces.msg.Time(sec=1751477604, nanosec=86642583)",1335,180,2373,322422050,33587200,-1.0,225.7104034423828,-16.38153076171875,0.19040769338607788,0.3479870855808258,P07X,P07X,30,29,29,24,21,3,0,34,4,0
"builtin_interfaces.msg.Time(sec=1751477604, nanosec=136306888)",1335,180,2373,322422100,33587200,-1.0,225.4556121826172,-16.275421142578125,0.19078144431114197,0.34872668981552124,P07X,P07X,30,29,29,24,21,3,0,34,4,0
"builtin_interfaces.msg.Time(sec=1751477604, nanosec=340614107)",1335,180,2373,322422150,33587200,-1.0,225.37045288085938,-16.43878173828125,0.19987928867340088,0.34888195991516113,P07X,P07X,30,28,28,23,21,3,0,34,4,0
"builtin_interfaces.msg.Time(sec=1751477604, nanosec=350211506)",1335,180,2373,322422200,33587200,-1.0,224.9633026123047,-16.523468017578125,0.19090884923934937,0.34817564487457275,P07X,P07X,30,29,29,24,21,3,0,34,4,0
"builtin_interfaces.msg.Time(sec=1751477604, nanosec=355903894)",1335,180,2373,322422250,33587200,-1.0,224.66578674316406,-16.48919677734375,0.1910473108291626,0.3513840138912201,P07X,P07X,30,28,28,24,21,3,0,34,4,0
"builtin_interfaces.msg.Time(sec=1751477604, nanosec=363473913)",1335,180,2373,322422300,33587200,-1.0,224.55184936523438,-16.7017822265625,0.201284259557724,0.34897300601005554,P07X,P07X,30,28,28,23,21,3,0,34,4,0
"builtin_interfaces.msg.Time(sec=1751477604, nanosec=386929042)",1335,180,2373,322422350,33587200,-1.0,224.15078735351562,-16.4134521484375,0.19159752130508423,0.355772465467453,P07X,P07X,30,28,28,24,21,3,0,34,4,0
"builtin_interfaces.msg.Time(sec=1751477604, nanosec=441534349)",1335,180,2373,322422400,33587200,-1.0,223.751708984375,-16.5863037109375,0.19626672565937042,0.3533683717250824,P07X,P07X,30,28,28,23,21,3,0,34,4,0
"builtin_interfaces.msg.Time(sec=1751477604, nanosec=485808894)",1335,180,2373,322422450,33587200,-1.0,223.4629669189453,-16.5521240234375,0.19398599863052368,0.3580438494682312,P07X,P07X,29,26,26,21,21,3,0,34,4,0
"builtin_interfaces.msg.Time(sec=1751477604, nanosec=540478850)",1335,180,2373,322422500,33587200,-1.0,223.17469787597656,-16.523895263671875,0.19327649474143982,0.3563951253890991,P07X,P07X,29,27,27,22,21,3,0,34,4,0
"builtin_interfaces.msg.Time(sec=1751477604, nanosec=586999836)",1335,180,2373,322422550,33587200,-1.0,222.952880859375,-16.567840576171875,0.19325591623783112,0.35643789172172546,P07X,P07X,30,28,28,23,21,3,0,34,4,0
"builtin_interfaces.msg.Time(sec=1751477604, nanosec=642340677)",1335,180,2373,322422600,33587200,-1.0,222.6144256591797,-16.532012939453125,0.19338776171207428,0.3566124141216278,P07X,P07X,30,28,28,22,21,3,0,34,4,0
"builtin_interfaces.msg.Time(sec=1751477604, nanosec=685428484)",1335,180,2373,322422650,33587200,-1.0,222.40773010253906,-16.49462890625,0.19342415034770966,0.3568210005760193,P07X,P07X,30,28,28,23,21,3,0,34,4,0
"builtin_interfaces.msg.Time(sec=1751477604, nanosec=736028266)",1335,180,2373,322422700,33587200,-1.0,222.064208984375,-16.6383056640625,0.193485289812088,0.3569035530090332,P07X,P07X,30,27,27,22,21,3,0,34,4,0
"builtin_interfaces.msg.Time(sec=1751477604, nanosec=788035061)",1335,180,2373,322422750,33587200,-1.0,221.78761291503906,-16.62176513671875,0.19515666365623474,0.36091119050979614,P07X,P07X,30,28,28,23,21,3,0,34,4,0
"builtin_interfaces.msg.Time(sec=1751477604, nanosec=840411819)",1335,180,2373,322422800,33587200,-1.0,221.5714111328125,-16.788787841796875,0.19485364854335785,0.35984182357788086,P07X,P07X,31,28,28,23,21,3,0,34,4,0
"builtin_interfaces.msg.Time(sec=1751477604, nanosec=885277243)",1335,180,2373,322422850,33587200,-1.0,221.12289428710938,-16.62384033203125,0.19482330977916718,0.36016759276390076,P07X,P07X,31,26,26,21,21,3,0,34,4,0
"builtin_interfaces.msg.Time(sec=1751477604, nanosec=935590823)",1335,180,2373,322422900,33587200,-1.0,220.8766326904297,-16.689971923828125,0.19519612193107605,0.36041635274887085,P07X,P07X,31,26,26,21,21,3,0,34,4,0
"builtin_interfaces.msg.Time(sec=1751477604, nanosec=985307464)",1335,180,2373,322422950,33587200,-1.0,220.6739044189453,-16.58050537109375,0.19542217254638672,0.36215367913246155,P07X,P07X,31,26,26,21,21,3,0,34,4,0
"builtin_interfaces.msg.Time(sec=1751477605, nanosec=58017257)",1335,180,2373,322423000,33587200,-1.0,220.4952850341797,-16.67352294921875,0.20608532428741455,0.3637649714946747,P07X,P07X,31,25,25,20,21,3,0,34,4,0
"builtin_interfaces.msg.Time(sec=1751477605, nanosec=87313884)",1335,180,2373,322423050,33587200,-1.0,220.1153564453125,-16.892425537109375,0.19541765749454498,0.3606419265270233,P07X,P07X,31,27,27,22,21,3,0,34,4,0
"builtin_interfaces.msg.Time(sec=1751477605, nanosec=136949135)",1335,180,2373,322423100,33587200,-1.0,219.8368377685547,-16.99835205078125,0.1958209127187729,0.36131808161735535,P07X,P07X,31,27,27,22,21,3,0,34,4,0
"builtin_interfaces.msg.Time(sec=1751477605, nanosec=186806939)",1335,180,2373,322423150,33587200,-1.0,219.51785278320312,-16.982086181640625,0.19573566317558289,0.36094924807548523,P07X,P07X,31,27,27,22,21,3,0,34,4,0
"builtin_interfaces.msg.Time(sec=1751477605, nanosec=319007685)",1335,180,2373,322423200,33587200,-1.0,219.33584594726562,-16.802490234375,0.19630755484104156,0.3620225489139557,P07X,P07X,31,27,27,22,21,3,0,34,4,0
"builtin_interfaces.msg.Time(sec=1751477605, nanosec=334740202)",1335,180,2373,322423250,33587200,-1.0,219.05722045898438,-16.990753173828125,0.20017752051353455,0.36068275570869446,P07X,P07X,31,26,26,21,21,3,0,34,4,0
"builtin_interfaces.msg.Time(sec=1751477605, nanosec=339339936)",1335,180,2373,322423300,33587200,-1.0,219.0105438232422,-17.0716552734375,0.19790713489055634,0.37391218543052673,P07X,P07X,31,27,27,22,21,3,0,34,4,0
"builtin_interfaces.msg.Time(sec=1751477605, nanosec=387090632)",1335,180,2373,322423350,33587200,-1.0,218.81289672851562,-17.14190673828125,0.19785632193088531,0.3737364709377289,P07X,P07X,31,27,27,22,21,3,0,34,4,0
"builtin_interfaces.msg.Time(sec=1751477605, nanosec=440483561)",1335,180,2373,322423400,33587200,-1.0,218.58204650878906,-16.8853759765625,0.19771282374858856,0.37436768412590027,P07X,P07X,31,27,27,22,21,3,0,34,4,0
"builtin_interfaces.msg.Time(sec=1751477605, nanosec=485726925)",1335,180,2373,322423450,33587200,-1.0,218.39749145507812,-17.051605224609375,0.19773659110069275,0.37392234802246094,P07X,P07X,30,27,27,22,21,3,0,34,4,0
"builtin_interfaces.msg.Time(sec=1751477605, nanosec=542515579)",1335,180,2373,322423500,33587200,-1.0,218.218994140625,-16.96343994140625,0.19762620329856873,0.37405234575271606,P07X,P07X,30,27,27,22,21,3,0,34,4,0
"builtin_interfaces.msg.Time(sec=1751477605, nanosec=586154611)",1335,180,2373,322423550,33587200,-1.0,218.0836181640625,-16.95965576171875,0.19771701097488403,0.37431958317756653,P07X,P07X,30,27,27,22,21,3,0,34,4,0
"builtin_interfaces.msg.Time(sec=1751477605, nanosec=640816619)",1335,180,2373,322423600,33587200,-1.0,217.8806610107422,-17.106109619140625,0.1977117359638214,0.37381547689437866,P07X,P07X,30,27,27,22,21,3,0,34,4,0
"builtin_interfaces.msg.Time(sec=1751477605, nanosec=685739264)",1335,180,2373,322423650,33587200,-1.0,217.84983825683594,-16.9781494140625,0.1978677660226822,0.37416762113571167,P07X,P07X,30,27,27,22,21,3,0,34,4,0
"builtin_interfaces.msg.Time(sec=1751477605, nanosec=735694655)",1335,180,2373,322423700,33587200,-1.0,217.750732421875,-16.91644287109375,0.19796018302440643,0.3740541636943817,P07X,P07X,30,27,27,22,21,3,0,34,4,0
"builtin_interfaces.msg.Time(sec=1751477605, nanosec=790807457)",1335,180,2373,322423750,33587200,-1.0,217.6660614013672,-16.920989990234375,0.1984889656305313,0.3746751844882965,P07X,P07X,30,27,27,22,21,3,0,34,4,0
"builtin_interfaces.msg.Time(sec=1751477605, nanosec=842072495)",1335,180,2373,322423800,33587200,-1.0,217.582275390625,-17.1019287109375,0.19872574508190155,0.374878853559494,P07X,P07X,30,27,27,22,21,3,0,34,4,0
"builtin_interfaces.msg.Time(sec=1751477605, nanosec=885386721)",1335,180,2373,322423850,33587200,-1.0,217.50022888183594,-17.104644775390625,0.1989675760269165,0.37500694394111633,P07X,P07X,30,27,27,22,21,3,0,34,4,0
"builtin_interfaces.msg.Time(sec=1751477605, nanosec=935694376)",1335,180,2373,322423900,33587200,-1.0,217.45687866210938,-16.953338623046875,0.19878512620925903,0.3751957416534424,P07X,P07X,30,27,27,22,21,3,0,34,4,0
"builtin_interfaces.msg.Time(sec=1751477605, nanosec=990757237)",1335,180,2373,322423950,33587200,-1.0,217.4349822998047,-16.899200439453125,0.19853806495666504,0.37504979968070984,P07X,P07X,30,27,27,22,21,3,0,34,4,0
"builtin_interfaces.msg.Time(sec=1751477606, nanosec=61730828)",1335,180,2373,322424000,33587200,-1.0,217.3810272216797,-16.981109619140625,0.19841453433036804,0.37468332052230835,P07X,P07X,30,27,27,22,21,3,0,34,4,0
"builtin_interfaces.msg.Time(sec=1751477606, nanosec=90096920)",1335,180,2373,322424050,33587200,-1.0,217.23043823242188,-16.937713623046875,0.2023647576570511,0.3742396831512451,P07X,P07X,30,26,26,21,21,3,0,34,4,0
"builtin_interfaces.msg.Time(sec=1751477606, nanosec=135296218)",1335,180,2373,322424100,33587200,-1.0,217.28424072265625,-16.95123291015625,0.19849491119384766,0.3746497929096222,P07X,P07X,30,27,27,22,21,3,0,34,4,0
"builtin_interfaces.msg.Time(sec=1751477606, nanosec=203621302)",1335,180,2373,322424150,33587200,-1.0,217.4405517578125,-16.886962890625,0.20951183140277863,0.3756996691226959,P07X,P07X,30,26,26,21,21,3,0,34,4,0
"builtin_interfaces.msg.Time(sec=1751477606, nanosec=338927754)",1335,180,2373,322424200,33587200,-1.0,217.396240234375,-17.030426025390625,0.20957916975021362,0.37548670172691345,P07X,P07X,30,26,26,21,21,3,0,34,4,0
"builtin_interfaces.msg.Time(sec=1751477606, nanosec=345119210)",1335,180,2373,322424250,33587200,-1.0,217.2252655029297,-16.85205078125,0.19859904050827026,0.3749476671218872,P07X,P07X,30,27,27,22,21,3,0,34,4,0
"builtin_interfaces.msg.Time(sec=1751477606, nanosec=349871114)",1335,180,2373,322424300,33587200,-1.0,217.23365783691406,-16.866180419921875,0.19962731003761292,0.37623733282089233,P07X,P07X,31,28,28,23,21,3,0,34,4,0
"builtin_interfaces.msg.Time(sec=1751477606, nanosec=385270665)",1335,180,2373,322424350,33587200,-1.0,217.22335815429688,-17.0767822265625,0.1995943784713745,0.3756662607192993,P07X,P07X,30,28,28,23,21,3,0,34,4,0
"builtin_interfaces.msg.Time(sec=1751477606, nanosec=440565086)",1335,180,2373,322424400,33587200,-1.0,217.2102813720703,-17.02764892578125,0.1995099037885666,0.37612226605415344,P07X,P07X,31,28,28,23,21,3,0,34,4,0
"builtin_interfaces.msg.Time(sec=1751477606, nanosec=485633778)",1335,180,2373,322424450,33587200,-1.0,217.08753967285156,-17.040374755859375,0.2031400501728058,0.3750230073928833,P07X,P07X,30,27,27,22,21,3,0,34,4,0
"builtin_interfaces.msg.Time(sec=1751477606, nanosec=541290201)",1335,180,2373,322424500,33587200,-1.0,217.1779022216797,-17.009857177734375,0.19995324313640594,0.3769071400165558,P07X,P07X,30,28,28,23,21,3,0,34,4,0
"builtin_interfaces.msg.Time(sec=1751477606, nanosec=600324695)",1335,180,2373,322424550,33587200,-1.0,217.2937469482422,-16.833343505859375,0.19984588027000427,0.37707388401031494,P07X,P07X,30,28,28,23,21,3,0,34,4,0
"builtin_interfaces.msg.Time(sec=1751477606, nanosec=641157702)",1335,180,2373,322424600,33587200,-1.0,217.45558166503906,-16.882354736328125,0.19988815486431122,0.3767823576927185,P07X,P07X,31,28,28,22,21,3,0,34,4,0
"builtin_interfaces.msg.Time(sec=1751477606, nanosec=686021719)",1335,180,2373,322424650,33587200,-1.0,217.4718475341797,-16.93572998046875,0.20005996525287628,0.37673503160476685,P07X,P07X,30,27,27,22,21,3,0,34,4,0
"builtin_interfaces.msg.Time(sec=1751477606, nanosec=736141648)",1335,180,2373,322424700,33587200,-1.0,217.36622619628906,-16.857452392578125,0.20011559128761292,0.37687253952026367,P07X,P07X,30,27,27,22,21,3,0,34,4,0
"builtin_interfaces.msg.Time(sec=1751477606, nanosec=788300368)",1335,180,2373,322424750,33587200,-1.0,217.39654541015625,-16.744537353515625,0.20002366602420807,0.37687602639198303,P07X,P07X,30,27,27,22,21,3,0,34,4,0
