stamp,angular_velocity_x,angular_velocity_y,angular_velocity_z,linear_acceleration_x,linear_acceleration_y,linear_acceleration_z
"builtin_interfaces.msg.Time(sec=1751477599, nanosec=874196052)",-0.001416739914584865,-0.0012392988174750655,0.005692873281010367,0.42983261020645147,-0.38238515967605596,9.909245940483247
"builtin_interfaces.msg.Time(sec=1751477599, nanosec=914196014)",-0.0016639984428321818,-0.0006320363035997093,0.000998836676329631,0.6183084744569397,-0.3653698976800538,9.927964886453095
"builtin_interfaces.msg.Time(sec=1751477599, nanosec=922195911)",0.0002449319907190236,-0.001153001745512138,-0.0025372255284515713,0.23128787101913453,-0.31292616727020267,10.008835841072084
"builtin_interfaces.msg.Time(sec=1751477599, nanosec=978203058)",0.00014825285156253105,0.0011029918412981939,0.004341998666505342,0.13767117436965942,-0.2969227846783447,9.725160832584839
"builtin_interfaces.msg.Time(sec=1751477599, nanosec=994200944)",0.00033193852879634834,4.7302002017551405e-05,0.0049825038223715035,0.5484067642366028,-0.2682043656922913,9.689717101135408
"builtin_interfaces.msg.Time(sec=1751477600, nanosec=26199102)",-0.0011542544964889111,0.005010386053720197,0.0008100718182648145,0.40822500007858276,-0.2402254258164978,9.583888748990784
"builtin_interfaces.msg.Time(sec=1751477600, nanosec=34198999)",-0.0007619538236892628,0.0054465436633512705,0.00019524379636476122,0.42416388886322026,-0.35490427360061644,9.788053248097382
"builtin_interfaces.msg.Time(sec=1751477600, nanosec=74199914)",0.0013394507186930214,0.004290785013478683,0.0024851703165204467,0.2595985574624634,-0.2769811797756958,9.565486316480408
"builtin_interfaces.msg.Time(sec=1751477600, nanosec=90199947)",0.0021930513723429634,-0.0016257724938096205,0.002855812032806699,0.24814457701019288,-0.361734721444397,10.010771972099612
"builtin_interfaces.msg.Time(sec=1751477600, nanosec=106198072)",-0.0006296202838587895,-9.39584537868676e-05,0.004452626378187234,0.21879666255264285,-0.27396035568603516,9.599058500492097
"builtin_interfaces.msg.Time(sec=1751477600, nanosec=122200012)",-0.0015068037615936008,0.005272032043440558,0.0031154361506274715,0.3627234968025208,-0.3443510516679383,9.767343493519594
"builtin_interfaces.msg.Time(sec=1751477600, nanosec=162203073)",0.0018437490332392982,0.005737669781074373,0.0013793853518709778,0.42540216996185304,-0.1999118582627869,9.562359010271914
"builtin_interfaces.msg.Time(sec=1751477600, nanosec=170200109)",0.0016164642131675756,0.005176298859103261,-0.00033630398245520625,0.4107607888394166,-0.28470388672317504,9.73024366285431
"builtin_interfaces.msg.Time(sec=1751477600, nanosec=178200960)",0.001702384181520148,6.877986357682245e-05,0.0016468072053635024,0.3468004396763611,-0.3713965222439576,9.85394640633316
"builtin_interfaces.msg.Time(sec=1751477600, nanosec=186198949)",0.0011813484321549414,-0.005621189506580923,0.0026342860322761635,0.3282565098478699,-0.27279677367919924,9.90259155624405
"builtin_interfaces.msg.Time(sec=1751477600, nanosec=194195985)",-0.00033420328098735175,-0.0028998735004098415,0.001969117874186996,0.12617748009735108,-0.32926090737182623,9.983259033649446
"builtin_interfaces.msg.Time(sec=1751477600, nanosec=202199935)",-0.0002476271097421838,0.0031456598332065626,0.0038629769464972254,0.03692122322143555,-0.35119062740554813,9.764657139401855
"builtin_interfaces.msg.Time(sec=1751477600, nanosec=210201025)",0.00032849985519683804,0.004507851817079988,0.005252676188637862,0.4325099561404419,-0.20423348204193117,9.558763667566376
"builtin_interfaces.msg.Time(sec=1751477600, nanosec=218199014)",-0.00015056447538871982,0.003044242397838601,0.005312827410282828,0.3934390091758728,-0.300182669803772,9.680111623929902
"builtin_interfaces.msg.Time(sec=1751477600, nanosec=226197957)",-0.00037245053529863373,-0.0014826222588956812,0.006478855209318761,0.3466274885339356,-0.3826390946896363,9.83487793684845
"builtin_interfaces.msg.Time(sec=1751477600, nanosec=234194993)",-0.0006046909655267757,-0.00744261485829874,0.003529329733545482,0.7046678371066285,-0.33321508105117803,9.934612626782686
"builtin_interfaces.msg.Time(sec=1751477600, nanosec=242193937)",-0.0022999740943163366,-0.006305662386779856,-0.0008171259993602164,0.45706494822204596,-0.37965511137802127,10.011042726379854
"builtin_interfaces.msg.Time(sec=1751477600, nanosec=250197887)",-0.000817549974605757,0.0012684998461955665,0.0007195413854330969,-0.15309863175216676,-0.33470538180206305,9.73866487813614
"builtin_interfaces.msg.Time(sec=1751477600, nanosec=258203029)",0.0004362023507373866,0.002859828079730538,0.003222574056016923,0.277957355647583,-0.16566172612350466,9.52814434224472
"builtin_interfaces.msg.Time(sec=1751477600, nanosec=266196012)",-0.0004219895926318517,-3.738865117584045e-05,0.0010549505457620365,0.7132826535202027,-0.21993764928131104,9.647826113817903
"builtin_interfaces.msg.Time(sec=1751477600, nanosec=274194002)",-0.0018609786202276749,-0.004067009174459248,-0.0011660171463915732,0.5213308274444581,-0.46194774294281005,9.735212978037568
