stamp,rl_tire_temp_04,rl_tire_temp_03,rl_tire_temp_02,rl_tire_temp_01
"builtin_interfaces.msg.Time(sec=1751477626, nanosec=748825286)",50.80000000000001,43.099999999999994,36.400000000000006,32.20000000000002
"builtin_interfaces.msg.Time(sec=1751477627, nanosec=748760979)",52.099999999999994,44.30000000000001,37.599999999999994,34.70000000000002
"builtin_interfaces.msg.Time(sec=1751477627, nanosec=748760979)",52.099999999999994,44.30000000000001,37.599999999999994,34.70000000000002
"builtin_interfaces.msg.Time(sec=1751477627, nanosec=748760979)",52.099999999999994,44.30000000000001,37.599999999999994,34.70000000000002
"builtin_interfaces.msg.Time(sec=1751477627, nanosec=748760979)",52.099999999999994,44.30000000000001,37.599999999999994,34.70000000000002
"builtin_interfaces.msg.Time(sec=1751477627, nanosec=748760979)",52.099999999999994,44.30000000000001,37.599999999999994,34.70000000000002
"builtin_interfaces.msg.Time(sec=1751477628, nanosec=748851558)",52.099999999999994,45.400000000000006,37.599999999999994,34.70000000000002
"builtin_interfaces.msg.Time(sec=1751477628, nanosec=748851558)",52.099999999999994,45.400000000000006,37.599999999999994,34.70000000000002
"builtin_interfaces.msg.Time(sec=1751477628, nanosec=748851558)",52.099999999999994,45.400000000000006,37.599999999999994,34.70000000000002
"builtin_interfaces.msg.Time(sec=1751477628, nanosec=748851558)",52.099999999999994,45.400000000000006,37.599999999999994,34.70000000000002
"builtin_interfaces.msg.Time(sec=1751477628, nanosec=748851558)",52.099999999999994,45.400000000000006,37.599999999999994,34.70000000000002
"builtin_interfaces.msg.Time(sec=1751477629, nanosec=748751975)",52.099999999999994,45.400000000000006,37.599999999999994,34.70000000000002
"builtin_interfaces.msg.Time(sec=1751477629, nanosec=748751975)",52.099999999999994,45.400000000000006,37.599999999999994,34.70000000000002
"builtin_interfaces.msg.Time(sec=1751477629, nanosec=748751975)",52.099999999999994,45.400000000000006,37.599999999999994,34.70000000000002
"builtin_interfaces.msg.Time(sec=1751477629, nanosec=748751975)",52.099999999999994,45.400000000000006,37.599999999999994,34.70000000000002
"builtin_interfaces.msg.Time(sec=1751477629, nanosec=748751975)",52.099999999999994,45.400000000000006,37.599999999999994,34.70000000000002
"builtin_interfaces.msg.Time(sec=1751477630, nanosec=748919276)",52.900000000000006,46.0,37.900000000000006,35.0
"builtin_interfaces.msg.Time(sec=1751477630, nanosec=748919276)",52.900000000000006,46.0,37.900000000000006,35.0
"builtin_interfaces.msg.Time(sec=1751477630, nanosec=748919276)",52.900000000000006,46.0,37.900000000000006,35.0
"builtin_interfaces.msg.Time(sec=1751477630, nanosec=748919276)",52.900000000000006,46.0,37.900000000000006,35.0
"builtin_interfaces.msg.Time(sec=1751477630, nanosec=748919276)",52.900000000000006,46.0,37.900000000000006,35.0
"builtin_interfaces.msg.Time(sec=1751477631, nanosec=748794231)",51.900000000000006,44.70000000000002,38.400000000000006,34.70000000000002
"builtin_interfaces.msg.Time(sec=1751477631, nanosec=748794231)",51.900000000000006,44.70000000000002,38.400000000000006,34.70000000000002
"builtin_interfaces.msg.Time(sec=1751477631, nanosec=748794231)",51.900000000000006,44.70000000000002,38.400000000000006,34.70000000000002
"builtin_interfaces.msg.Time(sec=1751477631, nanosec=748794231)",51.900000000000006,44.70000000000002,38.400000000000006,34.70000000000002
"builtin_interfaces.msg.Time(sec=1751477631, nanosec=748794231)",51.900000000000006,44.70000000000002,38.400000000000006,34.70000000000002
"builtin_interfaces.msg.Time(sec=1751477632, nanosec=748787780)",52.5,44.20000000000002,37.400000000000006,34.900000000000006
"builtin_interfaces.msg.Time(sec=1751477632, nanosec=748787780)",52.5,44.20000000000002,37.400000000000006,34.900000000000006
"builtin_interfaces.msg.Time(sec=1751477632, nanosec=748787780)",52.5,44.20000000000002,37.400000000000006,34.900000000000006
"builtin_interfaces.msg.Time(sec=1751477632, nanosec=748787780)",52.5,44.20000000000002,37.400000000000006,34.900000000000006
"builtin_interfaces.msg.Time(sec=1751477632, nanosec=748787780)",52.5,44.20000000000002,37.400000000000006,34.900000000000006
"builtin_interfaces.msg.Time(sec=1751477633, nanosec=748851459)",52.20000000000002,43.80000000000001,37.30000000000001,33.70000000000002
"builtin_interfaces.msg.Time(sec=1751477633, nanosec=748851459)",52.20000000000002,43.80000000000001,37.30000000000001,33.70000000000002
"builtin_interfaces.msg.Time(sec=1751477633, nanosec=748851459)",52.20000000000002,43.80000000000001,37.30000000000001,33.70000000000002
"builtin_interfaces.msg.Time(sec=1751477633, nanosec=748851459)",52.20000000000002,43.80000000000001,37.30000000000001,33.70000000000002
"builtin_interfaces.msg.Time(sec=1751477634, nanosec=748819595)",52.20000000000002,43.80000000000001,37.30000000000001,33.70000000000002
