stamp,nov_header_message_id,nov_header_time_status,nov_header_gps_week,nov_header_gps_ms,nov_header_receiver_status,length,heading,pitch,heading_stdev,pitch_stdev,rover_stn_id,master_stn_id,num_sv_tracked,num_sv_in_sol,num_sv_obs,num_sv_multi,galileo_beidou_sig_mask,gps_glonass_sig_mask,sol_status,pos_type,sol_source,ext_sol_status
"builtin_interfaces.msg.Time(sec=1751477599, nanosec=981756916)",1335,180,2373,322417950,33554432,-1.0,136.70706176757812,0.7655392289161682,0.3293374180793762,0.7099958658218384,P26W,P26W,19,15,15,10,0,51,0,50,4,1
"builtin_interfaces.msg.Time(sec=1751477600, nanosec=60742564)",1335,180,2373,322418000,33554432,-1.0,136.87176513671875,0.6920441389083862,0.3280167579650879,0.7077032327651978,P26W,P26W,19,15,15,10,0,51,0,50,4,1
"builtin_interfaces.msg.Time(sec=1751477600, nanosec=82040926)",1335,180,2373,322418050,33554432,-1.0,136.6769256591797,0.6368725299835205,0.32844310998916626,0.7080779075622559,P26W,P26W,19,15,15,10,0,51,0,50,4,1
"builtin_interfaces.msg.Time(sec=1751477600, nanosec=132152530)",1335,180,2373,322418100,33554432,-1.0,136.6888885498047,0.8251041173934937,0.3285413980484009,0.7071443796157837,P26W,P26W,19,15,15,10,0,51,0,50,4,1
"builtin_interfaces.msg.Time(sec=1751477600, nanosec=181764624)",1335,180,2373,322418150,33554432,-1.0,136.69790649414062,0.6719229221343994,0.32755759358406067,0.7045084834098816,P26W,P26W,19,15,15,10,0,51,0,50,4,1
"builtin_interfaces.msg.Time(sec=1751477600, nanosec=234285652)",1335,180,2373,322418200,33554432,-1.0,136.7696533203125,0.7365021109580994,0.327813982963562,0.7058788537979126,P26W,P26W,19,15,15,10,0,51,0,50,4,1
"builtin_interfaces.msg.Time(sec=1751477600, nanosec=282075564)",1335,180,2373,322418250,33554432,-1.0,136.77496337890625,0.9109709858894348,0.3267889618873596,0.7039890289306641,P26W,P26W,19,15,15,10,0,51,0,50,4,1
"builtin_interfaces.msg.Time(sec=1751477600, nanosec=332123213)",1335,180,2373,322418300,33554432,-1.0,136.6752166748047,0.8599239587783813,0.32734453678131104,0.7055083513259888,P26W,P26W,19,15,15,10,0,51,0,50,4,1
"builtin_interfaces.msg.Time(sec=1751477600, nanosec=382965637)",1335,180,2373,322418350,33554432,-1.0,136.7776641845703,0.7740368247032166,0.3262438476085663,0.70589280128479,P26W,P26W,19,15,15,10,0,51,0,50,4,1
"builtin_interfaces.msg.Time(sec=1751477600, nanosec=433120163)",1335,180,2373,322418400,33554432,-1.0,136.6329803466797,0.2864547669887543,0.32428276538848877,0.7013022303581238,P26W,P26W,19,15,15,10,0,51,0,50,4,1
"builtin_interfaces.msg.Time(sec=1751477600, nanosec=481464209)",1335,180,2373,322418450,33554432,-1.0,136.7169189453125,0.4671473205089569,0.32409167289733887,0.7017995715141296,P26W,P26W,19,15,15,10,0,51,0,50,4,1
"builtin_interfaces.msg.Time(sec=1751477600, nanosec=534199389)",1335,180,2373,322418500,33554432,-1.0,136.67201232910156,0.4249436855316162,0.322851300239563,0.698733925819397,P26W,P26W,19,15,15,10,0,51,0,50,4,1
"builtin_interfaces.msg.Time(sec=1751477600, nanosec=581064239)",1335,180,2373,322418550,33554432,-1.0,136.7822723388672,0.3713671863079071,0.3223886489868164,0.6986625790596008,P26W,P26W,19,15,15,10,0,51,0,50,4,1
"builtin_interfaces.msg.Time(sec=1751477600, nanosec=634910094)",1335,180,2373,322418600,33554432,-1.0,136.72659301757812,0.5205474495887756,0.32278957962989807,0.6985309720039368,P26W,P26W,19,15,15,10,0,51,0,50,4,1
"builtin_interfaces.msg.Time(sec=1751477600, nanosec=681415247)",1335,180,2373,322418650,33554432,-1.0,136.64804077148438,0.845422089099884,0.32267001271247864,0.6979909539222717,P26W,P26W,19,15,15,10,0,51,0,50,4,1
"builtin_interfaces.msg.Time(sec=1751477600, nanosec=731037680)",1335,180,2373,322418700,33554432,-1.0,136.65219116210938,0.4635254740715027,0.3217708170413971,0.6981034278869629,P26W,P26W,19,15,15,10,0,51,0,50,4,1
"builtin_interfaces.msg.Time(sec=1751477600, nanosec=781570170)",1335,180,2373,322418750,33554432,-1.0,136.67274475097656,0.5663554072380066,0.32125523686408997,0.6973268985748291,P26W,P26W,19,15,15,10,0,51,0,50,4,1
"builtin_interfaces.msg.Time(sec=1751477600, nanosec=832961778)",1335,180,2373,322418800,33554432,-1.0,136.59979248046875,0.5844411253929138,0.3213067054748535,0.697201132774353,P26W,P26W,19,15,15,10,0,51,0,50,4,1
"builtin_interfaces.msg.Time(sec=1751477600, nanosec=881952468)",1335,180,2373,322418850,33554432,-1.0,136.7188262939453,0.7890589833259583,0.32019251585006714,0.6959209442138672,P26W,P26W,19,15,15,10,0,51,0,50,4,1
"builtin_interfaces.msg.Time(sec=1751477600, nanosec=931405451)",1335,180,2373,322418900,33554432,-1.0,136.71815490722656,0.7788742780685425,0.31870248913764954,0.6910500526428223,P26W,P26W,19,15,15,10,0,51,0,50,4,1
"builtin_interfaces.msg.Time(sec=1751477600, nanosec=981666457)",1335,180,2373,322418950,33554432,-1.0,136.61912536621094,0.4856712520122528,0.31879866123199463,0.6907413005828857,P26W,P26W,19,15,15,10,0,51,0,50,4,1
"builtin_interfaces.msg.Time(sec=1751477601, nanosec=60378756)",1335,180,2373,322419000,33554432,-1.0,136.52145385742188,0.6660434007644653,0.31968504190444946,0.6913949251174927,P26W,P26W,19,15,15,10,0,51,0,50,4,1
"builtin_interfaces.msg.Time(sec=1751477601, nanosec=83133409)",1335,180,2373,322419050,33554432,-1.0,136.62020874023438,0.6015727519989014,0.3192007839679718,0.6901242733001709,P26W,P26W,19,15,15,10,0,51,0,50,4,1
"builtin_interfaces.msg.Time(sec=1751477601, nanosec=133240966)",1335,180,2373,322419100,33554432,-1.0,136.65333557128906,0.495518296957016,0.3187415897846222,0.6889344453811646,P26W,P26W,19,15,15,10,0,51,0,50,4,1
"builtin_interfaces.msg.Time(sec=1751477601, nanosec=183155676)",1335,180,2373,322419150,33554432,-1.0,136.60195922851562,0.5479556322097778,0.31772708892822266,0.686823308467865,P26W,P26W,19,15,15,10,0,51,0,50,4,1
"builtin_interfaces.msg.Time(sec=1751477601, nanosec=234545707)",1335,180,2373,322419200,33554432,-1.0,136.68003845214844,0.5983849763870239,0.31768664717674255,0.6862632632255554,P26W,P26W,19,15,15,10,0,51,0,50,4,1
"builtin_interfaces.msg.Time(sec=1751477601, nanosec=281694335)",1335,180,2373,322419250,33554432,-1.0,136.72314453125,0.5911006331443787,0.3181529641151428,0.6885949969291687,P26W,P26W,19,15,15,10,0,51,0,50,4,1
"builtin_interfaces.msg.Time(sec=1751477601, nanosec=333265972)",1335,180,2373,322419300,33554432,-1.0,136.73098754882812,0.7661197185516357,0.31866922974586487,0.689055860042572,P26W,P26W,19,15,15,10,0,51,0,50,4,1
"builtin_interfaces.msg.Time(sec=1751477601, nanosec=382511933)",1335,180,2373,322419350,33554432,-1.0,136.71902465820312,0.852037250995636,0.31984275579452515,0.6895779371261597,P26W,P26W,19,15,15,10,0,51,0,50,4,1
"builtin_interfaces.msg.Time(sec=1751477601, nanosec=433618724)",1335,180,2373,322419400,33554432,-1.0,136.64793395996094,0.7801161408424377,0.31982240080833435,0.6864347457885742,P26W,P26W,19,15,15,10,0,51,0,50,4,1
"builtin_interfaces.msg.Time(sec=1751477601, nanosec=482339719)",1335,180,2373,322419450,33554432,-1.0,136.58145141601562,0.6992906332015991,0.32030385732650757,0.6864189505577087,P26W,P26W,19,15,15,10,0,51,0,50,4,1
"builtin_interfaces.msg.Time(sec=1751477601, nanosec=536280413)",1335,180,2373,322419500,33554432,-1.0,136.6767120361328,0.8538480997085571,0.3206603527069092,0.6881024241447449,P26W,P26W,19,15,15,10,0,51,0,50,4,1
"builtin_interfaces.msg.Time(sec=1751477601, nanosec=581356257)",1335,180,2373,322419550,33554432,-1.0,136.64532470703125,0.6143601536750793,0.32173702120780945,0.690851628780365,P26W,P26W,19,15,15,10,0,51,0,50,4,1
"builtin_interfaces.msg.Time(sec=1751477601, nanosec=633045569)",1335,180,2373,322419600,33554432,-1.0,136.7196044921875,0.7089826464653015,0.3218444883823395,0.6918827891349792,P26W,P26W,19,15,15,10,0,51,0,50,4,1
"builtin_interfaces.msg.Time(sec=1751477601, nanosec=681200547)",1335,180,2373,322419650,33554432,-1.0,136.69442749023438,0.807017982006073,0.32081958651542664,0.6891650557518005,P26W,P26W,19,15,15,10,0,51,0,50,4,1
"builtin_interfaces.msg.Time(sec=1751477601, nanosec=732254575)",1335,180,2373,322419700,33554432,-1.0,136.6388397216797,0.784573495388031,0.32078295946121216,0.6888964772224426,P26W,P26W,19,15,15,10,0,51,0,50,4,1
"builtin_interfaces.msg.Time(sec=1751477601, nanosec=782575059)",1335,180,2373,322419750,33554432,-1.0,136.68800354003906,0.83641517162323,0.32063040137290955,0.6884679794311523,P26W,P26W,19,15,15,10,0,51,0,50,4,1
"builtin_interfaces.msg.Time(sec=1751477601, nanosec=832285340)",1335,180,2373,322419800,33554432,-1.0,136.69895935058594,0.7345728874206543,0.3205576539039612,0.6875829100608826,P26W,P26W,19,15,15,10,0,51,0,50,4,1
"builtin_interfaces.msg.Time(sec=1751477601, nanosec=883708605)",1335,180,2373,322419850,33554432,-1.0,136.68109130859375,1.1175426244735718,0.31945303082466125,0.6855968832969666,P26W,P26W,19,15,15,10,0,51,0,50,4,1
"builtin_interfaces.msg.Time(sec=1751477601, nanosec=932043815)",1335,180,2373,322419900,33554432,-1.0,136.67552185058594,1.1739863157272339,0.31854918599128723,0.6825035810470581,P26W,P26W,19,15,15,10,0,51,0,50,4,1
"builtin_interfaces.msg.Time(sec=1751477601, nanosec=981928914)",1335,180,2373,322419950,33554432,-1.0,136.67372131347656,0.7325793504714966,0.3180530071258545,0.6818715333938599,P26W,P26W,19,15,15,10,0,51,0,50,4,1
"builtin_interfaces.msg.Time(sec=1751477602, nanosec=64382309)",1335,180,2373,322420000,33554432,-1.0,136.5812530517578,1.0493272542953491,0.3187744617462158,0.6820651292800903,P26W,P26W,19,15,15,10,0,51,0,50,4,1
"builtin_interfaces.msg.Time(sec=1751477602, nanosec=83297540)",1335,180,2373,322420050,33554432,-1.0,136.6645050048828,0.8662264347076416,0.31851571798324585,0.6816054582595825,P26W,P26W,19,15,15,10,0,51,0,50,4,1
"builtin_interfaces.msg.Time(sec=1751477602, nanosec=133137687)",1335,180,2373,322420100,33554432,-1.0,136.72747802734375,1.1647013425827026,0.3181164562702179,0.6814321875572205,P26W,P26W,19,15,15,10,0,51,0,50,4,1
"builtin_interfaces.msg.Time(sec=1751477602, nanosec=181960935)",1335,180,2373,322420150,33554432,-1.0,136.6919708251953,0.9521703720092773,0.3183075487613678,0.6819144487380981,P26W,P26W,19,15,15,10,0,51,0,50,4,1
"builtin_interfaces.msg.Time(sec=1751477602, nanosec=235209179)",1335,180,2373,322420200,33554432,-1.0,136.68826293945312,0.904494047164917,0.31767264008522034,0.6796501278877258,P26W,P26W,19,15,15,10,0,51,0,50,4,1
"builtin_interfaces.msg.Time(sec=1751477602, nanosec=282153107)",1335,180,2373,322420250,33554432,-1.0,136.6560821533203,0.8485861420631409,0.3178587257862091,0.6802151799201965,P26W,P26W,19,15,15,10,0,51,0,50,4,1
"builtin_interfaces.msg.Time(sec=1751477602, nanosec=331612044)",1335,180,2373,322420300,33554432,-1.0,136.70022583007812,0.7249139547348022,0.3179425895214081,0.6803813576698303,P26W,P26W,19,15,15,10,0,51,0,50,4,1
"builtin_interfaces.msg.Time(sec=1751477602, nanosec=382332505)",1335,180,2373,322420350,33554432,-1.0,136.74908447265625,1.0170642137527466,0.31806549429893494,0.6805330514907837,P26W,P26W,19,15,15,10,0,51,0,50,4,1
"builtin_interfaces.msg.Time(sec=1751477602, nanosec=440595631)",1335,180,2373,322420400,33554432,-1.0,136.70587158203125,1.0651248693466187,0.31620579957962036,0.6782870888710022,P26W,P26W,19,15,15,10,0,51,0,50,4,1
"builtin_interfaces.msg.Time(sec=1751477602, nanosec=482371583)",1335,180,2373,322420450,33554432,-1.0,136.7595977783203,0.8064388632774353,0.3158241808414459,0.6781773567199707,P26W,P26W,19,15,15,10,0,51,0,50,4,1
"builtin_interfaces.msg.Time(sec=1751477602, nanosec=535049686)",1335,180,2373,322420500,33554432,-1.0,136.5943145751953,0.6537114977836609,0.3157123625278473,0.6775100827217102,P26W,P26W,19,15,15,10,0,51,0,50,4,1
"builtin_interfaces.msg.Time(sec=1751477602, nanosec=582870331)",1335,180,2373,322420550,33554432,-1.0,136.56185913085938,0.7389138340950012,0.3154464364051819,0.6772503852844238,P26W,P26W,19,15,15,10,0,51,0,50,4,1
"builtin_interfaces.msg.Time(sec=1751477602, nanosec=634000094)",1335,180,2373,322420600,33554432,-1.0,136.73670959472656,1.0021030902862549,0.31462445855140686,0.6757131814956665,P26W,P26W,19,15,15,10,0,51,0,50,4,1
"builtin_interfaces.msg.Time(sec=1751477602, nanosec=682000224)",1335,180,2373,322420650,33554432,-1.0,136.69479370117188,0.7904013991355896,0.3162691593170166,0.6794883608818054,P26W,P26W,19,15,15,10,0,51,0,50,4,1
"builtin_interfaces.msg.Time(sec=1751477602, nanosec=732327681)",1335,180,2373,322420700,33554432,-1.0,136.7111358642578,0.6746289730072021,0.3157258629798889,0.6789830923080444,P26W,P26W,19,15,15,10,0,51,0,50,4,1
"builtin_interfaces.msg.Time(sec=1751477602, nanosec=781613580)",1335,180,2373,322420750,33554432,-1.0,136.5367889404297,0.38566938042640686,0.31572774052619934,0.6772425770759583,P26W,P26W,19,15,15,10,0,51,0,50,4,1
"builtin_interfaces.msg.Time(sec=1751477602, nanosec=833592518)",1335,180,2373,322420800,33554432,-1.0,136.5837860107422,0.9874840378761292,0.31629857420921326,0.677388608455658,P26W,P26W,19,15,15,10,0,51,0,50,4,1
"builtin_interfaces.msg.Time(sec=1751477602, nanosec=882034611)",1335,180,2373,322420850,33554432,-1.0,136.67225646972656,0.7456793189048767,0.3146890699863434,0.6755654811859131,P26W,P26W,19,15,15,10,0,51,0,50,4,1
"builtin_interfaces.msg.Time(sec=1751477602, nanosec=931849243)",1335,180,2373,322420900,33554432,-1.0,136.73825073242188,0.8477823138237,0.3138617277145386,0.6736502051353455,P26W,P26W,19,15,15,10,0,51,0,50,4,1
"builtin_interfaces.msg.Time(sec=1751477602, nanosec=982153592)",1335,180,2373,322420950,33554432,-1.0,136.6407012939453,0.6864035129547119,0.314016193151474,0.6736913323402405,P26W,P26W,19,15,15,10,0,51,0,50,4,1
"builtin_interfaces.msg.Time(sec=1751477603, nanosec=61474950)",1335,180,2373,322421000,33554432,-1.0,136.70994567871094,0.9779518246650696,0.3128393590450287,0.6719041466712952,P26W,P26W,19,15,15,10,0,51,0,50,4,1
"builtin_interfaces.msg.Time(sec=1751477603, nanosec=82424051)",1335,180,2373,322421050,33554432,-1.0,136.61048889160156,0.8617188334465027,0.314028263092041,0.6730533838272095,P26W,P26W,19,15,15,10,0,51,0,50,4,1
"builtin_interfaces.msg.Time(sec=1751477603, nanosec=133408224)",1335,180,2373,322421100,33554432,-1.0,136.67507934570312,0.9239402413368225,0.31388404965400696,0.6733397841453552,P26W,P26W,19,15,15,10,0,51,0,50,4,1
"builtin_interfaces.msg.Time(sec=1751477603, nanosec=182836263)",1335,180,2373,322421150,33554432,-1.0,136.61224365234375,1.0060772895812988,0.3141615688800812,0.6729333400726318,P26W,P26W,19,15,15,10,0,51,0,50,4,1
"builtin_interfaces.msg.Time(sec=1751477603, nanosec=232872320)",1335,180,2373,322421200,33554432,-1.0,136.5038604736328,0.9677042365074158,0.31344765424728394,0.6710631251335144,P26W,P26W,19,15,15,10,0,51,0,50,4,1
"builtin_interfaces.msg.Time(sec=1751477603, nanosec=282407597)",1335,180,2373,322421250,33554432,-1.0,136.55316162109375,0.7505748867988586,0.31390342116355896,0.6715813875198364,P26W,P26W,19,15,15,10,0,51,0,50,4,1
"builtin_interfaces.msg.Time(sec=1751477603, nanosec=333065271)",1335,180,2373,322421300,33554432,-1.0,136.64434814453125,1.0754348039627075,0.3142557144165039,0.6724825501441956,P26W,P26W,19,15,15,10,0,51,0,50,4,1
"builtin_interfaces.msg.Time(sec=1751477603, nanosec=382008945)",1335,180,2373,322421350,33554432,-1.0,136.6007537841797,1.0261127948760986,0.31434839963912964,0.6725696325302124,P26W,P26W,18,15,15,10,0,51,0,50,4,1
"builtin_interfaces.msg.Time(sec=1751477603, nanosec=432571415)",1335,180,2373,322421400,33554432,-1.0,136.64218139648438,1.145635724067688,0.3132309019565582,0.6684645414352417,P26W,P26W,19,15,15,10,0,51,0,50,4,1
"builtin_interfaces.msg.Time(sec=1751477603, nanosec=482052196)",1335,180,2373,322421450,33554432,-1.0,136.68280029296875,1.0961699485778809,0.31361573934555054,0.6694613695144653,P26W,P26W,19,15,15,10,0,51,0,50,4,1
"builtin_interfaces.msg.Time(sec=1751477603, nanosec=536039873)",1335,180,2373,322421500,33554432,-1.0,136.44046020507812,0.7546791434288025,0.31573885679244995,0.6726409196853638,P26W,P26W,19,15,15,10,0,51,0,50,4,1
"builtin_interfaces.msg.Time(sec=1751477603, nanosec=581655011)",1335,180,2373,322421550,33554432,-1.0,136.6802215576172,1.1330701112747192,0.31725797057151794,0.6770853400230408,P26W,P26W,19,15,15,10,0,51,0,50,4,1
"builtin_interfaces.msg.Time(sec=1751477603, nanosec=634825824)",1335,180,2373,322421600,33554432,-1.0,137.06008911132812,1.6412014961242676,0.3381035029888153,0.7651304006576538,P26W,P26W,19,14,14,10,0,51,0,50,4,1
"builtin_interfaces.msg.Time(sec=1751477603, nanosec=682162959)",1335,180,2373,322421650,33554432,-1.0,136.4320831298828,0.2319975644350052,0.31635358929634094,0.6743056774139404,P26W,P26W,19,15,15,10,0,51,0,50,4,1
"builtin_interfaces.msg.Time(sec=1751477603, nanosec=731743088)",1335,180,2373,322421700,33554432,-1.0,136.56954956054688,0.23623335361480713,0.3178277313709259,0.6732314229011536,P26W,P26W,19,15,15,10,0,51,0,50,4,1
"builtin_interfaces.msg.Time(sec=1751477603, nanosec=782229574)",1335,180,2373,322421750,33554432,-1.0,136.3242645263672,0.323993444442749,0.3176121413707733,0.671642005443573,P26W,P26W,19,15,15,10,0,51,0,50,4,1
"builtin_interfaces.msg.Time(sec=1751477603, nanosec=832815485)",1335,180,2373,322421800,33554432,-1.0,136.24656677246094,0.2501624524593353,0.3180835247039795,0.6727260947227478,P26W,P26W,19,15,15,10,0,51,0,50,4,1
"builtin_interfaces.msg.Time(sec=1751477603, nanosec=882413411)",1335,180,2373,322421850,33554432,-1.0,136.09312438964844,-0.40313720703125,0.31859302520751953,0.672853410243988,P26W,P26W,19,15,15,10,0,51,0,50,4,1
"builtin_interfaces.msg.Time(sec=1751477603, nanosec=932512722)",1335,180,2373,322421900,33554432,-1.0,135.5772705078125,0.13893546164035797,0.3197685480117798,0.673145592212677,P26W,P26W,19,15,15,10,0,51,0,50,4,1
"builtin_interfaces.msg.Time(sec=1751477603, nanosec=982168148)",1335,180,2373,322421950,33554432,-1.0,135.36785888671875,0.2898625433444977,0.32073286175727844,0.6758631467819214,P26W,P26W,19,15,15,10,0,51,0,50,4,1
"builtin_interfaces.msg.Time(sec=1751477604, nanosec=60877037)",1335,180,2373,322422000,33554432,-1.0,135.28810119628906,0.056946855038404465,0.3238607943058014,0.6814084053039551,P26W,P26W,19,15,15,10,0,51,0,50,4,1
"builtin_interfaces.msg.Time(sec=1751477604, nanosec=85189245)",1335,180,2373,322422050,33554432,-1.0,135.20323181152344,0.7847826480865479,0.32391929626464844,0.6815496683120728,P26W,P26W,19,15,15,10,0,51,0,50,4,1
"builtin_interfaces.msg.Time(sec=1751477604, nanosec=132828923)",1335,180,2373,322422100,33554432,-1.0,134.90838623046875,0.801006019115448,0.3247837722301483,0.6830847263336182,P26W,P26W,19,15,15,10,0,51,0,50,4,1
"builtin_interfaces.msg.Time(sec=1751477604, nanosec=182351755)",1335,180,2373,322422150,33554432,-1.0,134.61915588378906,0.4120408594608307,0.3168363571166992,0.6440297365188599,P26W,P26W,19,15,15,12,0,51,0,50,4,1
"builtin_interfaces.msg.Time(sec=1751477604, nanosec=232531867)",1335,180,2373,322422200,33554432,-1.0,134.33790588378906,0.5392412543296814,0.32416093349456787,0.6523735523223877,P26W,P26W,19,15,15,12,0,51,0,50,4,1
"builtin_interfaces.msg.Time(sec=1751477604, nanosec=283237591)",1335,180,2373,322422250,33554432,-1.0,133.9229736328125,0.5874496102333069,0.3217366933822632,0.6478937268257141,P26W,P26W,19,15,15,12,0,51,0,50,4,1
"builtin_interfaces.msg.Time(sec=1751477604, nanosec=332083791)",1335,180,2373,322422300,33554432,-1.0,133.68980407714844,1.2118698358535767,0.32423654198646545,0.6493284106254578,P26W,P26W,19,15,15,12,0,51,0,50,4,1
"builtin_interfaces.msg.Time(sec=1751477604, nanosec=382653413)",1335,180,2373,322422350,33554432,-1.0,133.51937866210938,0.6184526681900024,0.34483635425567627,0.6893684267997742,P26W,P26W,19,15,15,12,0,51,0,50,4,1
"builtin_interfaces.msg.Time(sec=1751477604, nanosec=432265992)",1335,180,2373,322422400,33554432,-1.0,133.10675048828125,0.4301147758960724,0.32858574390411377,0.6557213664054871,P26W,P26W,19,15,15,12,0,51,0,50,4,1
"builtin_interfaces.msg.Time(sec=1751477604, nanosec=482388144)",1335,180,2373,322422450,33554432,-1.0,133.01210021972656,0.6650412678718567,0.32948553562164307,0.6550660133361816,P26W,P26W,18,15,15,12,0,51,0,50,4,1
"builtin_interfaces.msg.Time(sec=1751477604, nanosec=535489751)",1335,180,2373,322422500,33554432,-1.0,132.6259765625,0.9276050329208374,0.3292105793952942,0.6528254747390747,P26W,P26W,18,15,15,12,0,51,0,50,4,1
"builtin_interfaces.msg.Time(sec=1751477604, nanosec=584510559)",1335,180,2373,322422550,33554432,-1.0,132.27159118652344,0.48793917894363403,0.3294012248516083,0.6524014472961426,P26W,P26W,19,15,15,12,0,51,0,50,4,1
"builtin_interfaces.msg.Time(sec=1751477604, nanosec=632224463)",1335,180,2373,322422600,33554432,-1.0,131.99305725097656,0.39031854271888733,0.3298235535621643,0.6551276445388794,P26W,P26W,19,15,15,11,0,51,0,50,4,1
"builtin_interfaces.msg.Time(sec=1751477604, nanosec=684123979)",1335,180,2373,322422650,33554432,-1.0,131.74761962890625,1.081202507019043,0.3309107720851898,0.6567942500114441,P26W,P26W,19,15,15,11,0,51,0,50,4,1
"builtin_interfaces.msg.Time(sec=1751477604, nanosec=732137529)",1335,180,2373,322422700,33554432,-1.0,131.56544494628906,1.3411142826080322,0.3332009017467499,0.6552647948265076,P26W,P26W,19,15,15,11,0,51,0,50,4,1
"builtin_interfaces.msg.Time(sec=1751477604, nanosec=782795006)",1335,180,2373,322422750,33554432,-1.0,131.27566528320312,1.3582210540771484,0.3357938528060913,0.6611042618751526,P26W,P26W,19,15,15,11,0,51,0,50,4,1
"builtin_interfaces.msg.Time(sec=1751477604, nanosec=834212500)",1335,180,2373,322422800,33554432,-1.0,130.80125427246094,1.0774682760238647,0.3370504081249237,0.6622033715248108,P26W,P26W,19,15,15,11,0,51,0,50,4,1
"builtin_interfaces.msg.Time(sec=1751477604, nanosec=881733612)",1335,180,2373,322422850,33554432,-1.0,130.4169158935547,0.7942754626274109,0.33895519375801086,0.6624376177787781,P26W,P26W,19,15,15,11,0,51,0,50,4,1
"builtin_interfaces.msg.Time(sec=1751477604, nanosec=932453027)",1335,180,2373,322422900,33554432,-1.0,130.20892333984375,0.9463465213775635,0.3395043611526489,0.6628597378730774,P26W,P26W,18,14,14,11,0,51,0,50,4,1
"builtin_interfaces.msg.Time(sec=1751477604, nanosec=981886644)",1335,180,2373,322422950,33554432,-1.0,129.797607421875,0.9100741744041443,0.3419223427772522,0.6631771326065063,P26W,P26W,18,14,14,11,0,51,0,50,4,1
"builtin_interfaces.msg.Time(sec=1751477605, nanosec=61064864)",1335,180,2373,322423000,33554432,-1.0,129.52157592773438,1.0805585384368896,0.3435334265232086,0.6660354137420654,P26W,P26W,18,14,14,11,0,51,0,50,4,1
"builtin_interfaces.msg.Time(sec=1751477605, nanosec=82988652)",1335,180,2373,322423050,33554432,-1.0,129.49652099609375,1.0379316806793213,0.34529179334640503,0.668835461139679,P26W,P26W,18,14,14,11,0,51,0,50,4,1
"builtin_interfaces.msg.Time(sec=1751477605, nanosec=133431086)",1335,180,2373,322423100,33554432,-1.0,128.8942108154297,1.3589097261428833,0.34721091389656067,0.6708327531814575,P26W,P26W,18,14,14,11,0,51,0,50,4,1
"builtin_interfaces.msg.Time(sec=1751477605, nanosec=181607409)",1335,180,2373,322423150,33554432,-1.0,128.64010620117188,0.9433602094650269,0.3478829860687256,0.6721155643463135,P26W,P26W,18,13,13,11,0,51,0,50,4,1
"builtin_interfaces.msg.Time(sec=1751477605, nanosec=234471841)",1335,180,2373,322423200,33554432,-1.0,128.5568084716797,0.7247748970985413,0.35103747248649597,0.6723796129226685,P26W,P26W,18,13,13,11,0,51,0,50,4,1
"builtin_interfaces.msg.Time(sec=1751477605, nanosec=283210014)",1335,180,2373,322423250,33554432,-1.0,128.15447998046875,0.7680559158325195,0.3525985777378082,0.6786030530929565,P26W,P26W,18,13,13,11,0,51,0,50,4,1
"builtin_interfaces.msg.Time(sec=1751477605, nanosec=332820162)",1335,180,2373,322423300,33554432,-1.0,128.30467224121094,1.1815125942230225,0.35453882813453674,0.679081380367279,P26W,P26W,18,13,13,11,0,51,0,50,4,1
"builtin_interfaces.msg.Time(sec=1751477605, nanosec=380729454)",1335,180,2373,322423350,33554432,-1.0,128.02391052246094,1.9397928714752197,0.3553486168384552,0.6785562634468079,P26W,P26W,18,13,13,11,0,51,0,50,4,1
"builtin_interfaces.msg.Time(sec=1751477605, nanosec=432190820)",1335,180,2373,322423400,33554432,-1.0,127.56373596191406,1.6252870559692383,0.3610838055610657,0.6977939605712891,P26W,P26W,18,13,13,11,0,51,0,50,4,1
"builtin_interfaces.msg.Time(sec=1751477605, nanosec=482022783)",1335,180,2373,322423450,33554432,-1.0,127.39193725585938,0.8061822652816772,0.36042067408561707,0.696579098701477,P26W,P26W,18,13,13,11,0,51,0,50,4,1
"builtin_interfaces.msg.Time(sec=1751477605, nanosec=536889568)",1335,180,2373,322423500,33554432,-1.0,127.38311767578125,1.3910627365112305,0.3607730269432068,0.6982114315032959,P26W,P26W,18,13,13,11,0,51,0,50,4,1
"builtin_interfaces.msg.Time(sec=1751477605, nanosec=581995103)",1335,180,2373,322423550,33554432,-1.0,127.34687042236328,1.120070219039917,0.35973629355430603,0.6963425278663635,P26W,P26W,18,13,13,11,0,51,0,50,4,1
"builtin_interfaces.msg.Time(sec=1751477605, nanosec=634662786)",1335,180,2373,322423600,33554432,-1.0,127.06230163574219,0.8396863341331482,0.35911574959754944,0.6951420903205872,P26W,P26W,18,13,13,11,0,51,0,50,4,1
"builtin_interfaces.msg.Time(sec=1751477605, nanosec=682594433)",1335,180,2373,322423650,33554432,-1.0,126.9130630493164,1.0895522832870483,0.3609882891178131,0.6994352340698242,P26W,P26W,18,13,13,11,0,51,0,50,4,1
"builtin_interfaces.msg.Time(sec=1751477605, nanosec=731609464)",1335,180,2373,322423700,33554432,-1.0,126.98440551757812,1.0338674783706665,0.36198878288269043,0.7020260691642761,P26W,P26W,18,13,13,9,0,51,0,50,4,1
"builtin_interfaces.msg.Time(sec=1751477605, nanosec=780791891)",1335,180,2373,322423750,33554432,-1.0,126.76895904541016,1.35379958152771,0.3638460040092468,0.7025892734527588,P26W,P26W,18,13,13,9,0,51,0,50,4,1
